Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3188.966314 	-1.449283
2 	-515.841934 	-859.436657 	-0.666085
3 	-684.785547 	-907.613879 	-0.325399
4 	-547.801062 	-548.410254 	-0.001112
5 	-445.708133 	-685.020890 	-0.536927
6 	-499.171668 	-639.031685 	-0.280184
7 	-604.720302 	-615.430063 	-0.017710
8 	-512.669009 	-569.430004 	-0.110717
9 	-413.214132 	-453.956347 	-0.098598
10 	-393.471091 	-423.619358 	-0.076621
11 	-463.756783 	-463.891412 	-0.000290
12 	-377.607417 	-378.264140 	-0.001739
13 	-369.566631 	-402.892001 	-0.090174
14 	-378.219427 	-410.270282 	-0.084741
15 	-430.779045 	-433.831201 	-0.007085
16 	-406.414565 	-414.232971 	-0.019238
17 	-451.132161 	-451.140053 	-0.000017
18 	-410.023007 	-410.946983 	-0.002253
19 	-449.869247 	-450.055133 	-0.000413
20 	-427.393638 	-452.101641 	-0.057811
21 	-462.617826 	-466.735411 	-0.008901
22 	-436.087893 	-437.515179 	-0.003273
23 	-453.249253 	-459.984391 	-0.014860
24 	-452.868843 	-453.153169 	-0.000628
25 	-474.027601 	-477.150824 	-0.006589
26 	-461.054930 	-481.703455 	-0.044785
27 	-456.067708 	-464.963755 	-0.019506
28 	-478.526188 	-479.406498 	-0.001840
29 	-448.600939 	-448.832549 	-0.000516
30 	-459.008273 	-469.683235 	-0.023257
31 	-445.559360 	-446.009562 	-0.001010
32 	-418.265290 	-435.883042 	-0.042121
33 	-439.461599 	-453.147175 	-0.031142
34 	-418.071985 	-423.208428 	-0.012286
35 	-419.924050 	-430.796252 	-0.025891
36 	-392.473435 	-417.145174 	-0.062862
37 	-412.075328 	-426.314593 	-0.034555
38 	-392.711318 	-397.351710 	-0.011816
39 	-399.650758 	-408.270539 	-0.021568
40 	-417.298885 	-418.200230 	-0.002160
41 	-368.454222 	-368.478416 	-0.000066
42 	-374.405969 	-376.481752 	-0.005544
43 	-392.695510 	-395.347708 	-0.006754
44 	-367.831309 	-369.647100 	-0.004936
45 	-370.726107 	-380.175081 	-0.025488
46 	-360.407399 	-372.477488 	-0.033490
47 	-377.438226 	-382.212558 	-0.012649
48 	-356.793527 	-358.621446 	-0.005123
49 	-359.982586 	-363.413410 	-0.009531
50 	-376.356364 	-377.813875 	-0.003873
51 	-354.404725 	-362.869677 	-0.023885
52 	-370.256009 	-371.463453 	-0.003261
53 	-343.814196 	-344.620222 	-0.002344
54 	-355.879175 	-359.933825 	-0.011393
55 	-342.582815 	-349.172080 	-0.019234
56 	-357.512970 	-358.607162 	-0.003061
57 	-345.256688 	-345.649049 	-0.001136
58 	-351.511388 	-356.888574 	-0.015297
59 	-350.223303 	-354.119814 	-0.011126
60 	-364.030772 	-364.040063 	-0.000026
61 	-359.255929 	-366.573988 	-0.020370
62 	-372.292473 	-373.950661 	-0.004454
63 	-365.871544 	-365.900131 	-0.000078
64 	-364.155965 	-367.392488 	-0.008888
65 	-363.190066 	-366.737493 	-0.009767
66 	-375.376909 	-375.797651 	-0.001121
67 	-351.249797 	-352.248072 	-0.002842
68 	-363.253795 	-363.313846 	-0.000165
