Iter 	incumb_est 	candid_est 	error
1 	-1301.999998 	-3335.567279 	-1.561880
2 	-486.763455 	-821.596266 	-0.687876
3 	-655.500312 	-884.107719 	-0.348753
4 	-647.127971 	-732.555376 	-0.132010
5 	-407.510495 	-644.366922 	-0.581228
6 	-460.660543 	-547.944587 	-0.189476
7 	-530.422917 	-554.463493 	-0.045323
8 	-424.793134 	-536.470142 	-0.262897
9 	-383.161611 	-388.658474 	-0.014346
10 	-269.896534 	-436.746008 	-0.618198
11 	-356.766284 	-433.540739 	-0.215195
12 	-300.242205 	-382.361819 	-0.273511
13 	-356.347997 	-393.096520 	-0.103125
14 	-315.476245 	-365.212198 	-0.157654
15 	-349.878247 	-361.902630 	-0.034367
16 	-383.201758 	-392.482435 	-0.024219
17 	-348.644728 	-352.778415 	-0.011856
18 	-365.875629 	-385.571551 	-0.053832
19 	-388.626934 	-388.715546 	-0.000228
20 	-378.351980 	-430.906145 	-0.138903
21 	-372.186604 	-388.675037 	-0.044302
22 	-400.927539 	-413.896970 	-0.032349
23 	-403.367525 	-433.156569 	-0.073851
24 	-428.414176 	-437.300591 	-0.020743
25 	-423.300389 	-432.475856 	-0.021676
26 	-419.367286 	-441.695719 	-0.053243
27 	-404.391916 	-431.079678 	-0.065995
28 	-425.823889 	-432.448351 	-0.015557
29 	-396.583827 	-414.218260 	-0.044466
30 	-416.847272 	-429.015182 	-0.029190
31 	-393.716593 	-423.366066 	-0.075307
32 	-393.726963 	-404.990402 	-0.028607
33 	-364.043803 	-408.707655 	-0.122688
34 	-382.880373 	-406.474392 	-0.061622
35 	-357.467548 	-382.542162 	-0.070145
36 	-356.689685 	-377.599889 	-0.058623
37 	-343.252405 	-398.182669 	-0.160029
38 	-360.653319 	-396.924362 	-0.100570
39 	-352.470910 	-359.044487 	-0.018650
40 	-340.190596 	-363.479450 	-0.068458
41 	-317.417858 	-346.783297 	-0.092514
42 	-335.769106 	-347.234682 	-0.034147
43 	-336.019706 	-340.733868 	-0.014029
44 	-321.429809 	-346.774924 	-0.078851
45 	-316.825938 	-332.456369 	-0.049334
46 	-333.594294 	-337.956946 	-0.013078
47 	-306.782395 	-308.367632 	-0.005167
48 	-305.333025 	-318.017496 	-0.041543
49 	-307.985977 	-311.184517 	-0.010385
50 	-311.469237 	-320.571289 	-0.029223
51 	-303.792847 	-315.162699 	-0.037426
52 	-318.877029 	-326.442011 	-0.023724
53 	-293.667323 	-297.528878 	-0.013149
54 	-308.182611 	-311.969614 	-0.012288
55 	-290.608704 	-305.508472 	-0.051271
56 	-304.850875 	-312.018652 	-0.023512
57 	-294.253275 	-296.985106 	-0.009284
58 	-300.228934 	-304.709625 	-0.014924
59 	-299.634769 	-306.410753 	-0.022614
60 	-312.777028 	-317.196032 	-0.014128
61 	-309.540905 	-311.602486 	-0.006660
62 	-314.864148 	-315.702759 	-0.002663
63 	-316.116896 	-322.511323 	-0.020228
64 	-327.825984 	-330.422230 	-0.007920
65 	-312.122150 	-320.081227 	-0.025500
66 	-323.536943 	-327.587584 	-0.012520
67 	-301.143913 	-308.406541 	-0.024117
68 	-312.626937 	-314.202060 	-0.005038
69 	-294.822579 	-299.375452 	-0.015443
70 	-306.317705 	-307.263351 	-0.003087
71 	-296.173033 	-296.309136 	-0.000460
72 	-300.098638 	-304.151415 	-0.013505
73 	-300.801915 	-302.069837 	-0.004215
74 	-307.555448 	-308.984982 	-0.004648
75 	-309.879287 	-313.160039 	-0.010587
76 	-320.409887 	-320.935464 	-0.001640
77 	-306.135435 	-306.625714 	-0.001602
78 	-312.416152 	-315.776117 	-0.010755
79 	-317.626350 	-321.130690 	-0.011033
80 	-315.822392 	-320.731035 	-0.015542
81 	-319.595015 	-323.741867 	-0.012975
82 	-314.432240 	-319.722682 	-0.016825
83 	-310.079083 	-318.954063 	-0.028622
84 	-319.386157 	-322.247356 	-0.008958
85 	-310.027884 	-313.593140 	-0.011500
86 	-319.344438 	-320.882117 	-0.004815
87 	-306.882407 	-307.369610 	-0.001588
88 	-314.067101 	-315.779165 	-0.005451
89 	-316.129503 	-319.275883 	-0.009953
90 	-319.892128 	-323.158838 	-0.010212
91 	-314.145835 	-316.803133 	-0.008459
92 	-322.954374 	-323.022435 	-0.000211
93 	-322.145111 	-323.636106 	-0.004628
94 	-323.679993 	-329.624728 	-0.018366
95 	-316.288025 	-316.678787 	-0.001235
96 	-320.233253 	-323.619761 	-0.010575
97 	-315.065804 	-315.171967 	-0.000337
98 	-320.080078 	-320.252535 	-0.000539
99 	-319.690294 	-319.891688 	-0.000630
100 	-323.359111 	-324.255334 	-0.002772
101 	-326.994606 	-327.468347 	-0.001449
102 	-325.515735 	-328.885737 	-0.010353
103 	-320.413650 	-321.442470 	-0.003211
104 	-324.633190 	-326.896076 	-0.006971
105 	-319.800778 	-321.742561 	-0.006072
106 	-317.388784 	-321.857620 	-0.014080
107 	-311.613541 	-314.657003 	-0.009767
108 	-312.127624 	-316.144863 	-0.012871
109 	-308.496294 	-311.610485 	-0.010095
110 	-309.094024 	-312.108690 	-0.009753
111 	-308.049931 	-311.176181 	-0.010149
112 	-308.232664 	-310.364152 	-0.006915
113 	-309.590436 	-312.868212 	-0.010587
114 	-316.650880 	-316.783224 	-0.000418
115 	-313.866824 	-313.866824 	-0.000000
116 	-315.334085 	-315.367125 	-0.000105
117 	-318.514853 	-320.016311 	-0.004714
118 	-325.306189 	-326.315299 	-0.003102
119 	-313.570265 	-314.505572 	-0.002983
120 	-320.289617 	-320.808178 	-0.001619
121 	-309.384156 	-311.975609 	-0.008376
122 	-316.027668 	-316.200048 	-0.000545
123 	-308.329639 	-310.879984 	-0.008271
124 	-314.889933 	-316.694111 	-0.005730
125 	-311.909796 	-313.979377 	-0.006635
126 	-318.337545 	-319.428051 	-0.003426
127 	-315.108468 	-316.361056 	-0.003975
128 	-321.410793 	-321.565964 	-0.000483
129 	-312.613723 	-318.093251 	-0.017528
130 	-318.838280 	-322.313718 	-0.010900
131 	-311.355270 	-316.166305 	-0.015452
132 	-317.495050 	-319.919944 	-0.007638
133 	-304.383317 	-308.766206 	-0.014399
134 	-310.483488 	-311.809509 	-0.004271
135 	-298.931421 	-303.224808 	-0.014362
136 	-304.981971 	-305.922041 	-0.003082
137 	-294.510498 	-297.920317 	-0.011578
138 	-300.505394 	-300.973432 	-0.001558
139 	-294.234067 	-297.879044 	-0.012388
140 	-300.145296 	-301.777265 	-0.005437
141 	-291.772526 	-296.190048 	-0.015140
142 	-297.617833 	-299.788338 	-0.007293
143 	-294.630755 	-297.830774 	-0.010861
144 	-300.375028 	-301.705578 	-0.004430
145 	-298.586249 	-300.429252 	-0.006172
146 	-304.224741 	-304.964560 	-0.002432
147 	-301.482901 	-303.029754 	-0.005131
148 	-305.794367 	-306.891103 	-0.003587
149 	-301.531993 	-304.013311 	-0.008229
150 	-307.000487 	-308.119086 	-0.003644
151 	-304.872080 	-305.904548 	-0.003387
152 	-307.670160 	-310.686759 	-0.009805
153 	-306.029110 	-307.748263 	-0.005618
154 	-311.126121 	-311.870643 	-0.002393
155 	-305.985575 	-307.931120 	-0.006358
156 	-311.215194 	-311.985809 	-0.002476
157 	-311.251675 	-311.815646 	-0.001812
158 	-315.237594 	-316.461953 	-0.003884
159 	-307.552594 	-309.715741 	-0.007033
160 	-312.729951 	-313.010138 	-0.000896
161 	-311.201734 	-312.143350 	-0.003026
162 	-313.778412 	-315.833907 	-0.006551
163 	-308.746230 	-310.061155 	-0.004259
164 	-313.744636 	-313.903277 	-0.000506
165 	-310.142044 	-310.634830 	-0.001589
166 	-307.446750 	-312.805933 	-0.017431
167 	-306.561734 	-309.212809 	-0.008648
168 	-311.454133 	-311.837347 	-0.001230
169 	-308.290434 	-308.849114 	-0.001812
170 	-309.602743 	-311.275535 	-0.005403
171 	-305.928882 	-309.647796 	-0.012156
172 	-310.687541 	-312.548525 	-0.005990
173 	-309.786486 	-311.103277 	-0.004251
174 	-307.955786 	-311.801900 	-0.012489
175 	-306.576423 	-309.315909 	-0.008936
176 	-311.223251 	-312.645456 	-0.004570
177 	-307.479693 	-308.055729 	-0.001873
178 	-306.330823 	-306.369896 	-0.000128
179 	-306.677644 	-310.713240 	-0.013159
180 	-311.220646 	-312.523297 	-0.004186
181 	-305.390363 	-305.721352 	-0.001084
182 	-305.169999 	-306.844690 	-0.005488
183 	-303.691822 	-308.547924 	-0.015990
184 	-308.152291 	-309.016382 	-0.002804
185 	-303.824749 	-304.031009 	-0.000679
186 	-306.232188 	-307.596941 	-0.004457
187 	-305.525843 	-305.740987 	-0.000704
188 	-305.374669 	-309.570344 	-0.013739
189 	-303.846196 	-303.941449 	-0.000313
190 	-302.141256 	-303.182173 	-0.003445
191 	-306.447359 	-306.496079 	-0.000159
192 	-302.110225 	-302.477064 	-0.001214
193 	-301.349233 	-304.883208 	-0.011727
194 	-297.714579 	-300.303105 	-0.008695
195 	-301.955053 	-302.707756 	-0.002493
196 	-299.860435 	-299.993155 	-0.000443
197 	-301.673680 	-302.073501 	-0.001325
198 	-302.810829 	-303.681912 	-0.002877
199 	-306.940458 	-307.127692 	-0.000610
200 	-303.200198 	-303.300456 	-0.000331
