Iter 	incumb_est 	candid_est 	error
1 	-1301.999997 	-3335.567279 	-1.561880
2 	-488.423172 	-824.618557 	-0.688328
3 	-660.878420 	-887.905434 	-0.343523
4 	-519.033448 	-564.489396 	-0.087578
5 	-411.754174 	-628.830762 	-0.527199
6 	-457.004161 	-541.687130 	-0.185300
7 	-537.276818 	-556.511870 	-0.035801
8 	-419.480620 	-538.780969 	-0.284400
9 	-386.207776 	-391.237998 	-0.013025
10 	-268.873575 	-439.401084 	-0.634229
11 	-357.168330 	-433.015521 	-0.212357
12 	-301.412766 	-358.468145 	-0.189293
13 	-339.248972 	-344.763237 	-0.016254
14 	-316.223077 	-371.822090 	-0.175822
15 	-356.261708 	-374.985025 	-0.052555
16 	-349.435841 	-395.030169 	-0.130480
17 	-360.351351 	-366.198492 	-0.016226
18 	-345.042290 	-390.734100 	-0.132424
19 	-389.885670 	-414.538980 	-0.063232
20 	-422.544312 	-423.112791 	-0.001345
21 	-374.148164 	-393.022588 	-0.050446
22 	-404.553180 	-420.673696 	-0.039848
23 	-402.281051 	-422.748470 	-0.050878
24 	-428.980111 	-436.487143 	-0.017500
25 	-425.580681 	-435.843412 	-0.024115
26 	-435.490413 	-448.200614 	-0.029186
27 	-407.083445 	-419.562830 	-0.030656
28 	-428.598340 	-431.738367 	-0.007326
29 	-402.752030 	-410.025273 	-0.018059
30 	-423.631619 	-437.340606 	-0.032361
31 	-401.252317 	-415.847482 	-0.036374
32 	-408.425123 	-423.805567 	-0.037658
33 	-373.006053 	-385.124991 	-0.032490
34 	-392.304102 	-393.150150 	-0.002157
35 	-368.238307 	-383.930335 	-0.042614
36 	-386.704588 	-396.018814 	-0.024086
37 	-355.069966 	-367.844770 	-0.035978
38 	-372.910873 	-378.793683 	-0.015775
39 	-352.439054 	-365.034065 	-0.035737
40 	-348.211186 	-363.856105 	-0.044929
41 	-322.495787 	-341.784784 	-0.059812
42 	-339.413135 	-356.617680 	-0.050689
43 	-339.000645 	-348.608324 	-0.028341
44 	-354.773913 	-356.397489 	-0.004576
45 	-319.046204 	-329.914214 	-0.034064
46 	-328.346741 	-333.004650 	-0.014186
47 	-307.151127 	-322.172858 	-0.048907
48 	-322.630243 	-326.118540 	-0.010812
49 	-306.654322 	-321.797615 	-0.049382
50 	-321.274475 	-322.928381 	-0.005148
51 	-306.628798 	-316.852820 	-0.033343
52 	-321.149452 	-326.469047 	-0.016564
53 	-296.698671 	-304.968965 	-0.027874
54 	-311.480442 	-314.548623 	-0.009850
55 	-295.502835 	-301.489770 	-0.020260
56 	-309.822957 	-312.173705 	-0.007587
57 	-298.616521 	-299.191496 	-0.001925
58 	-305.823211 	-313.934140 	-0.026522
59 	-303.585779 	-304.493061 	-0.002989
60 	-312.079496 	-316.347595 	-0.013676
61 	-312.794980 	-321.627381 	-0.028237
