Iter 	incumb_est 	candid_est 	error
1 	-1302.000002 	-3335.567279 	-1.561880
2 	-481.784298 	-812.529393 	-0.686500
3 	-639.365990 	-872.714572 	-0.364969
4 	-638.061098 	-721.104993 	-0.130150
5 	-394.779456 	-633.952379 	-0.605839
6 	-455.789960 	-541.369986 	-0.187762
7 	-523.438124 	-548.318358 	-0.047532
8 	-418.456059 	-529.537662 	-0.265456
9 	-375.343095 	-380.919909 	-0.014858
10 	-249.497802 	-428.890803 	-0.719016
11 	-337.311620 	-435.308554 	-0.290523
12 	-294.215146 	-377.624349 	-0.283497
13 	-351.178226 	-384.012873 	-0.093499
14 	-311.107686 	-355.729859 	-0.143430
15 	-341.231375 	-361.041240 	-0.058054
16 	-366.662743 	-381.102404 	-0.039381
17 	-338.700463 	-339.087891 	-0.001144
18 	-357.837327 	-387.884707 	-0.083969
19 	-378.939667 	-403.838776 	-0.065707
20 	-409.239953 	-416.557261 	-0.017880
21 	-362.421480 	-385.937778 	-0.064887
22 	-390.718022 	-398.891407 	-0.020919
23 	-393.421328 	-409.702834 	-0.041384
24 	-418.068164 	-428.744184 	-0.025537
25 	-412.823504 	-428.453034 	-0.037860
26 	-409.248496 	-426.779493 	-0.042837
27 	-393.233710 	-417.924996 	-0.062790
28 	-414.366270 	-419.473383 	-0.012325
29 	-384.838275 	-411.958166 	-0.070471
30 	-404.841846 	-422.355815 	-0.043261
31 	-381.459482 	-405.195571 	-0.062224
32 	-380.316869 	-409.377301 	-0.076411
33 	-352.436437 	-392.733164 	-0.114338
34 	-371.039641 	-404.789082 	-0.090959
35 	-353.122914 	-376.279902 	-0.065578
36 	-365.754006 	-373.890470 	-0.022246
37 	-342.945667 	-354.909775 	-0.034886
38 	-362.607273 	-374.106614 	-0.031713
39 	-342.999069 	-360.398210 	-0.050726
40 	-344.953212 	-358.914005 	-0.040472
41 	-308.751533 	-328.629470 	-0.064382
42 	-327.354751 	-332.182563 	-0.014748
43 	-326.586832 	-335.221595 	-0.026439
44 	-318.025513 	-342.725193 	-0.077666
45 	-307.884703 	-320.917966 	-0.042332
46 	-321.001062 	-324.230089 	-0.010059
47 	-298.290957 	-307.987757 	-0.032508
48 	-314.786701 	-321.159252 	-0.020244
49 	-299.907618 	-306.521361 	-0.022053
50 	-310.494379 	-316.705892 	-0.020005
51 	-296.307414 	-297.627459 	-0.004455
52 	-295.804572 	-309.340247 	-0.045759
53 	-286.525830 	-292.516500 	-0.020908
54 	-301.406587 	-304.376800 	-0.009855
55 	-283.233144 	-285.415769 	-0.007706
56 	-297.641243 	-297.688583 	-0.000159
57 	-286.918754 	-287.334632 	-0.001449
58 	-294.920041 	-299.505896 	-0.015549
59 	-291.826914 	-295.718523 	-0.013335
60 	-304.910328 	-306.500994 	-0.005217
61 	-301.571973 	-304.809366 	-0.010735
62 	-314.076162 	-314.662632 	-0.001867
63 	-309.514088 	-310.123601 	-0.001969
64 	-309.807412 	-322.070362 	-0.039582
65 	-306.162128 	-308.096299 	-0.006317
66 	-316.282633 	-317.763657 	-0.004683
67 	-293.195600 	-298.979463 	-0.019727
68 	-304.719661 	-306.693044 	-0.006476
69 	-286.842439 	-287.669540 	-0.002883
70 	-289.093546 	-290.790042 	-0.005868
71 	-288.341537 	-289.855218 	-0.005250
72 	-293.681008 	-298.713496 	-0.017136
73 	-293.080793 	-297.677372 	-0.015684
74 	-304.030010 	-304.210175 	-0.000593
75 	-302.511811 	-306.780627 	-0.014111
76 	-313.048799 	-313.674395 	-0.001998
77 	-298.695574 	-299.063581 	-0.001232
78 	-305.190693 	-305.999837 	-0.002651
79 	-310.558845 	-312.172984 	-0.005198
80 	-312.429360 	-318.238292 	-0.018593
81 	-312.568751 	-313.071223 	-0.001608
82 	-304.754140 	-309.656874 	-0.016088
83 	-303.533720 	-303.738457 	-0.000675
84 	-306.404654 	-307.305623 	-0.002940
85 	-302.871376 	-304.297549 	-0.004709
86 	-312.178951 	-312.288292 	-0.000350
87 	-299.299425 	-303.036998 	-0.012488
88 	-308.454051 	-309.689462 	-0.004005
89 	-308.932620 	-309.925808 	-0.003215
90 	-308.631411 	-308.919644 	-0.000934
91 	-306.657962 	-313.869167 	-0.023515
92 	-315.334577 	-317.650611 	-0.007345
93 	-314.310857 	-315.850577 	-0.004899
94 	-313.943256 	-314.147306 	-0.000650
95 	-308.931417 	-309.995760 	-0.003445
96 	-311.658365 	-312.224191 	-0.001816
97 	-307.832206 	-310.221448 	-0.007762
98 	-314.837004 	-316.529836 	-0.005377
99 	-312.193606 	-315.766127 	-0.011443
100 	-319.333088 	-320.899877 	-0.004906
101 	-319.656374 	-319.732352 	-0.000238
102 	-317.392652 	-320.230505 	-0.008941
103 	-313.308756 	-313.832376 	-0.001671
104 	-316.893636 	-320.353421 	-0.010918
105 	-312.920332 	-314.168610 	-0.003989
106 	-309.883536 	-316.034465 	-0.019849
107 	-304.949152 	-307.067862 	-0.006948
108 	-303.276463 	-309.066786 	-0.019093
109 	-302.067650 	-304.390525 	-0.007690
110 	-300.990361 	-305.608871 	-0.015344
111 	-301.353807 	-303.808713 	-0.008146
112 	-301.863254 	-305.490585 	-0.012016
113 	-303.095635 	-305.566698 	-0.008153
114 	-309.664931 	-310.036252 	-0.001199
115 	-306.725045 	-307.067398 	-0.001116
116 	-308.827982 	-311.235433 	-0.007795
117 	-311.487284 	-311.987598 	-0.001606
118 	-310.577818 	-312.272757 	-0.005457
119 	-306.643712 	-307.517414 	-0.002849
120 	-305.866483 	-307.947110 	-0.006802
121 	-302.555281 	-303.830865 	-0.004216
122 	-302.656926 	-306.207792 	-0.011732
123 	-301.405525 	-303.082231 	-0.005563
124 	-306.222165 	-307.281262 	-0.003459
125 	-304.894170 	-306.678452 	-0.005852
126 	-308.731912 	-310.327987 	-0.005170
127 	-307.686944 	-308.444791 	-0.002463
128 	-307.151808 	-308.243391 	-0.003554
129 	-305.280209 	-305.581264 	-0.000986
130 	-306.670332 	-310.110173 	-0.011217
131 	-304.109613 	-304.236382 	-0.000417
132 	-304.239478 	-304.452505 	-0.000700
133 	-297.196056 	-297.440764 	-0.000823
134 	-296.008420 	-296.909156 	-0.003043
135 	-291.800826 	-292.183734 	-0.001312
136 	-287.670591 	-288.970461 	-0.004519
137 	-287.433811 	-287.863032 	-0.001493
138 	-286.095300 	-287.060262 	-0.003373
139 	-286.974745 	-287.165920 	-0.000666
140 	-285.954763 	-286.043513 	-0.000310
141 	-284.568480 	-284.856521 	-0.001012
142 	-288.305732 	-288.721699 	-0.001443
143 	-287.323132 	-287.578791 	-0.000890
144 	-290.862993 	-291.177309 	-0.001081
145 	-291.073027 	-291.359462 	-0.000984
146 	-292.318481 	-292.530040 	-0.000724
147 	-293.938673 	-294.253082 	-0.001070
148 	-292.301238 	-292.425722 	-0.000426
149 	-294.017506 	-294.356337 	-0.001152
150 	-295.030443 	-295.115123 	-0.000287
151 	-297.382544 	-297.546994 	-0.000553
152 	-297.946015 	-298.023532 	-0.000260
153 	-298.780771 	-299.077493 	-0.000993
154 	-299.868863 	-299.896299 	-0.000091
155 	-298.776252 	-298.801406 	-0.000084
156 	-301.797275 	-301.816030 	-0.000062
157 	-303.690386 	-303.726197 	-0.000118
158 	-303.968143 	-303.983534 	-0.000051
159 	-300.090819 	-300.289077 	-0.000661
160 	-301.146062 	-301.171335 	-0.000084
161 	-303.240053 	-303.317001 	-0.000254
162 	-303.722945 	-303.743908 	-0.000069
163 	-300.857628 	-300.879353 	-0.000072
164 	-301.528375 	-301.821357 	-0.000972
165 	-302.000493 	-302.021565 	-0.000070
