Iter 	incumb_est 	candid_est 	error
1 	-1302.000004 	-3335.567279 	-1.561880
2 	-458.548236 	-770.217317 	-0.679687
3 	-510.968794 	-851.973196 	-0.667368
4 	-468.954487 	-514.172354 	-0.096423
5 	-303.505726 	-592.814889 	-0.953225
6 	-363.620782 	-502.141095 	-0.380947
7 	-431.630546 	-486.479408 	-0.127074
8 	-505.262750 	-553.927321 	-0.096315
9 	-297.492211 	-515.449168 	-0.732648
10 	-348.387434 	-351.585101 	-0.009178
11 	-275.568537 	-396.762431 	-0.439796
12 	-337.661841 	-424.381856 	-0.256825
13 	-275.784617 	-316.820040 	-0.148795
14 	-326.372115 	-374.941256 	-0.148815
15 	-303.733106 	-317.554088 	-0.045504
16 	-346.250386 	-352.130728 	-0.016983
17 	-306.041885 	-321.655607 	-0.051018
18 	-343.706757 	-356.555091 	-0.037382
19 	-350.258267 	-361.116767 	-0.031001
20 	-381.945833 	-387.707549 	-0.015085
21 	-340.842379 	-341.073762 	-0.000679
22 	-370.077252 	-370.167718 	-0.000244
23 	-362.443457 	-375.575499 	-0.036232
24 	-388.342046 	-390.185976 	-0.004748
25 	-383.681855 	-394.861267 	-0.029137
26 	-385.049419 	-404.660309 	-0.050931
27 	-364.360595 	-369.615663 	-0.014423
28 	-379.656163 	-395.344825 	-0.041323
29 	-356.196655 	-375.458784 	-0.054077
30 	-376.214192 	-390.081723 	-0.036861
31 	-350.899089 	-373.482226 	-0.064358
32 	-368.786849 	-382.114296 	-0.036139
33 	-322.659159 	-348.329796 	-0.079560
34 	-341.308089 	-356.940344 	-0.045801
35 	-329.317150 	-339.167153 	-0.029910
36 	-335.468767 	-346.670297 	-0.033391
37 	-317.906486 	-329.753234 	-0.037265
38 	-336.465547 	-344.906070 	-0.025086
39 	-316.852975 	-331.229393 	-0.045373
40 	-322.182436 	-331.665686 	-0.029434
41 	-285.673932 	-296.746387 	-0.038759
42 	-303.232906 	-311.214202 	-0.026321
43 	-301.268808 	-308.432005 	-0.023777
44 	-304.194106 	-321.803964 	-0.057890
45 	-280.650316 	-294.353587 	-0.048827
46 	-293.570491 	-295.861028 	-0.007802
47 	-269.303301 	-285.394494 	-0.059751
48 	-285.008458 	-286.216149 	-0.004237
49 	-270.624371 	-286.049674 	-0.056999
50 	-285.787691 	-287.983930 	-0.007685
51 	-269.006817 	-280.463947 	-0.042590
52 	-283.618039 	-284.795046 	-0.004150
53 	-259.173903 	-272.688940 	-0.052147
54 	-273.540086 	-279.930742 	-0.023363
55 	-255.493422 	-259.134205 	-0.014250
56 	-259.169895 	-270.570513 	-0.043989
57 	-259.413408 	-278.448209 	-0.073376
58 	-272.784690 	-282.447338 	-0.035422
59 	-264.542033 	-273.561855 	-0.034096
60 	-277.382128 	-281.726887 	-0.015663
61 	-276.186248 	-281.171390 	-0.018050
62 	-284.453630 	-286.569873 	-0.007440
63 	-285.042278 	-293.783088 	-0.030665
64 	-296.759551 	-303.239203 	-0.021835
65 	-281.142786 	-290.772863 	-0.034253
66 	-292.564074 	-294.260096 	-0.005797
67 	-267.661414 	-281.957809 	-0.053412
68 	-278.945037 	-283.041428 	-0.014685
69 	-263.594230 	-270.212666 	-0.025108
70 	-274.888004 	-276.337387 	-0.005273
71 	-264.984984 	-272.194029 	-0.027205
72 	-276.073022 	-277.599864 	-0.005531
73 	-269.913391 	-270.694064 	-0.002892
74 	-280.749429 	-280.967262 	-0.000776
75 	-280.347712 	-281.532544 	-0.004226
76 	-289.401649 	-290.564204 	-0.004017
77 	-277.237436 	-279.883131 	-0.009543
78 	-287.423882 	-288.064299 	-0.002228
79 	-289.770923 	-290.480192 	-0.002448
80 	-287.323190 	-294.424575 	-0.024716
81 	-290.826649 	-291.730559 	-0.003108
82 	-285.065463 	-298.928711 	-0.048632
83 	-281.579013 	-283.809291 	-0.007921
84 	-289.775838 	-290.974740 	-0.004137
85 	-280.714067 	-284.244712 	-0.012577
86 	-289.912510 	-290.642602 	-0.002518
87 	-277.428923 	-277.552891 	-0.000447
88 	-283.422138 	-283.809569 	-0.001367
89 	-288.529546 	-292.201254 	-0.012726
90 	-286.298130 	-286.393309 	-0.000332
91 	-285.081530 	-292.711813 	-0.026765
92 	-288.652356 	-288.873909 	-0.000768
93 	-293.666609 	-296.574731 	-0.009903
94 	-292.183412 	-292.712081 	-0.001809
95 	-287.527242 	-292.344264 	-0.016753
96 	-289.712532 	-291.347353 	-0.005643
97 	-290.175397 	-295.576653 	-0.018614
98 	-291.278634 	-291.373779 	-0.000327
99 	-290.750987 	-293.616586 	-0.009856
100 	-295.012827 	-295.729149 	-0.002428
101 	-299.962599 	-302.115629 	-0.007178
102 	-296.170290 	-297.111024 	-0.003176
103 	-293.975862 	-299.565675 	-0.019015
104 	-293.632576 	-295.541249 	-0.006500
105 	-294.093252 	-297.651450 	-0.012099
106 	-286.347203 	-289.368038 	-0.010550
107 	-287.150272 	-290.743987 	-0.012515
108 	-277.372523 	-281.543328 	-0.015037
109 	-284.087471 	-284.506447 	-0.001475
110 	-276.182025 	-281.467349 	-0.019137
111 	-281.952575 	-282.677933 	-0.002573
112 	-275.768485 	-280.905078 	-0.018626
113 	-282.889938 	-283.145527 	-0.000903
114 	-283.737604 	-283.967727 	-0.000811
115 	-283.963218 	-284.292128 	-0.001158
116 	-285.263178 	-286.381495 	-0.003920
117 	-289.746485 	-291.610678 	-0.006434
118 	-287.480367 	-288.094994 	-0.002138
119 	-284.287727 	-289.746719 	-0.019202
120 	-282.134733 	-282.522108 	-0.001373
121 	-279.984991 	-285.771397 	-0.020667
122 	-277.361367 	-277.714288 	-0.001272
123 	-278.688756 	-280.981897 	-0.008228
124 	-282.402521 	-283.693511 	-0.004571
125 	-282.176021 	-284.405336 	-0.007900
126 	-284.172115 	-285.838390 	-0.005864
127 	-284.097665 	-285.017098 	-0.003236
128 	-284.005420 	-286.386505 	-0.008384
129 	-282.031894 	-282.369323 	-0.001196
130 	-282.774807 	-284.588308 	-0.006413
131 	-280.591015 	-280.703148 	-0.000400
132 	-280.547193 	-281.034857 	-0.001738
133 	-273.539907 	-273.792525 	-0.000924
134 	-272.212680 	-272.880244 	-0.002452
135 	-268.011200 	-268.431654 	-0.001569
136 	-263.388143 	-263.746152 	-0.001359
137 	-263.867984 	-264.466976 	-0.002270
138 	-262.042172 	-262.209533 	-0.000639
139 	-262.734336 	-263.021277 	-0.001092
140 	-261.555748 	-261.727270 	-0.000656
141 	-260.208562 	-260.628076 	-0.001612
142 	-263.957957 	-264.179857 	-0.000841
143 	-263.535066 	-263.950281 	-0.001576
144 	-266.245534 	-266.390763 	-0.000545
145 	-266.666844 	-267.080043 	-0.001549
146 	-267.908161 	-267.997241 	-0.000332
147 	-269.735345 	-270.147450 	-0.001528
148 	-267.779358 	-267.835453 	-0.000209
149 	-270.228514 	-270.738068 	-0.001886
150 	-271.381278 	-271.413199 	-0.000118
151 	-273.820097 	-274.054055 	-0.000854
152 	-274.259561 	-274.324990 	-0.000239
153 	-275.324372 	-275.421940 	-0.000354
154 	-276.413592 	-276.467558 	-0.000195
155 	-275.212148 	-275.361229 	-0.000542
156 	-278.343063 	-278.424775 	-0.000294
157 	-280.236387 	-280.387840 	-0.000540
158 	-280.421410 	-280.447033 	-0.000091
159 	-276.913136 	-276.978438 	-0.000236
160 	-277.897964 	-277.910589 	-0.000045
161 	-279.244882 	-279.265573 	-0.000074
162 	-279.628274 	-279.656828 	-0.000102
163 	-276.665530 	-276.709186 	-0.000158
164 	-277.012107 	-277.068007 	-0.000202
165 	-277.437253 	-277.449848 	-0.000045
166 	-273.929937 	-273.957020 	-0.000099
167 	-273.747303 	-273.751806 	-0.000016
168 	-275.797397 	-275.798931 	-0.000006
169 	-275.319828 	-275.448075 	-0.000466
170 	-276.504907 	-276.508828 	-0.000014
171 	-273.069578 	-273.071254 	-0.000006
172 	-275.023525 	-275.024817 	-0.000005
173 	-277.126159 	-277.128382 	-0.000008
174 	-274.464284 	-274.464640 	-0.000001
175 	-274.352568 	-274.354385 	-0.000007
176 	-275.955266 	-275.993826 	-0.000140
177 	-275.888623 	-276.102086 	-0.000774
178 	-274.401157 	-274.452747 	-0.000188
179 	-275.012359 	-275.132223 	-0.000436
180 	-276.745505 	-276.809761 	-0.000232
181 	-273.984463 	-274.076302 	-0.000335
182 	-273.464556 	-273.552110 	-0.000320
183 	-272.211306 	-272.254504 	-0.000159
184 	-269.804520 	-269.920343 	-0.000429
185 	-272.537128 	-272.569829 	-0.000120
186 	-273.688047 	-273.794546 	-0.000389
187 	-273.898054 	-273.993884 	-0.000350
188 	-273.163007 	-273.211964 	-0.000179
189 	-272.151575 	-272.203384 	-0.000190
190 	-270.280421 	-270.343887 	-0.000235
191 	-269.911914 	-269.935979 	-0.000089
192 	-270.177802 	-270.258632 	-0.000299
193 	-268.166760 	-268.175303 	-0.000032
194 	-265.712044 	-265.811448 	-0.000374
195 	-265.802117 	-265.804134 	-0.000008
196 	-266.944240 	-267.001363 	-0.000214
197 	-269.074375 	-269.082473 	-0.000030
198 	-270.408657 	-270.479989 	-0.000264
199 	-271.932620 	-271.934474 	-0.000007
200 	-270.734715 	-270.820428 	-0.000317
201 	-269.535927 	-269.536828 	-0.000003
202 	-269.698451 	-269.751418 	-0.000196
203 	-270.450802 	-270.575715 	-0.000462
204 	-272.606367 	-274.103156 	-0.005491
205 	-274.709656 	-274.725009 	-0.000056
206 	-275.498920 	-277.634965 	-0.007753
207 	-276.529302 	-276.550586 	-0.000077
208 	-277.387675 	-277.901501 	-0.001852
209 	-276.441864 	-276.494469 	-0.000190
210 	-277.821142 	-278.066654 	-0.000884
211 	-277.019814 	-277.167487 	-0.000533
212 	-274.171638 	-275.389873 	-0.004443
213 	-274.714680 	-274.740750 	-0.000095
214 	-275.973931 	-276.205102 	-0.000838
215 	-273.925551 	-274.015297 	-0.000328
216 	-273.429313 	-273.905689 	-0.001742
217 	-273.631645 	-273.661761 	-0.000110
218 	-270.329658 	-270.933930 	-0.002235
219 	-272.357820 	-272.425689 	-0.000249
220 	-272.365031 	-273.426366 	-0.003897
221 	-272.843675 	-272.960071 	-0.000427
222 	-273.917306 	-274.476364 	-0.002041
223 	-273.267809 	-273.446004 	-0.000652
224 	-273.538808 	-274.201314 	-0.002422
225 	-271.925917 	-272.001341 	-0.000277
226 	-269.985286 	-270.750416 	-0.002834
227 	-270.233202 	-270.254904 	-0.000080
228 	-270.379328 	-270.781350 	-0.001487
229 	-271.156216 	-271.175373 	-0.000071
230 	-272.474560 	-272.657656 	-0.000672
231 	-272.544839 	-272.644176 	-0.000364
232 	-273.024963 	-273.144645 	-0.000438
233 	-273.872970 	-274.108324 	-0.000859
234 	-274.259038 	-274.546948 	-0.001050
235 	-272.349805 	-272.486111 	-0.000500
236 	-271.956979 	-272.117733 	-0.000591
237 	-270.156566 	-270.228574 	-0.000267
238 	-269.669000 	-269.860723 	-0.000711
239 	-269.245420 	-269.279550 	-0.000127
240 	-267.531144 	-267.632135 	-0.000377
241 	-267.030536 	-267.094391 	-0.000239
242 	-266.688769 	-266.807478 	-0.000445
243 	-266.753428 	-266.782403 	-0.000109
244 	-267.452382 	-267.598221 	-0.000545
245 	-267.358588 	-267.369265 	-0.000040
246 	-268.716215 	-268.794225 	-0.000290
247 	-269.912836 	-269.917440 	-0.000017
248 	-267.859205 	-267.864510 	-0.000020
249 	-266.888248 	-266.898258 	-0.000038
250 	-265.028931 	-265.032896 	-0.000015
251 	-263.181717 	-263.183884 	-0.000008
252 	-264.883976 	-264.908103 	-0.000091
253 	-264.013429 	-264.035740 	-0.000085
