Iter 	incumb_est 	candid_est 	error
1 	-1301.999995 	-3257.380098 	-1.501828
2 	-503.046512 	-842.441156 	-0.674678
3 	-672.881832 	-897.991297 	-0.334545
4 	-533.629121 	-554.125914 	-0.038410
5 	-429.115897 	-640.230117 	-0.491975
6 	-474.767533 	-548.918643 	-0.156184
7 	-551.856571 	-574.900233 	-0.041757
8 	-442.657637 	-548.338113 	-0.238741
9 	-406.307130 	-417.609780 	-0.027818
10 	-311.436934 	-448.928421 	-0.441475
11 	-396.849249 	-447.758520 	-0.128284
12 	-349.802626 	-351.276891 	-0.004215
13 	-410.054520 	-412.964337 	-0.007096
14 	-346.736831 	-349.907046 	-0.009143
15 	-365.634734 	-380.262100 	-0.040005
16 	-378.548571 	-398.715690 	-0.053275
17 	-385.578593 	-403.968264 	-0.047694
18 	-380.663980 	-401.685239 	-0.055223
19 	-420.264678 	-429.656011 	-0.022346
20 	-400.163765 	-412.259148 	-0.030226
21 	-401.005163 	-413.641908 	-0.031513
22 	-404.096185 	-431.520073 	-0.067865
23 	-435.791014 	-449.772776 	-0.032084
24 	-424.725871 	-446.219018 	-0.050605
25 	-448.624332 	-460.951090 	-0.027477
26 	-432.973857 	-434.670833 	-0.003919
27 	-455.793408 	-458.022985 	-0.004892
28 	-428.493215 	-434.701896 	-0.014490
29 	-441.021300 	-444.657450 	-0.008245
30 	-431.886139 	-447.595134 	-0.036373
31 	-451.796320 	-457.726193 	-0.013125
32 	-392.479188 	-396.336318 	-0.009828
33 	-413.286665 	-416.656972 	-0.008155
34 	-393.645626 	-394.504716 	-0.002182
35 	-389.347812 	-398.818957 	-0.024326
36 	-367.252240 	-392.838060 	-0.069668
37 	-386.492070 	-402.256272 	-0.040788
38 	-367.709841 	-372.956554 	-0.014269
39 	-378.379547 	-383.232526 	-0.012826
40 	-357.638946 	-370.628526 	-0.036320
41 	-375.236190 	-383.388979 	-0.021727
42 	-349.022417 	-353.048557 	-0.011535
43 	-363.144428 	-364.401029 	-0.003460
44 	-340.191014 	-363.358872 	-0.068102
45 	-356.611790 	-369.072918 	-0.034943
46 	-330.802541 	-337.857558 	-0.021327
