Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3179.192916 	-1.441776
2 	-517.669852 	-861.981594 	-0.665118
3 	-686.603086 	-909.055184 	-0.323989
4 	-549.942633 	-551.130722 	-0.002160
5 	-448.195461 	-686.224005 	-0.531082
6 	-501.383295 	-638.209191 	-0.272897
7 	-606.844877 	-617.052767 	-0.016821
8 	-514.883467 	-570.753089 	-0.108509
9 	-415.402589 	-457.799252 	-0.102062
10 	-397.786482 	-459.952508 	-0.156280
11 	-467.820360 	-475.760126 	-0.016972
12 	-381.474028 	-381.672313 	-0.000520
13 	-373.871659 	-413.606347 	-0.106279
14 	-382.554757 	-398.376664 	-0.041359
15 	-434.928382 	-436.241564 	-0.003019
16 	-412.728305 	-416.071050 	-0.008099
17 	-437.934100 	-455.641455 	-0.040434
18 	-413.417186 	-423.119159 	-0.023468
19 	-450.178384 	-465.907297 	-0.034939
20 	-435.757469 	-446.979932 	-0.025754
21 	-466.795052 	-467.678112 	-0.001892
22 	-440.215697 	-454.314721 	-0.032028
23 	-469.418490 	-469.701284 	-0.000602
24 	-457.325880 	-458.303931 	-0.002139
25 	-483.508043 	-484.998026 	-0.003082
26 	-461.638515 	-482.668072 	-0.045554
27 	-485.721531 	-487.970181 	-0.004630
28 	-457.660550 	-458.814788 	-0.002522
29 	-456.721588 	-480.499580 	-0.052062
30 	-462.186433 	-462.215191 	-0.000062
31 	-449.981727 	-454.403424 	-0.009826
32 	-421.920928 	-426.700099 	-0.011327
33 	-429.369343 	-437.852865 	-0.019758
34 	-421.553706 	-433.060553 	-0.027296
35 	-441.277313 	-443.916079 	-0.005980
36 	-396.802628 	-401.358789 	-0.011482
37 	-416.760973 	-421.663719 	-0.011764
38 	-397.596490 	-401.822630 	-0.010629
39 	-406.313626 	-409.134169 	-0.006942
40 	-386.722011 	-386.972976 	-0.000649
41 	-374.177378 	-410.479370 	-0.097018
42 	-378.138545 	-383.181295 	-0.013336
43 	-395.746054 	-399.606343 	-0.009754
44 	-370.769999 	-373.323474 	-0.006887
45 	-373.675165 	-375.925367 	-0.006022
