Iter 	incumb_est 	candid_est 	error
1 	-1302.000010 	-3335.567279 	-1.561880
2 	-456.058642 	-765.683880 	-0.678915
3 	-496.353336 	-845.197209 	-0.702814
4 	-464.781240 	-509.979267 	-0.097246
5 	-293.211229 	-586.619608 	-1.000672
6 	-360.863755 	-498.845593 	-0.382365
7 	-428.875473 	-492.565307 	-0.148504
8 	-502.456602 	-552.068097 	-0.098738
9 	-292.243161 	-518.740066 	-0.775029
10 	-345.674355 	-349.188193 	-0.010165
11 	-268.606100 	-392.336194 	-0.460638
12 	-331.015967 	-423.424265 	-0.279166
13 	-274.812794 	-312.544456 	-0.137300
14 	-325.602414 	-348.868362 	-0.071455
15 	-302.340537 	-311.246494 	-0.029457
16 	-345.060971 	-353.926093 	-0.025691
17 	-305.039134 	-330.055046 	-0.082009
18 	-342.862930 	-363.655954 	-0.060645
19 	-348.334687 	-359.843767 	-0.033040
20 	-380.211327 	-384.620679 	-0.011597
21 	-338.913462 	-342.400564 	-0.010289
22 	-368.320462 	-370.887937 	-0.006971
23 	-360.099907 	-383.631529 	-0.065347
24 	-386.173556 	-392.551914 	-0.016517
25 	-378.636133 	-399.458323 	-0.054993
26 	-401.991185 	-408.887514 	-0.017155
27 	-361.990588 	-373.132495 	-0.030780
28 	-384.271906 	-385.941852 	-0.004346
29 	-356.133300 	-357.044117 	-0.002558
30 	-373.621061 	-377.635376 	-0.010744
31 	-354.965150 	-357.091200 	-0.005989
32 	-333.900682 	-363.954246 	-0.090007
33 	-328.362212 	-354.797772 	-0.080507
34 	-347.700602 	-367.163173 	-0.055975
35 	-323.018349 	-336.748763 	-0.042507
36 	-320.333970 	-342.916639 	-0.070497
37 	-309.902366 	-330.659521 	-0.066980
38 	-326.107854 	-334.947735 	-0.027107
39 	-307.318442 	-335.375135 	-0.091295
40 	-324.282168 	-345.110454 	-0.064229
41 	-277.278352 	-301.418282 	-0.087060
42 	-294.149521 	-309.231284 	-0.051272
43 	-299.605011 	-305.382602 	-0.019284
44 	-291.020459 	-315.060486 	-0.082606
45 	-281.214884 	-297.037869 	-0.056267
46 	-298.302009 	-303.346135 	-0.016909
47 	-271.906586 	-275.064183 	-0.011613
48 	-274.940116 	-284.953705 	-0.036421
49 	-273.785395 	-281.573714 	-0.028447
50 	-289.654139 	-295.573473 	-0.020436
51 	-268.421103 	-278.800511 	-0.038668
52 	-283.782670 	-289.430181 	-0.019901
53 	-258.938558 	-266.651058 	-0.029785
54 	-273.906781 	-279.118636 	-0.019028
55 	-253.130008 	-262.681951 	-0.037735
56 	-267.667376 	-273.741708 	-0.022694
57 	-258.403887 	-262.555390 	-0.016066
58 	-272.349038 	-275.599400 	-0.011935
59 	-265.188146 	-265.810127 	-0.002345
60 	-266.084504 	-273.469760 	-0.027755
61 	-279.307300 	-282.975330 	-0.013133
62 	-280.145651 	-281.687634 	-0.005504
63 	-288.983862 	-292.572743 	-0.012419
64 	-282.924419 	-283.322587 	-0.001407
65 	-281.966925 	-290.356313 	-0.029753
66 	-279.761914 	-283.577069 	-0.013637
67 	-291.596439 	-292.347746 	-0.002577
68 	-266.983486 	-268.125180 	-0.004276
69 	-265.758775 	-274.060279 	-0.031237
70 	-265.089214 	-271.610964 	-0.024602
71 	-276.463663 	-277.058768 	-0.002153
72 	-269.369311 	-273.618395 	-0.015774
73 	-276.109998 	-279.632001 	-0.012756
74 	-274.703735 	-275.776122 	-0.003904
75 	-279.076741 	-284.687866 	-0.020106
76 	-283.427639 	-289.237210 	-0.020498
77 	-281.181459 	-290.031013 	-0.031473
78 	-281.749291 	-285.538721 	-0.013450
79 	-289.647638 	-291.072480 	-0.004919
80 	-284.800229 	-292.076165 	-0.025548
81 	-294.597534 	-295.941496 	-0.004562
82 	-281.135551 	-282.210587 	-0.003824
83 	-280.862741 	-284.438120 	-0.012730
84 	-282.303167 	-284.662241 	-0.008357
85 	-284.139672 	-290.228171 	-0.021428
86 	-281.528808 	-284.506416 	-0.010577
87 	-282.234819 	-287.830090 	-0.019825
88 	-281.752449 	-282.742252 	-0.003513
89 	-287.737606 	-289.762019 	-0.007036
90 	-284.377603 	-286.670185 	-0.008062
91 	-289.571240 	-292.316653 	-0.009481
92 	-286.677357 	-289.052048 	-0.008283
93 	-295.079637 	-295.328398 	-0.000843
94 	-290.420586 	-293.847121 	-0.011799
95 	-290.738026 	-295.965599 	-0.017980
96 	-287.742359 	-292.904355 	-0.017940
97 	-287.473722 	-290.777800 	-0.011493
98 	-289.519625 	-292.618825 	-0.010705
99 	-290.218168 	-292.707470 	-0.008577
100 	-293.054689 	-296.343304 	-0.011222
101 	-298.361825 	-299.398121 	-0.003473
102 	-294.257644 	-301.790815 	-0.025601
103 	-296.865659 	-299.617151 	-0.009268
104 	-291.531413 	-297.265689 	-0.019669
105 	-293.037731 	-295.176409 	-0.007298
106 	-284.064638 	-294.126709 	-0.035422
107 	-287.267815 	-289.240538 	-0.006867
108 	-274.915273 	-285.735313 	-0.039358
109 	-282.201750 	-283.361840 	-0.004111
110 	-274.239211 	-281.182387 	-0.025318
111 	-281.078041 	-281.261192 	-0.000652
112 	-273.699833 	-280.293965 	-0.024093
113 	-280.787411 	-281.653704 	-0.003085
114 	-281.833970 	-281.969955 	-0.000483
115 	-282.144748 	-282.856608 	-0.002523
116 	-283.355634 	-284.195925 	-0.002965
117 	-287.520938 	-289.236818 	-0.005968
118 	-285.553312 	-285.966558 	-0.001447
119 	-282.435117 	-285.631934 	-0.011319
120 	-280.188818 	-280.395621 	-0.000738
121 	-277.940785 	-279.933501 	-0.007170
122 	-275.397209 	-275.552706 	-0.000565
123 	-276.518212 	-276.699158 	-0.000654
124 	-279.361746 	-279.463213 	-0.000363
125 	-280.348224 	-280.488785 	-0.000501
126 	-281.209908 	-281.326408 	-0.000414
127 	-282.260860 	-282.267101 	-0.000022
128 	-281.484201 	-281.947378 	-0.001645
129 	-280.716749 	-282.713540 	-0.007113
130 	-280.434143 	-281.208099 	-0.002760
131 	-279.219070 	-280.413275 	-0.004277
132 	-278.552455 	-278.989792 	-0.001570
133 	-272.215816 	-273.655450 	-0.005289
134 	-269.995928 	-270.231846 	-0.000874
135 	-266.532264 	-267.393877 	-0.003233
136 	-261.230614 	-261.363847 	-0.000510
137 	-262.144332 	-262.259902 	-0.000441
138 	-260.146160 	-261.355017 	-0.004647
139 	-260.918449 	-261.080356 	-0.000621
140 	-259.837481 	-260.559461 	-0.002779
141 	-258.422041 	-258.520794 	-0.000382
142 	-261.959441 	-262.668299 	-0.002706
143 	-261.732470 	-261.788070 	-0.000212
144 	-264.320437 	-264.629936 	-0.001171
145 	-264.780934 	-264.809535 	-0.000108
146 	-265.954490 	-265.956461 	-0.000007
147 	-267.854547 	-267.868113 	-0.000051
148 	-265.858328 	-265.944439 	-0.000324
149 	-268.436249 	-268.527002 	-0.000338
150 	-269.477437 	-269.596696 	-0.000443
151 	-272.027295 	-272.288965 	-0.000962
152 	-272.371827 	-272.384215 	-0.000045
153 	-273.502386 	-273.720264 	-0.000797
154 	-274.593976 	-274.615887 	-0.000080
155 	-273.490109 	-274.557453 	-0.003903
156 	-276.451484 	-276.461246 	-0.000035
157 	-278.453131 	-278.914171 	-0.001656
158 	-278.613363 	-278.618707 	-0.000019
159 	-275.104428 	-275.163009 	-0.000213
160 	-276.095456 	-276.109094 	-0.000049
161 	-277.356411 	-277.403993 	-0.000172
162 	-277.717579 	-277.817735 	-0.000361
163 	-274.844374 	-275.229300 	-0.001401
164 	-275.042600 	-275.247554 	-0.000745
165 	-275.652819 	-276.146929 	-0.001793
166 	-271.987975 	-272.081245 	-0.000343
167 	-271.875541 	-271.947281 	-0.000264
168 	-273.847668 	-274.088619 	-0.000880
169 	-273.500933 	-273.592699 	-0.000336
170 	-274.539234 	-274.887903 	-0.001270
171 	-271.272301 	-271.414322 	-0.000524
172 	-273.022355 	-273.294533 	-0.000997
173 	-275.275268 	-275.400727 	-0.000456
174 	-272.471158 	-272.684133 	-0.000782
175 	-272.430494 	-272.474453 	-0.000161
176 	-273.944834 	-274.173115 	-0.000833
177 	-273.896304 	-273.957681 	-0.000224
178 	-272.414535 	-272.600510 	-0.000683
179 	-273.054954 	-273.123132 	-0.000250
180 	-274.768952 	-274.922208 	-0.000558
181 	-272.036747 	-272.115792 	-0.000291
182 	-271.522167 	-271.609999 	-0.000323
183 	-270.297254 	-270.391177 	-0.000347
184 	-267.895554 	-267.941042 	-0.000170
185 	-270.609472 	-270.654176 	-0.000165
186 	-271.708887 	-271.772644 	-0.000235
187 	-271.915296 	-271.956008 	-0.000150
188 	-271.266378 	-271.285666 	-0.000071
189 	-270.230204 	-270.245459 	-0.000056
190 	-268.425314 	-268.438703 	-0.000050
191 	-268.024738 	-268.038359 	-0.000051
192 	-268.354923 	-268.370810 	-0.000059
193 	-266.312710 	-266.341756 	-0.000109
194 	-263.894895 	-263.918602 	-0.000090
195 	-263.954087 	-263.964836 	-0.000041
196 	-265.053166 	-265.063824 	-0.000040
197 	-267.153110 	-267.179040 	-0.000097
198 	-268.523886 	-268.539716 	-0.000059
199 	-270.017929 	-270.028104 	-0.000038
200 	-268.856121 	-268.880774 	-0.000092
201 	-267.627680 	-267.630084 	-0.000009
202 	-267.819619 	-267.855266 	-0.000133
203 	-268.532769 	-268.533210 	-0.000002
204 	-270.304480 	-270.344770 	-0.000149
205 	-272.752955 	-272.758401 	-0.000020
206 	-273.505357 	-273.524332 	-0.000069
207 	-274.569571 	-274.570402 	-0.000003
208 	-275.249637 	-275.271040 	-0.000078
209 	-274.405611 	-274.406389 	-0.000003
210 	-275.681844 	-275.711167 	-0.000106
211 	-274.981342 	-274.982290 	-0.000003
212 	-271.790645 	-271.830304 	-0.000146
213 	-272.629531 	-272.630333 	-0.000003
214 	-273.792463 	-273.814426 	-0.000080
215 	-271.839464 	-271.839935 	-0.000002
216 	-271.272887 	-271.281959 	-0.000033
217 	-271.596044 	-271.606668 	-0.000039
218 	-268.266735 	-268.270053 	-0.000012
219 	-270.349921 	-270.358006 	-0.000030
220 	-270.295507 	-270.299764 	-0.000016
221 	-270.880606 	-270.891216 	-0.000039
222 	-271.871885 	-271.875960 	-0.000015
223 	-271.309291 	-271.312684 	-0.000013
224 	-271.496136 	-271.499350 	-0.000012
225 	-269.968395 	-269.971923 	-0.000013
226 	-267.944855 	-267.949173 	-0.000016
227 	-268.280751 	-268.286448 	-0.000021
228 	-268.333191 	-268.338897 	-0.000021
229 	-269.136846 	-269.141379 	-0.000017
230 	-270.466415 	-270.473472 	-0.000026
231 	-270.572731 	-270.586605 	-0.000051
232 	-271.054308 	-271.060119 	-0.000021
233 	-271.868689 	-271.876383 	-0.000028
234 	-272.176157 	-272.182416 	-0.000023
235 	-270.348494 	-270.353687 	-0.000019
236 	-269.932963 	-269.937452 	-0.000017
237 	-268.152384 	-268.156520 	-0.000015
238 	-267.640992 	-267.645119 	-0.000015
239 	-267.236799 	-267.241250 	-0.000017
240 	-265.518481 	-265.523583 	-0.000019
241 	-265.053554 	-265.056483 	-0.000011
242 	-264.687689 	-264.690361 	-0.000010
243 	-264.770370 	-264.773112 	-0.000010
244 	-265.445376 	-265.448507 	-0.000012
245 	-265.370371 	-265.374203 	-0.000014
246 	-266.724500 	-266.729337 	-0.000018
247 	-267.919852 	-267.921814 	-0.000007
248 	-265.855849 	-265.862826 	-0.000026
249 	-264.909394 	-264.914349 	-0.000019
250 	-263.044280 	-263.046646 	-0.000009
251 	-261.190826 	-261.192838 	-0.000008
252 	-262.895234 	-262.896285 	-0.000004
253 	-262.012120 	-262.016548 	-0.000017
254 	-263.212169 	-263.213725 	-0.000006
255 	-264.966594 	-264.970050 	-0.000013
256 	-263.782895 	-263.784998 	-0.000008
257 	-264.353732 	-264.360066 	-0.000024
258 	-265.397146 	-265.398311 	-0.000004
259 	-264.416918 	-264.417974 	-0.000004
260 	-265.236101 	-265.237201 	-0.000004
261 	-264.739336 	-264.742240 	-0.000011
262 	-265.263654 	-265.265140 	-0.000006
263 	-265.650586 	-265.652920 	-0.000009
