Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3335.567279 	-1.561880
2 	-468.506558 	-788.351064 	-0.682689
3 	-569.430627 	-879.077146 	-0.543783
4 	-485.647474 	-530.944701 	-0.093272
5 	-344.683716 	-617.596014 	-0.791776
6 	-418.238836 	-581.088460 	-0.389370
7 	-458.331051 	-496.516913 	-0.083315
8 	-484.275047 	-528.819317 	-0.091981
9 	-280.406854 	-539.799283 	-0.925057
10 	-362.013933 	-417.073630 	-0.152093
11 	-290.763981 	-407.623364 	-0.401905
12 	-303.551975 	-337.932003 	-0.113259
13 	-252.877686 	-400.637560 	-0.584314
14 	-305.347033 	-395.834096 	-0.296342
15 	-314.996140 	-340.764930 	-0.081807
16 	-358.795673 	-364.035016 	-0.014603
17 	-319.727620 	-344.753451 	-0.078272
18 	-358.397679 	-375.116646 	-0.046649
19 	-362.469586 	-382.652676 	-0.055682
20 	-379.555361 	-395.212736 	-0.041252
21 	-350.761238 	-364.312724 	-0.038635
22 	-374.338641 	-380.126714 	-0.015462
23 	-371.348030 	-388.300566 	-0.045651
24 	-398.199723 	-408.206866 	-0.025131
25 	-392.310866 	-396.288764 	-0.010140
26 	-387.880802 	-403.337655 	-0.039849
27 	-372.234428 	-407.941914 	-0.095927
28 	-393.104481 	-417.622199 	-0.062369
29 	-363.419472 	-377.370914 	-0.038389
30 	-382.339005 	-396.837268 	-0.037920
31 	-359.675290 	-396.379881 	-0.102049
32 	-378.329060 	-382.205653 	-0.010247
33 	-330.808567 	-367.135938 	-0.109814
34 	-349.214078 	-382.249942 	-0.094601
35 	-337.120309 	-352.604126 	-0.045930
36 	-351.163842 	-358.177894 	-0.019974
37 	-326.990181 	-337.185522 	-0.031179
38 	-335.198840 	-358.738182 	-0.070225
39 	-327.085869 	-351.152377 	-0.073579
40 	-345.187378 	-356.342084 	-0.032315
41 	-291.227514 	-317.166852 	-0.089069
42 	-309.320817 	-321.588621 	-0.039660
43 	-308.503164 	-319.803013 	-0.036628
44 	-297.853109 	-307.108156 	-0.031073
45 	-288.962837 	-304.593451 	-0.054092
46 	-301.045268 	-321.605836 	-0.068297
47 	-278.602229 	-301.184115 	-0.081054
48 	-294.696895 	-302.596763 	-0.026807
49 	-279.514629 	-295.226087 	-0.056210
50 	-294.947261 	-303.815656 	-0.030068
51 	-279.442223 	-291.866147 	-0.044460
52 	-294.905596 	-298.946871 	-0.013704
53 	-270.121604 	-271.672277 	-0.005741
54 	-275.189119 	-284.353991 	-0.033304
55 	-264.742610 	-274.588674 	-0.037191
56 	-279.363949 	-280.756292 	-0.004984
57 	-269.852331 	-272.180170 	-0.008626
58 	-280.419461 	-283.876880 	-0.012329
59 	-275.690407 	-279.584833 	-0.014126
60 	-284.009715 	-288.080480 	-0.014333
61 	-283.942343 	-290.292616 	-0.022365
62 	-296.034144 	-297.378495 	-0.004541
63 	-293.215918 	-299.822720 	-0.022532
64 	-302.622284 	-304.766164 	-0.007084
65 	-290.650613 	-295.890374 	-0.018028
66 	-299.164419 	-302.101820 	-0.009819
67 	-278.423775 	-279.997596 	-0.005653
68 	-282.348084 	-289.829214 	-0.026496
69 	-272.033442 	-272.059762 	-0.000097
70 	-274.117155 	-274.628623 	-0.001866
71 	-274.962045 	-283.411566 	-0.030730
