Iter 	incumb_est 	candid_est 	error
1 	-1707.361820 	-2964.178168 	-0.736116
2 	-749.897527 	-926.912841 	-0.236053
3 	-735.531575 	-982.118178 	-0.335250
4 	-752.444545 	-834.606970 	-0.109194
5 	-511.859304 	-729.651260 	-0.425492
6 	-528.012271 	-594.756653 	-0.126407
7 	-463.363836 	-687.155597 	-0.482972
8 	-557.168633 	-609.890270 	-0.094624
9 	-435.428478 	-542.343138 	-0.245539
10 	-518.317026 	-613.524777 	-0.183686
11 	-487.133225 	-523.151452 	-0.073939
12 	-495.868897 	-513.269161 	-0.035090
13 	-489.512462 	-516.033605 	-0.054179
14 	-565.780207 	-565.989142 	-0.000369
15 	-502.708994 	-533.828757 	-0.061904
16 	-566.790311 	-568.774491 	-0.003501
17 	-504.082669 	-550.743756 	-0.092566
18 	-559.898606 	-566.752062 	-0.012241
19 	-551.377351 	-563.962470 	-0.022825
20 	-575.168283 	-589.471492 	-0.024868
21 	-553.726429 	-554.755406 	-0.001858
22 	-593.996786 	-596.657706 	-0.004480
23 	-571.017671 	-580.631443 	-0.016836
24 	-601.567554 	-607.816554 	-0.010388
25 	-581.218183 	-597.797825 	-0.028526
26 	-593.398354 	-608.538986 	-0.025515
27 	-571.235056 	-580.590898 	-0.016378
28 	-603.341620 	-604.001728 	-0.001094
29 	-570.824579 	-576.559589 	-0.010047
30 	-600.804387 	-605.812668 	-0.008336
31 	-567.952648 	-574.785634 	-0.012031
32 	-596.148466 	-596.354317 	-0.000345
33 	-546.901473 	-547.183905 	-0.000516
34 	-550.315066 	-562.532684 	-0.022201
35 	-547.540885 	-548.576192 	-0.001891
36 	-546.417341 	-576.040156 	-0.054213
37 	-537.329288 	-541.803319 	-0.008326
38 	-542.474176 	-558.341168 	-0.029249
39 	-539.812207 	-539.841451 	-0.000054
40 	-516.202445 	-540.626067 	-0.047314
41 	-502.965303 	-505.289638 	-0.004621
42 	-513.575699 	-526.141923 	-0.024468
43 	-519.217222 	-523.881910 	-0.008984
44 	-503.355420 	-517.454239 	-0.028010
45 	-501.893268 	-504.104926 	-0.004407
46 	-511.213500 	-523.788137 	-0.024598
47 	-493.539003 	-493.652121 	-0.000229
48 	-492.886494 	-496.784838 	-0.007909
49 	-496.252853 	-508.776477 	-0.025236
50 	-516.390893 	-521.579074 	-0.010047
51 	-485.002943 	-485.739978 	-0.001520
52 	-483.658499 	-485.423489 	-0.003649
53 	-476.306967 	-489.488582 	-0.027675
54 	-495.322669 	-501.959783 	-0.013400
55 	-472.262587 	-473.707028 	-0.003059
56 	-473.183141 	-473.587896 	-0.000855
