Iter 	incumb_est 	candid_est 	error
1 	-1302.000001 	-3335.567279 	-1.561880
2 	-482.614157 	-814.040539 	-0.686732
3 	-642.055044 	-874.613430 	-0.362209
4 	-639.572243 	-723.013390 	-0.130464
5 	-396.901296 	-635.688136 	-0.601628
6 	-456.601724 	-542.465753 	-0.188050
7 	-524.602256 	-549.342547 	-0.047160
8 	-419.512238 	-530.693075 	-0.265024
9 	-376.646181 	-382.209670 	-0.014771
10 	-252.814140 	-430.189415 	-0.701603
11 	-340.478201 	-434.990974 	-0.277588
12 	-295.246744 	-378.604332 	-0.282332
13 	-352.063283 	-385.488620 	-0.094941
14 	-311.855663 	-356.637755 	-0.143599
15 	-342.629243 	-360.350218 	-0.051721
16 	-382.816697 	-385.973703 	-0.008247
17 	-340.012938 	-341.216330 	-0.003539
18 	-364.818755 	-373.706517 	-0.024362
19 	-380.445764 	-401.875617 	-0.056328
20 	-410.704901 	-413.844408 	-0.007644
21 	-363.917279 	-382.625006 	-0.051407
22 	-392.176880 	-399.627051 	-0.018997
23 	-395.093522 	-405.869819 	-0.027275
24 	-402.932886 	-419.655318 	-0.041502
25 	-414.554760 	-425.381098 	-0.026116
26 	-405.666277 	-422.581697 	-0.041698
27 	-394.886505 	-418.170975 	-0.058965
28 	-415.984434 	-431.229115 	-0.036647
29 	-386.423432 	-416.067610 	-0.076714
30 	-406.396935 	-417.934251 	-0.028389
31 	-382.985728 	-413.914521 	-0.080757
32 	-383.420055 	-396.736447 	-0.034731
33 	-353.864318 	-403.088877 	-0.139106
34 	-372.445617 	-401.919565 	-0.079136
35 	-357.213591 	-369.216278 	-0.033601
36 	-367.349224 	-374.585944 	-0.019700
37 	-345.694695 	-362.175659 	-0.047675
38 	-364.189146 	-380.209932 	-0.043990
39 	-344.544054 	-361.776960 	-0.050017
40 	-357.382771 	-367.391069 	-0.028004
41 	-311.343562 	-327.885171 	-0.053130
42 	-328.894520 	-336.258345 	-0.022390
43 	-329.008562 	-337.423694 	-0.025577
44 	-319.349795 	-337.512898 	-0.056875
45 	-308.308043 	-321.132608 	-0.041597
46 	-314.672151 	-320.236981 	-0.017685
47 	-296.885983 	-313.715813 	-0.056688
48 	-312.544272 	-323.050077 	-0.033614
49 	-296.823581 	-312.575958 	-0.053070
50 	-311.856786 	-317.075614 	-0.016735
51 	-297.247828 	-306.772965 	-0.032044
52 	-310.910996 	-311.977608 	-0.003431
53 	-286.081975 	-299.992927 	-0.048626
54 	-300.355181 	-305.617598 	-0.017521
55 	-285.041966 	-285.215091 	-0.000607
56 	-284.585216 	-287.162834 	-0.009057
57 	-298.173679 	-300.062668 	-0.006335
58 	-292.829887 	-294.896168 	-0.007056
59 	-305.817984 	-305.872645 	-0.000179
60 	-296.569828 	-299.268090 	-0.009098
61 	-309.070775 	-309.455596 	-0.001245
62 	-307.066284 	-308.260138 	-0.003888
63 	-314.547537 	-319.135847 	-0.014587
64 	-308.419056 	-309.093896 	-0.002188
65 	-307.518104 	-308.726037 	-0.003928
66 	-310.652256 	-318.521799 	-0.025332
67 	-294.779707 	-300.184152 	-0.018334
68 	-306.405560 	-308.337332 	-0.006305
69 	-287.907472 	-289.022859 	-0.003874
70 	-290.868409 	-293.546275 	-0.009206
71 	-288.830057 	-301.569909 	-0.044108
72 	-299.892664 	-306.027487 	-0.020457
73 	-294.642521 	-295.677113 	-0.003511
74 	-302.020608 	-303.907585 	-0.006248
75 	-303.820422 	-308.057323 	-0.013945
76 	-314.103545 	-315.898841 	-0.005716
77 	-299.622824 	-300.398757 	-0.002590
78 	-306.109582 	-307.182573 	-0.003505
79 	-316.070617 	-316.303465 	-0.000737
80 	-308.280344 	-311.022575 	-0.008895
81 	-318.016658 	-319.278990 	-0.003969
82 	-305.619187 	-306.083636 	-0.001520
83 	-304.833612 	-305.156646 	-0.001060
84 	-310.797467 	-313.941961 	-0.010118
85 	-304.142331 	-306.266799 	-0.006985
86 	-313.432755 	-314.213700 	-0.002492
87 	-301.039718 	-301.555834 	-0.001714
88 	-307.235270 	-310.055653 	-0.009180
89 	-310.376430 	-314.610927 	-0.013643
90 	-314.616801 	-317.549550 	-0.009322
91 	-308.404248 	-313.617261 	-0.016903
92 	-317.216294 	-318.171444 	-0.003011
93 	-316.223630 	-316.267305 	-0.000138
94 	-315.374984 	-315.812003 	-0.001386
95 	-310.414738 	-313.423759 	-0.009694
96 	-318.838672 	-319.507390 	-0.002097
97 	-309.366480 	-311.433768 	-0.006682
98 	-316.036318 	-317.548081 	-0.004784
99 	-313.581543 	-317.040945 	-0.011032
100 	-320.156282 	-321.410424 	-0.003917
101 	-320.805979 	-323.279443 	-0.007710
102 	-320.262169 	-325.476661 	-0.016282
103 	-314.443885 	-316.084924 	-0.005219
104 	-317.996815 	-321.039829 	-0.009569
105 	-314.041537 	-314.891574 	-0.002707
106 	-309.150823 	-311.248326 	-0.006785
