Iter 	incumb_est 	candid_est 	error
1 	-1301.999998 	-3335.567279 	-1.561880
2 	-485.933596 	-820.085121 	-0.687649
3 	-652.811259 	-882.208861 	-0.351400
4 	-645.616825 	-730.646979 	-0.131704
5 	-405.388655 	-642.631165 	-0.585222
6 	-459.848779 	-546.848820 	-0.189193
7 	-529.258784 	-553.439304 	-0.045688
8 	-423.736955 	-535.314729 	-0.263318
9 	-381.858525 	-387.368713 	-0.014430
10 	-266.413295 	-435.425737 	-0.634399
11 	-353.447977 	-433.814066 	-0.227377
12 	-299.253745 	-380.944264 	-0.272981
13 	-355.499727 	-391.318625 	-0.100756
14 	-314.758809 	-363.887493 	-0.156084
15 	-347.983336 	-360.048745 	-0.034672
16 	-381.453876 	-389.980109 	-0.022352
17 	-346.924421 	-351.193727 	-0.012306
18 	-383.092210 	-385.742034 	-0.006917
19 	-386.616929 	-387.595127 	-0.002530
20 	-394.635435 	-433.081976 	-0.097423
21 	-370.184446 	-388.823481 	-0.050351
22 	-398.997118 	-412.117850 	-0.032884
23 	-401.215252 	-432.986633 	-0.079188
24 	-426.333918 	-433.231391 	-0.016179
25 	-421.085089 	-432.536155 	-0.027194
26 	-423.422605 	-435.656200 	-0.028892
27 	-402.310285 	-422.048023 	-0.049061
28 	-422.563965 	-424.604144 	-0.004828
29 	-394.617427 	-408.818499 	-0.035987
30 	-414.932287 	-428.514346 	-0.032733
31 	-391.850557 	-425.516524 	-0.085915
32 	-394.623015 	-412.906234 	-0.046331
33 	-362.264625 	-397.278478 	-0.096653
34 	-381.141055 	-405.783046 	-0.064653
35 	-355.766565 	-388.743039 	-0.092691
36 	-367.204596 	-378.566406 	-0.030941
37 	-341.621162 	-391.017286 	-0.144593
38 	-359.053848 	-389.729009 	-0.085433
39 	-349.271292 	-357.022772 	-0.022193
40 	-338.450853 	-362.177596 	-0.070104
41 	-312.734045 	-344.724351 	-0.102292
42 	-331.397732 	-345.483796 	-0.042505
43 	-333.942867 	-343.665016 	-0.029113
44 	-317.990339 	-344.805573 	-0.084327
