Iter 	incumb_est 	candid_est 	error
1 	-1301.999999 	-3335.567279 	-1.561880
2 	-465.187122 	-782.306482 	-0.681703
3 	-549.943349 	-870.042496 	-0.582058
4 	-480.083145 	-525.353919 	-0.094298
5 	-330.957719 	-609.335639 	-0.841128
6 	-417.468059 	-576.305426 	-0.380478
7 	-454.025392 	-492.123746 	-0.083912
8 	-473.023712 	-522.510875 	-0.104619
9 	-274.338692 	-558.728954 	-1.036639
10 	-356.093417 	-416.243474 	-0.168917
11 	-281.989804 	-409.051750 	-0.450591
12 	-297.166899 	-338.374438 	-0.138668
13 	-244.541883 	-408.274739 	-0.669549
14 	-297.183096 	-393.516315 	-0.324154
15 	-311.659191 	-340.717963 	-0.093239
16 	-355.728815 	-359.414086 	-0.010360
17 	-316.906118 	-332.575317 	-0.049444
18 	-355.787622 	-367.898516 	-0.034040
19 	-358.277935 	-387.361265 	-0.081175
20 	-391.202698 	-398.702574 	-0.019171
21 	-346.523093 	-369.634919 	-0.066696
22 	-374.066613 	-377.509230 	-0.009203
23 	-366.570935 	-380.645614 	-0.038396
24 	-393.662696 	-397.869970 	-0.010688
25 	-383.663366 	-400.849215 	-0.044794
26 	-372.974570 	-378.844411 	-0.015738
27 	-368.940209 	-392.848910 	-0.064804
28 	-387.529395 	-397.941898 	-0.026869
29 	-364.740150 	-383.110277 	-0.050365
30 	-386.474585 	-392.195227 	-0.014802
31 	-365.015395 	-368.000707 	-0.008179
32 	-368.320773 	-385.340461 	-0.046209
33 	-339.680895 	-342.807325 	-0.009204
34 	-359.595374 	-363.269704 	-0.010218
35 	-335.460505 	-339.336237 	-0.011553
36 	-319.527058 	-338.227176 	-0.058524
37 	-323.346539 	-333.231993 	-0.030572
38 	-331.211205 	-337.010705 	-0.017510
39 	-321.661860 	-336.420347 	-0.045882
40 	-327.981948 	-347.276742 	-0.058829
41 	-290.833945 	-304.259726 	-0.046163
42 	-308.118213 	-315.615722 	-0.024333
43 	-306.851673 	-312.126037 	-0.017189
44 	-295.276576 	-314.916568 	-0.066514
45 	-285.679821 	-311.151724 	-0.089162
46 	-301.573155 	-316.974825 	-0.051071
47 	-273.826541 	-292.145290 	-0.066899
48 	-289.304596 	-300.365976 	-0.038234
49 	-279.384556 	-289.136916 	-0.034907
50 	-292.304435 	-295.670717 	-0.011516
51 	-275.964371 	-285.008361 	-0.032772
52 	-289.504076 	-290.732650 	-0.004244
53 	-265.364511 	-278.448864 	-0.049307
54 	-279.844619 	-287.409754 	-0.027033
55 	-261.184186 	-265.298829 	-0.015754
56 	-263.155286 	-263.268383 	-0.000430
57 	-265.401232 	-278.745698 	-0.050280
58 	-278.882079 	-288.808028 	-0.035592
59 	-271.377432 	-276.394527 	-0.018488
60 	-280.265437 	-285.245833 	-0.017770
61 	-281.892045 	-284.441289 	-0.009043
62 	-293.876608 	-295.044834 	-0.003975
63 	-291.530537 	-296.658393 	-0.017589
64 	-299.738826 	-302.398469 	-0.008873
65 	-287.715323 	-299.995698 	-0.042682
66 	-299.162520 	-301.232001 	-0.006918
67 	-274.313198 	-286.418016 	-0.044128
68 	-285.620803 	-289.520536 	-0.013654
69 	-268.455018 	-270.594848 	-0.007971
70 	-279.857203 	-280.481820 	-0.002232
71 	-270.205267 	-274.568867 	-0.016149
72 	-281.392859 	-282.424056 	-0.003665
73 	-275.111146 	-276.829693 	-0.006247
74 	-281.834525 	-282.015537 	-0.000642
75 	-285.522606 	-286.256454 	-0.002570
76 	-290.054074 	-290.421000 	-0.001265
77 	-282.291905 	-285.121133 	-0.010022
78 	-292.629327 	-293.095932 	-0.001595
79 	-294.711065 	-294.830141 	-0.000404
80 	-291.418614 	-297.113385 	-0.019542
81 	-295.739862 	-298.229088 	-0.008417
82 	-289.394345 	-295.976919 	-0.022746
83 	-286.790529 	-288.301102 	-0.005267
84 	-290.864580 	-294.410700 	-0.012192
85 	-286.209850 	-286.361731 	-0.000531
86 	-289.273758 	-292.740616 	-0.011985
87 	-282.585369 	-282.741475 	-0.000552
88 	-288.598951 	-291.367453 	-0.009593
89 	-292.256306 	-292.423879 	-0.000573
90 	-291.285298 	-292.615881 	-0.004568
91 	-290.017682 	-290.091914 	-0.000256
92 	-293.757294 	-295.160007 	-0.004775
93 	-298.030800 	-298.062437 	-0.000106
94 	-297.047947 	-297.157610 	-0.000369
95 	-292.116807 	-295.142159 	-0.010357
96 	-294.641502 	-295.287054 	-0.002191
97 	-291.549624 	-295.535390 	-0.013671
98 	-296.044052 	-296.062148 	-0.000061
99 	-295.585608 	-298.300395 	-0.009184
100 	-299.790886 	-299.912124 	-0.000404
101 	-303.611744 	-305.204840 	-0.005247
102 	-300.900829 	-301.185281 	-0.000945
103 	-296.995223 	-298.142046 	-0.003861
104 	-298.425170 	-299.130689 	-0.002364
105 	-296.840421 	-298.918454 	-0.007001
