Iter 	incumb_est 	candid_est 	error
1 	-1302.000001 	-3335.567279 	-1.561880
2 	-461.037823 	-774.750754 	-0.680449
3 	-525.584252 	-858.749184 	-0.633894
4 	-473.127734 	-518.365441 	-0.095614
5 	-313.800223 	-599.010169 	-0.908890
6 	-416.504589 	-570.326635 	-0.369317
7 	-448.643319 	-486.632288 	-0.084675
8 	-459.443826 	-514.530280 	-0.119898
9 	-267.327454 	-576.024637 	-1.154753
10 	-349.209339 	-415.332843 	-0.189352
11 	-271.585004 	-408.804524 	-0.505254
12 	-330.204117 	-351.488477 	-0.064458
13 	-245.076590 	-352.476179 	-0.438229
14 	-289.005827 	-387.379756 	-0.340387
15 	-294.511632 	-342.604980 	-0.163299
16 	-332.895365 	-378.647285 	-0.137436
17 	-288.834653 	-344.669421 	-0.193310
18 	-323.268915 	-368.730478 	-0.140631
19 	-349.350978 	-370.487913 	-0.060503
20 	-382.178105 	-397.178215 	-0.039249
21 	-335.131754 	-373.517000 	-0.114538
22 	-365.620925 	-385.975283 	-0.055671
23 	-362.621691 	-374.726462 	-0.033381
24 	-386.534020 	-400.375035 	-0.035808
25 	-385.537240 	-404.726191 	-0.049772
26 	-405.233675 	-418.668691 	-0.033154
27 	-364.626425 	-377.379891 	-0.034977
28 	-385.051109 	-396.208678 	-0.028977
29 	-360.803695 	-384.522416 	-0.065739
30 	-381.994391 	-403.937898 	-0.057445
31 	-359.657014 	-379.739673 	-0.055838
32 	-379.559126 	-396.476733 	-0.044572
33 	-333.370303 	-349.475198 	-0.048309
34 	-352.874841 	-365.418931 	-0.035548
35 	-332.619872 	-337.730011 	-0.015363
36 	-347.936380 	-352.725482 	-0.013764
37 	-322.479482 	-327.497764 	-0.015562
38 	-341.552029 	-345.861914 	-0.012619
39 	-322.565963 	-329.735672 	-0.022227
40 	-340.682720 	-345.164536 	-0.013155
41 	-287.860607 	-300.181385 	-0.042801
42 	-305.940979 	-310.765125 	-0.015768
43 	-304.935058 	-311.459575 	-0.021396
44 	-303.960385 	-324.770440 	-0.068463
45 	-285.344857 	-295.715509 	-0.036344
46 	-301.907713 	-306.240036 	-0.014350
47 	-274.938620 	-283.594225 	-0.031482
48 	-291.028154 	-297.215501 	-0.021260
49 	-275.809117 	-284.573154 	-0.031776
50 	-291.237659 	-295.197775 	-0.013598
51 	-271.579267 	-284.009351 	-0.045770
52 	-286.495747 	-289.457674 	-0.010338
53 	-263.138370 	-267.463038 	-0.016435
54 	-278.200067 	-279.596748 	-0.005020
55 	-257.342566 	-268.907927 	-0.044941
56 	-271.969842 	-275.353555 	-0.012442
57 	-262.775213 	-266.574402 	-0.014458
58 	-276.804433 	-277.532595 	-0.002631
59 	-268.960565 	-270.759047 	-0.006687
60 	-282.419055 	-282.557563 	-0.000490
61 	-277.829169 	-283.737644 	-0.021267
62 	-288.927324 	-293.055173 	-0.014287
63 	-287.294866 	-292.688161 	-0.018773
64 	-294.399911 	-298.561107 	-0.014135
65 	-284.609312 	-288.162768 	-0.012485
66 	-294.737761 	-296.441395 	-0.005780
67 	-272.269405 	-272.576653 	-0.001128
68 	-272.725301 	-284.649827 	-0.043724
69 	-265.772558 	-266.655370 	-0.003322
70 	-270.128307 	-275.679851 	-0.020552
71 	-267.049383 	-271.686586 	-0.017365
72 	-278.255655 	-280.046925 	-0.006437
73 	-271.951954 	-272.982375 	-0.003789
74 	-282.789103 	-282.941406 	-0.000539
75 	-282.323056 	-284.465814 	-0.007590
76 	-292.853746 	-293.362291 	-0.001737
77 	-279.083140 	-279.277834 	-0.000698
78 	-285.923223 	-288.084270 	-0.007558
79 	-291.493551 	-293.685671 	-0.007520
80 	-296.301433 	-301.127103 	-0.016286
81 	-292.429149 	-292.974332 	-0.001864
82 	-286.990000 	-300.746205 	-0.047933
83 	-283.410533 	-285.286199 	-0.006618
84 	-292.925354 	-293.185748 	-0.000889
85 	-282.854516 	-283.024894 	-0.000602
86 	-285.406788 	-286.314352 	-0.003180
87 	-287.436143 	-294.042740 	-0.022985
88 	-285.199508 	-285.314171 	-0.000402
89 	-289.173817 	-291.414947 	-0.007750
90 	-288.155540 	-288.560126 	-0.001404
91 	-287.511154 	-295.593269 	-0.028111
92 	-290.463878 	-291.134802 	-0.002310
93 	-297.405606 	-298.831722 	-0.004795
94 	-293.880889 	-294.972561 	-0.003715
95 	-292.890520 	-299.738541 	-0.023381
96 	-291.486712 	-293.307412 	-0.006246
97 	-291.797972 	-296.718616 	-0.016863
98 	-292.985846 	-293.527824 	-0.001850
99 	-293.087888 	-296.925336 	-0.013093
100 	-296.793479 	-297.995288 	-0.004049
101 	-301.928598 	-303.934824 	-0.006645
102 	-297.874402 	-299.852283 	-0.006640
103 	-297.683018 	-302.730296 	-0.016955
104 	-295.407362 	-297.960171 	-0.008642
105 	-296.973727 	-300.415920 	-0.011591
106 	-288.189997 	-292.943106 	-0.016493
107 	-293.305469 	-295.072779 	-0.006025
108 	-279.280806 	-285.375014 	-0.021821
109 	-286.681107 	-287.798019 	-0.003896
110 	-278.447165 	-278.452657 	-0.000020
111 	-280.395644 	-280.513983 	-0.000422
112 	-278.183290 	-278.187550 	-0.000015
113 	-281.781363 	-282.032965 	-0.000893
114 	-285.665760 	-290.260129 	-0.016083
115 	-292.620275 	-294.914919 	-0.007842
116 	-287.184544 	-303.361912 	-0.056331
117 	-294.007198 	-302.967488 	-0.030476
118 	-289.408854 	-294.262745 	-0.016772
119 	-295.721285 	-300.654100 	-0.016681
120 	-284.070105 	-289.896248 	-0.020510
121 	-289.278608 	-290.800907 	-0.005262
122 	-279.303396 	-285.263969 	-0.021341
123 	-285.857312 	-290.770438 	-0.017187
124 	-282.887772 	-288.739360 	-0.020685
125 	-287.402196 	-290.953862 	-0.012358
126 	-284.794208 	-289.412041 	-0.016215
127 	-291.098467 	-292.433425 	-0.004586
128 	-285.260826 	-288.447519 	-0.011171
129 	-289.644028 	-291.067623 	-0.004915
130 	-284.309546 	-286.941625 	-0.009258
131 	-288.958201 	-290.200456 	-0.004299
132 	-282.336951 	-285.463999 	-0.011076
133 	-280.996000 	-287.536599 	-0.023276
