Iter 	incumb_est 	candid_est 	error
1 	-1302.000006 	-3335.567279 	-1.561880
2 	-457.718372 	-768.706171 	-0.679430
3 	-506.096975 	-849.714534 	-0.678956
4 	-467.563405 	-512.774658 	-0.096695
5 	-300.074227 	-590.749795 	-0.968679
6 	-362.701773 	-501.042595 	-0.381418
7 	-430.712188 	-488.523659 	-0.134223
8 	-504.327368 	-553.285172 	-0.097075
9 	-295.719093 	-516.558668 	-0.746788
10 	-347.477802 	-350.785340 	-0.009519
11 	-273.223757 	-395.287763 	-0.446755
12 	-335.424579 	-424.069821 	-0.264278
13 	-275.467357 	-315.044504 	-0.143673
14 	-326.122215 	-375.654547 	-0.151883
15 	-303.275505 	-315.953524 	-0.041804
16 	-345.860497 	-352.012624 	-0.017788
17 	-305.714172 	-327.173386 	-0.070194
18 	-343.432017 	-358.884861 	-0.044995
19 	-349.623554 	-365.794245 	-0.046252
20 	-381.374145 	-390.247914 	-0.023268
21 	-340.205996 	-340.898559 	-0.002036
22 	-364.027452 	-370.347272 	-0.017361
23 	-361.668811 	-375.876352 	-0.039283
24 	-387.625751 	-389.746567 	-0.005471
25 	-384.332072 	-394.097665 	-0.025409
26 	-380.870608 	-404.101432 	-0.060994
27 	-364.422784 	-370.426983 	-0.016476
28 	-375.255256 	-391.754934 	-0.043969
29 	-355.751924 	-373.707141 	-0.050471
30 	-375.535432 	-389.437072 	-0.037018
31 	-349.416704 	-371.614992 	-0.063530
32 	-363.886518 	-384.778439 	-0.057413
33 	-320.824910 	-351.574609 	-0.095846
34 	-339.308211 	-355.906326 	-0.048918
35 	-328.568683 	-347.128015 	-0.056485
36 	-347.721387 	-360.936556 	-0.038005
37 	-316.997523 	-337.577448 	-0.064921
38 	-333.190980 	-335.520696 	-0.006992
39 	-315.799978 	-332.940840 	-0.054278
40 	-306.969995 	-317.041787 	-0.032810
41 	-283.038365 	-309.020745 	-0.091798
42 	-300.539024 	-327.398905 	-0.089372
43 	-300.154086 	-318.568748 	-0.061351
44 	-302.365406 	-314.840902 	-0.041260
45 	-279.419909 	-297.096284 	-0.063261
46 	-283.078545 	-289.745127 	-0.023550
47 	-267.967054 	-289.793329 	-0.081451
48 	-283.594116 	-287.473912 	-0.013681
49 	-267.876372 	-286.317988 	-0.068844
50 	-280.708429 	-287.960069 	-0.025833
51 	-270.349167 	-279.425500 	-0.033573
52 	-285.222061 	-286.931771 	-0.005994
53 	-259.784841 	-271.180380 	-0.043865
54 	-274.302522 	-277.893209 	-0.013090
55 	-255.544014 	-259.115327 	-0.013975
56 	-260.075132 	-269.890022 	-0.037739
57 	-259.794976 	-271.814176 	-0.046264
58 	-273.311263 	-277.356752 	-0.014802
59 	-266.735499 	-268.344435 	-0.006032
60 	-274.073874 	-280.031364 	-0.021737
61 	-275.876455 	-279.829834 	-0.014330
62 	-284.718887 	-287.008541 	-0.008042
63 	-285.680516 	-290.775940 	-0.017836
64 	-289.778012 	-295.677248 	-0.020358
65 	-282.781610 	-286.611419 	-0.013543
66 	-286.152476 	-292.928621 	-0.023680
67 	-270.241087 	-271.759342 	-0.005618
68 	-271.095602 	-280.851182 	-0.035986
69 	-263.555255 	-265.105049 	-0.005880
70 	-269.825781 	-274.094001 	-0.015818
71 	-264.653742 	-269.094701 	-0.016780
72 	-275.773287 	-278.485412 	-0.009835
73 	-269.298571 	-269.729742 	-0.001601
74 	-277.905555 	-279.715488 	-0.006513
75 	-279.654889 	-280.805474 	-0.004114
76 	-289.991811 	-290.078009 	-0.000297
77 	-276.655071 	-278.939963 	-0.008259
78 	-286.767886 	-287.292326 	-0.001829
79 	-289.636523 	-291.444890 	-0.006244
80 	-288.440529 	-296.568411 	-0.028179
81 	-290.616539 	-293.861863 	-0.011167
82 	-284.983969 	-294.244040 	-0.032493
83 	-281.341992 	-286.090838 	-0.016879
84 	-288.296704 	-290.602511 	-0.007998
85 	-280.451403 	-285.798919 	-0.019068
86 	-288.082090 	-289.564369 	-0.005145
87 	-276.531260 	-281.744501 	-0.018852
88 	-285.548919 	-287.038864 	-0.005218
89 	-286.473649 	-288.260734 	-0.006238
90 	-285.795779 	-289.145532 	-0.011721
91 	-283.952891 	-288.423456 	-0.015744
92 	-289.977174 	-291.113272 	-0.003918
93 	-292.627530 	-295.881698 	-0.011121
94 	-292.616628 	-296.122457 	-0.011981
95 	-286.286705 	-295.287713 	-0.031441
96 	-294.451274 	-296.029999 	-0.005362
97 	-285.458123 	-287.413253 	-0.006849
98 	-293.559557 	-293.878077 	-0.001085
99 	-290.138821 	-290.164392 	-0.000088
100 	-294.506442 	-294.651085 	-0.000491
101 	-298.266153 	-298.723427 	-0.001533
102 	-296.070618 	-299.876058 	-0.012853
103 	-291.577192 	-292.721391 	-0.003924
104 	-295.067644 	-297.745560 	-0.009076
105 	-290.860430 	-292.887034 	-0.006968
106 	-288.588794 	-292.666304 	-0.014129
107 	-282.573185 	-285.565766 	-0.010590
108 	-280.939176 	-285.052813 	-0.014642
109 	-279.573839 	-283.095952 	-0.012598
110 	-279.663487 	-282.724159 	-0.010944
111 	-277.460965 	-281.364568 	-0.014069
112 	-279.129003 	-281.502164 	-0.008502
113 	-278.935952 	-282.623660 	-0.013221
114 	-285.637644 	-285.818898 	-0.000635
115 	-283.132976 	-284.027748 	-0.003160
116 	-285.007869 	-286.973535 	-0.006897
117 	-288.304671 	-289.678756 	-0.004766
118 	-287.167556 	-288.335289 	-0.004066
119 	-283.195776 	-285.058453 	-0.006577
120 	-282.739186 	-284.420076 	-0.005945
121 	-278.850792 	-281.183494 	-0.008365
122 	-277.896108 	-278.842953 	-0.003407
123 	-277.452827 	-280.218565 	-0.009968
124 	-281.531633 	-282.220200 	-0.002446
125 	-280.998265 	-283.615316 	-0.009313
126 	-283.375297 	-284.446164 	-0.003779
127 	-283.125477 	-284.379018 	-0.004428
128 	-283.016287 	-283.861895 	-0.002988
129 	-281.115556 	-281.712721 	-0.002124
130 	-281.721258 	-282.361927 	-0.002274
131 	-279.650611 	-279.947889 	-0.001063
132 	-279.697130 	-280.070791 	-0.001336
133 	-272.518854 	-272.977507 	-0.001683
134 	-271.002413 	-271.219002 	-0.000799
135 	-266.911888 	-267.537253 	-0.002343
136 	-262.102975 	-262.242450 	-0.000532
137 	-262.692696 	-263.480365 	-0.002998
138 	-260.684273 	-260.803343 	-0.000457
139 	-261.699018 	-262.164608 	-0.001779
140 	-260.649691 	-260.776323 	-0.000486
141 	-259.106966 	-259.701725 	-0.002295
142 	-262.819929 	-262.896540 	-0.000291
143 	-262.467116 	-263.035986 	-0.002167
144 	-265.426124 	-265.538408 	-0.000423
145 	-265.609050 	-266.155665 	-0.002058
146 	-267.124350 	-267.192435 	-0.000255
147 	-268.716151 	-269.242930 	-0.001960
148 	-266.929004 	-266.967639 	-0.000145
149 	-269.146383 	-269.758554 	-0.002274
150 	-270.571270 	-270.591557 	-0.000075
151 	-272.843691 	-273.162935 	-0.001170
152 	-273.346743 	-273.369466 	-0.000083
153 	-274.417071 	-274.588508 	-0.000625
154 	-275.634002 	-275.676326 	-0.000154
155 	-274.245530 	-274.471058 	-0.000822
156 	-277.532197 	-277.555929 	-0.000086
157 	-279.294402 	-279.513907 	-0.000786
158 	-279.604122 	-279.621225 	-0.000061
159 	-276.025290 	-276.142053 	-0.000423
160 	-277.090028 	-277.280188 	-0.000686
161 	-278.558775 	-279.096937 	-0.001932
162 	-278.830066 	-278.896710 	-0.000239
163 	-275.884534 	-276.035149 	-0.000546
164 	-276.238969 	-276.258804 	-0.000072
165 	-276.677702 	-276.708355 	-0.000111
166 	-273.170021 	-273.357945 	-0.000688
167 	-272.968187 	-273.007502 	-0.000144
