Iter 	incumb_est 	candid_est 	error
1 	-1301.999999 	-3335.567279 	-1.561880
2 	-466.846840 	-785.328773 	-0.682198
3 	-559.686988 	-874.559821 	-0.562587
4 	-482.865310 	-528.149310 	-0.093782
5 	-337.820718 	-613.465827 	-0.815951
6 	-417.853448 	-578.696943 	-0.384928
7 	-456.178222 	-494.320330 	-0.083612
8 	-478.606332 	-525.692535 	-0.098382
9 	-277.321754 	-549.306210 	-0.980754
10 	-359.007758 	-416.646068 	-0.160549
11 	-286.282760 	-408.367478 	-0.426448
12 	-300.333337 	-338.540348 	-0.127215
13 	-248.615644 	-412.724625 	-0.660091
14 	-301.171279 	-402.712612 	-0.337155
15 	-308.416027 	-377.631287 	-0.224422
16 	-354.430804 	-366.382200 	-0.033720
17 	-317.475322 	-348.620682 	-0.098103
18 	-356.153073 	-357.981681 	-0.005134
19 	-353.443212 	-386.358319 	-0.093127
20 	-388.003674 	-405.267404 	-0.044494
21 	-348.531183 	-355.721177 	-0.020629
22 	-377.801282 	-381.371525 	-0.009450
23 	-370.494680 	-379.520763 	-0.024362
24 	-396.410458 	-398.647350 	-0.005643
25 	-390.483471 	-394.361490 	-0.009931
26 	-404.301366 	-412.784480 	-0.020982
27 	-373.082829 	-381.571990 	-0.022754
28 	-395.071512 	-400.797121 	-0.014493
29 	-366.574594 	-372.087369 	-0.015039
30 	-387.314306 	-393.737693 	-0.016584
31 	-364.343321 	-369.157442 	-0.013213
32 	-345.453230 	-384.401352 	-0.112745
33 	-337.272223 	-372.058376 	-0.103140
34 	-356.433803 	-371.262209 	-0.041602
35 	-336.577746 	-350.846056 	-0.042392
36 	-355.111071 	-356.574068 	-0.004120
37 	-326.514641 	-337.939517 	-0.034990
38 	-345.614676 	-355.342347 	-0.028146
39 	-326.670479 	-331.788389 	-0.015667
40 	-313.658693 	-348.574028 	-0.111316
41 	-291.396937 	-306.203582 	-0.050813
42 	-309.514058 	-319.689802 	-0.032877
43 	-308.704640 	-322.892290 	-0.045959
44 	-306.830252 	-322.979928 	-0.052634
45 	-289.186353 	-307.412751 	-0.063026
46 	-305.776128 	-313.105891 	-0.023971
47 	-278.845909 	-292.007831 	-0.047201
48 	-294.959869 	-296.825956 	-0.006327
49 	-279.776828 	-291.752538 	-0.042805
50 	-295.227611 	-296.354065 	-0.003816
51 	-276.188088 	-290.707530 	-0.052571
52 	-289.617787 	-291.101147 	-0.005122
53 	-265.046684 	-285.367492 	-0.076669
54 	-279.294714 	-297.425419 	-0.064916
55 	-261.855244 	-274.186468 	-0.047092
56 	-275.651406 	-283.823428 	-0.029646
57 	-268.946308 	-271.456768 	-0.009334
58 	-275.883092 	-280.441854 	-0.016524
59 	-274.499145 	-281.085910 	-0.023996
60 	-287.836907 	-289.197068 	-0.004725
61 	-283.360896 	-284.782582 	-0.005017
62 	-288.924648 	-290.874928 	-0.006750
63 	-292.412378 	-295.474599 	-0.010472
64 	-292.378689 	-298.590797 	-0.021247
65 	-289.580199 	-296.554054 	-0.024083
66 	-301.476935 	-302.003110 	-0.001745
67 	-277.102420 	-277.386227 	-0.001024
68 	-274.767784 	-276.181775 	-0.005146
69 	-270.475694 	-270.610360 	-0.000498
70 	-272.772285 	-275.914579 	-0.011520
71 	-271.629957 	-272.628942 	-0.003678
72 	-279.121509 	-281.666387 	-0.009117
73 	-276.914357 	-277.104730 	-0.000687
74 	-283.374387 	-286.616254 	-0.011440
75 	-286.890668 	-287.046501 	-0.000543
76 	-291.098652 	-291.257168 	-0.000545
77 	-284.874061 	-298.602170 	-0.048190
78 	-289.851793 	-291.388134 	-0.005300
79 	-299.979930 	-300.392215 	-0.001374
80 	-292.585201 	-294.325530 	-0.005948
81 	-301.271277 	-302.439129 	-0.003876
82 	-288.902793 	-288.964975 	-0.000215
83 	-288.775000 	-297.988288 	-0.031905
84 	-290.600620 	-291.566130 	-0.003322
85 	-291.111326 	-298.898151 	-0.026749
86 	-290.331809 	-291.828572 	-0.005155
87 	-286.376911 	-296.101679 	-0.033958
88 	-289.868224 	-290.327068 	-0.001583
89 	-294.864629 	-298.450221 	-0.012160
90 	-292.980496 	-294.626719 	-0.005619
91 	-295.616828 	-300.730953 	-0.017300
92 	-295.269544 	-296.652857 	-0.004685
93 	-301.321075 	-303.391946 	-0.006873
94 	-298.504495 	-300.880331 	-0.007959
95 	-298.123333 	-305.273349 	-0.023983
96 	-296.257732 	-298.498577 	-0.007564
97 	-294.477459 	-300.652505 	-0.020970
98 	-297.529858 	-298.687484 	-0.003891
99 	-297.929495 	-302.986726 	-0.016975
100 	-301.100168 	-302.412654 	-0.004359
101 	-305.486175 	-308.159841 	-0.008752
102 	-302.088322 	-304.169282 	-0.006889
103 	-300.870162 	-307.308442 	-0.021399
104 	-299.765235 	-302.328359 	-0.008550
105 	-300.323010 	-304.867192 	-0.015131
106 	-292.686392 	-296.550614 	-0.013203
107 	-293.654270 	-297.802144 	-0.014125
108 	-283.910591 	-288.621520 	-0.016593
109 	-291.376357 	-291.726041 	-0.001200
110 	-283.091445 	-283.311073 	-0.000776
111 	-285.500203 	-286.691647 	-0.004173
112 	-283.042229 	-283.290954 	-0.000879
113 	-287.183287 	-288.375562 	-0.004152
114 	-291.000585 	-291.169777 	-0.000581
115 	-291.014002 	-291.465901 	-0.001553
116 	-292.245403 	-292.354182 	-0.000372
117 	-295.842422 	-295.947000 	-0.000353
118 	-294.420240 	-297.166532 	-0.009328
119 	-290.960293 	-291.255196 	-0.001014
120 	-289.248649 	-290.964075 	-0.005931
121 	-286.834580 	-287.376704 	-0.001890
122 	-284.908261 	-286.769653 	-0.006533
123 	-285.648754 	-286.464274 	-0.002855
124 	-288.418784 	-289.851121 	-0.004966
125 	-289.051250 	-289.894625 	-0.002918
126 	-290.353744 	-292.217281 	-0.006418
127 	-291.015819 	-291.268821 	-0.000869
128 	-290.278623 	-292.089116 	-0.006237
129 	-288.849974 	-288.903969 	-0.000187
130 	-289.407630 	-291.452939 	-0.007067
131 	-287.540088 	-287.568270 	-0.000098
132 	-287.564340 	-287.880880 	-0.001101
133 	-280.605938 	-280.666265 	-0.000215
134 	-279.087113 	-279.995398 	-0.003254
135 	-275.190724 	-275.316684 	-0.000458
136 	-270.378052 	-270.943681 	-0.002092
137 	-271.157686 	-271.368853 	-0.000779
138 	-269.147234 	-269.575289 	-0.001590
139 	-270.155615 	-270.240916 	-0.000316
140 	-269.060944 	-269.650413 	-0.002191
141 	-267.733465 	-267.878219 	-0.000541
142 	-271.117753 	-271.574905 	-0.001686
143 	-270.690041 	-270.786844 	-0.000358
144 	-273.471521 	-273.914997 	-0.001622
145 	-273.971661 	-274.078502 	-0.000390
146 	-274.992827 	-275.343521 	-0.001275
147 	-276.898730 	-277.016550 	-0.000425
148 	-274.967296 	-275.181899 	-0.000780
149 	-277.217087 	-277.345883 	-0.000465
150 	-278.104832 	-278.327644 	-0.000801
151 	-280.631569 	-280.669225 	-0.000134
152 	-281.097255 	-281.355912 	-0.000920
153 	-282.052862 	-282.058293 	-0.000019
154 	-283.222868 	-283.557511 	-0.001182
155 	-282.043842 	-282.064134 	-0.000072
156 	-285.032678 	-285.301201 	-0.000942
157 	-287.002224 	-287.027488 	-0.000088
158 	-287.265751 	-287.441029 	-0.000610
159 	-283.591623 	-283.595596 	-0.000014
160 	-284.638234 	-284.701466 	-0.000222
161 	-286.142643 	-286.144785 	-0.000007
162 	-286.567429 	-286.568904 	-0.000005
163 	-283.658983 	-283.661700 	-0.000010
164 	-284.025409 	-284.157673 	-0.000466
165 	-284.488509 	-284.492250 	-0.000013
166 	-281.021324 	-281.023586 	-0.000008
167 	-280.909773 	-280.925996 	-0.000058
168 	-282.794913 	-282.795752 	-0.000003
169 	-282.209450 	-282.251354 	-0.000148
170 	-283.453323 	-283.566869 	-0.000401
171 	-280.103299 	-280.309778 	-0.000737
172 	-281.974357 	-282.011606 	-0.000132
173 	-283.970402 	-284.166759 	-0.000691
174 	-281.296075 	-281.301170 	-0.000018
175 	-281.016679 	-281.193475 	-0.000629
176 	-282.485664 	-282.517902 	-0.000114
177 	-282.213790 	-282.421982 	-0.000738
178 	-281.130625 	-284.021055 	-0.010281
179 	-281.399084 	-281.741239 	-0.001216
180 	-283.605070 	-285.577292 	-0.006954
181 	-280.265088 	-280.682365 	-0.001489
182 	-280.378791 	-283.679986 	-0.011774
183 	-278.552630 	-279.135886 	-0.002094
184 	-277.462372 	-281.367991 	-0.014076
185 	-278.732289 	-279.374256 	-0.002303
186 	-281.251518 	-282.769781 	-0.005398
187 	-280.125904 	-280.355951 	-0.000821
188 	-279.774170 	-281.020423 	-0.004454
189 	-278.438755 	-278.761475 	-0.001159
190 	-276.946568 	-277.764816 	-0.002955
191 	-276.257183 	-276.688175 	-0.001560
192 	-277.123344 	-278.983399 	-0.006712
193 	-274.568913 	-275.114297 	-0.001986
194 	-272.707989 	-274.041292 	-0.004889
195 	-272.259987 	-272.918958 	-0.002420
196 	-274.148853 	-275.571403 	-0.005189
197 	-275.745317 	-276.123771 	-0.001372
198 	-277.688793 	-278.950398 	-0.004543
199 	-278.655458 	-279.121877 	-0.001674
200 	-278.060396 	-278.963934 	-0.003249
201 	-276.309629 	-276.860486 	-0.001994
202 	-277.062483 	-277.694398 	-0.002281
203 	-277.258263 	-277.887231 	-0.002269
204 	-279.789538 	-280.534237 	-0.002662
205 	-281.582788 	-281.901157 	-0.001131
206 	-282.546048 	-282.574591 	-0.000101
207 	-283.440489 	-283.817937 	-0.001332
208 	-284.573697 	-284.587933 	-0.000050
209 	-283.560166 	-283.938768 	-0.001335
210 	-285.041695 	-285.043541 	-0.000006
211 	-284.173125 	-284.599693 	-0.001501
212 	-281.180053 	-281.183281 	-0.000011
213 	-282.061189 	-282.204794 	-0.000509
214 	-283.403542 	-283.407439 	-0.000014
215 	-281.307822 	-281.488102 	-0.000641
216 	-280.830944 	-280.854615 	-0.000084
217 	-280.869653 	-280.893967 	-0.000087
218 	-277.591378 	-277.626290 	-0.000126
219 	-279.513891 	-279.516161 	-0.000008
220 	-279.284217 	-279.287302 	-0.000011
221 	-279.739988 	-279.792627 	-0.000188
222 	-280.757580 	-280.762730 	-0.000018
223 	-280.227673 	-280.229579 	-0.000007
224 	-280.443432 	-280.443983 	-0.000002
225 	-278.942911 	-278.943944 	-0.000004
226 	-276.946909 	-276.950214 	-0.000012
