Iter 	incumb_est 	candid_est 	error
1 	-1696.694403 	-2973.951565 	-0.752792
2 	-737.402193 	-923.533973 	-0.252416
3 	-732.880106 	-978.368934 	-0.334965
4 	-749.065678 	-832.031901 	-0.110760
5 	-508.538046 	-726.621957 	-0.428845
6 	-523.869907 	-593.465756 	-0.132849
7 	-465.665275 	-682.507109 	-0.465660
8 	-558.122945 	-607.955777 	-0.089286
9 	-433.820687 	-538.500233 	-0.241297
10 	-515.745686 	-608.990970 	-0.180797
11 	-479.719997 	-517.680553 	-0.079131
12 	-488.398242 	-503.793080 	-0.031521
13 	-481.811233 	-514.229008 	-0.067283
14 	-557.714873 	-558.489569 	-0.001389
15 	-494.878101 	-529.416523 	-0.069792
16 	-558.669485 	-560.983672 	-0.004142
17 	-496.866290 	-546.882773 	-0.100664
18 	-552.417740 	-559.865967 	-0.013483
19 	-544.030492 	-558.912040 	-0.027354
20 	-568.047408 	-581.300890 	-0.023332
21 	-546.358309 	-551.647319 	-0.009680
22 	-587.855241 	-588.457529 	-0.001025
23 	-563.254549 	-576.367475 	-0.023281
24 	-593.929013 	-599.494535 	-0.009371
25 	-573.237577 	-592.518535 	-0.033635
26 	-585.829597 	-599.047362 	-0.022562
27 	-563.550247 	-577.161702 	-0.024153
28 	-595.540981 	-597.792395 	-0.003780
29 	-563.246442 	-563.405537 	-0.000282
30 	-578.709326 	-591.640561 	-0.022345
31 	-560.599328 	-572.692231 	-0.021571
32 	-588.683437 	-590.111858 	-0.002426
33 	-538.894854 	-541.653119 	-0.005118
34 	-565.965323 	-568.355556 	-0.004223
35 	-537.818619 	-540.161086 	-0.004355
36 	-520.536015 	-520.608112 	-0.000139
37 	-528.683538 	-551.159719 	-0.042513
38 	-553.173203 	-563.151584 	-0.018038
39 	-529.672217 	-533.774774 	-0.007745
40 	-508.244706 	-508.747115 	-0.000989
41 	-494.167046 	-497.147666 	-0.006032
42 	-503.240230 	-508.718345 	-0.010886
43 	-526.042361 	-526.899856 	-0.001630
44 	-493.459488 	-493.545059 	-0.000173
45 	-494.644257 	-502.025458 	-0.014922
46 	-516.255296 	-519.011033 	-0.005338
47 	-486.327858 	-487.689845 	-0.002801
48 	-486.020134 	-492.933693 	-0.014225
49 	-489.055927 	-503.281711 	-0.029088
50 	-495.106966 	-504.711708 	-0.019399
51 	-477.914785 	-486.339536 	-0.017628
52 	-490.813369 	-495.496758 	-0.009542
53 	-469.144581 	-482.792403 	-0.029091
54 	-486.100183 	-487.395989 	-0.002666
55 	-465.127164 	-474.887483 	-0.020984
56 	-479.310873 	-482.164667 	-0.005954
57 	-470.801787 	-480.142382 	-0.019840
58 	-488.352655 	-489.658826 	-0.002675
59 	-480.356388 	-482.045726 	-0.003517
60 	-485.645205 	-492.693354 	-0.014513
61 	-483.072372 	-484.042569 	-0.002008
62 	-489.940415 	-495.656777 	-0.011667
63 	-493.786037 	-496.202632 	-0.004894
64 	-498.773431 	-508.839514 	-0.020182
65 	-492.078077 	-492.081356 	-0.000007
66 	-490.519684 	-491.142874 	-0.001270
67 	-482.504306 	-484.239827 	-0.003597
68 	-478.646782 	-482.971942 	-0.009036
69 	-486.935018 	-490.906761 	-0.008157
70 	-477.669655 	-485.792514 	-0.017005
71 	-492.093011 	-495.090151 	-0.006091
72 	-484.880886 	-488.299730 	-0.007051
73 	-493.380449 	-497.959677 	-0.009281
74 	-482.117215 	-482.255981 	-0.000288
75 	-486.829807 	-488.537540 	-0.003508
76 	-492.883914 	-492.889959 	-0.000012
77 	-486.229603 	-486.431007 	-0.000414
78 	-487.094756 	-487.740604 	-0.001326
79 	-490.811375 	-490.987680 	-0.000359
80 	-488.917374 	-504.101136 	-0.031056
81 	-492.339733 	-493.973736 	-0.003319
82 	-487.831733 	-500.184444 	-0.025322
83 	-484.291971 	-484.312049 	-0.000041
84 	-486.849986 	-487.134561 	-0.000585
85 	-484.935862 	-487.421936 	-0.005127
86 	-497.078563 	-498.458959 	-0.002777
87 	-479.214020 	-479.222280 	-0.000017
88 	-480.842252 	-489.591207 	-0.018195
89 	-485.188757 	-486.645710 	-0.003003
90 	-493.756758 	-496.681230 	-0.005923
91 	-484.293064 	-484.318948 	-0.000053
92 	-490.451875 	-494.611046 	-0.008480
93 	-495.016178 	-496.923800 	-0.003854
94 	-497.926571 	-503.296651 	-0.010785
95 	-490.245519 	-494.869267 	-0.009431
96 	-501.068047 	-502.429090 	-0.002716
97 	-490.223132 	-490.543148 	-0.000653
98 	-494.634351 	-500.968991 	-0.012807
99 	-491.404241 	-494.356208 	-0.006007
100 	-501.782281 	-502.451726 	-0.001334
101 	-500.284506 	-502.412013 	-0.004253
102 	-499.631711 	-500.078321 	-0.000894
103 	-494.925051 	-502.163365 	-0.014625
104 	-504.870081 	-507.307445 	-0.004828
105 	-495.351699 	-496.324274 	-0.001963
106 	-492.088763 	-499.068387 	-0.014184
107 	-488.225945 	-489.173272 	-0.001940
108 	-489.042660 	-497.606949 	-0.017512
109 	-486.255959 	-486.298515 	-0.000088
110 	-483.198713 	-488.048705 	-0.010037
111 	-488.861059 	-489.256262 	-0.000808
112 	-491.193836 	-498.063761 	-0.013986
113 	-487.255439 	-488.958139 	-0.003494
114 	-496.395376 	-496.403676 	-0.000017
115 	-486.079961 	-490.761891 	-0.009632
116 	-495.067977 	-495.394517 	-0.000660
117 	-492.007526 	-495.552723 	-0.007206
118 	-496.194609 	-499.392695 	-0.006445
119 	-487.758570 	-492.265395 	-0.009240
120 	-493.484189 	-495.801722 	-0.004696
121 	-484.286362 	-487.343242 	-0.006312
122 	-489.472864 	-492.250008 	-0.005674
123 	-483.716701 	-485.321238 	-0.003317
124 	-492.100108 	-492.204817 	-0.000213
125 	-489.209759 	-489.581918 	-0.000761
126 	-493.215881 	-497.201179 	-0.008080
127 	-494.082827 	-495.199709 	-0.002261
128 	-495.969261 	-500.933674 	-0.010010
129 	-490.850561 	-493.086075 	-0.004554
130 	-493.856314 	-497.881371 	-0.008150
131 	-486.897514 	-489.853602 	-0.006071
132 	-492.610725 	-494.357277 	-0.003545
133 	-480.611948 	-481.998146 	-0.002884
134 	-482.977345 	-487.708753 	-0.009796
135 	-475.712995 	-476.099580 	-0.000813
136 	-472.202528 	-479.487223 	-0.015427
137 	-472.095656 	-472.108941 	-0.000028
138 	-470.227623 	-470.238848 	-0.000024
139 	-471.866799 	-472.072244 	-0.000435
140 	-471.490306 	-475.896701 	-0.009346
141 	-469.903308 	-469.904228 	-0.000002
142 	-472.152438 	-472.451587 	-0.000634
143 	-472.568788 	-475.921107 	-0.007094
144 	-475.046813 	-475.708155 	-0.001392
145 	-477.618913 	-481.532673 	-0.008194
146 	-477.681910 	-477.856994 	-0.000367
147 	-477.838832 	-478.783903 	-0.001978
148 	-475.635771 	-476.066519 	-0.000906
149 	-478.698092 	-480.405743 	-0.003567
150 	-479.775700 	-479.873916 	-0.000205
151 	-480.002336 	-480.142671 	-0.000292
152 	-480.411650 	-480.688277 	-0.000576
153 	-479.613499 	-480.102031 	-0.001019
154 	-480.536240 	-481.041536 	-0.001052
155 	-480.019354 	-480.851720 	-0.001734
156 	-481.604835 	-482.363094 	-0.001574
157 	-484.132562 	-484.565500 	-0.000894
158 	-484.188742 	-484.529105 	-0.000703
159 	-480.490905 	-480.628480 	-0.000286
160 	-481.309994 	-481.838434 	-0.001098
161 	-484.016885 	-484.070285 	-0.000110
162 	-484.250003 	-484.973536 	-0.001494
163 	-481.931349 	-482.104254 	-0.000359
164 	-482.273458 	-483.188129 	-0.001897
165 	-483.264669 	-483.320845 	-0.000116
166 	-479.647224 	-480.160888 	-0.001071
167 	-477.566057 	-477.567045 	-0.000002
168 	-480.017291 	-480.676805 	-0.001374
169 	-479.826460 	-479.830202 	-0.000008
170 	-480.869523 	-481.709396 	-0.001747
171 	-478.032234 	-478.043400 	-0.000023
172 	-481.181380 	-482.154607 	-0.002023
173 	-484.426067 	-484.487601 	-0.000127
174 	-481.595017 	-482.206840 	-0.001270
175 	-482.240906 	-482.349630 	-0.000225
176 	-484.511466 	-484.870473 	-0.000741
177 	-485.133580 	-485.328057 	-0.000401
178 	-483.520736 	-483.710459 	-0.000392
179 	-484.381876 	-484.389716 	-0.000016
180 	-486.691685 	-486.775586 	-0.000172
181 	-484.196698 	-484.476347 	-0.000578
182 	-484.017438 	-486.787100 	-0.005722
183 	-482.760687 	-482.817572 	-0.000118
184 	-480.752732 	-483.704149 	-0.006139
185 	-482.626713 	-482.805945 	-0.000371
186 	-486.258342 	-487.862071 	-0.003298
187 	-484.942434 	-485.284812 	-0.000706
188 	-484.611149 	-486.147534 	-0.003170
189 	-483.579865 	-483.692422 	-0.000233
190 	-482.106673 	-483.799579 	-0.003511
191 	-481.658676 	-481.669910 	-0.000023
192 	-482.104507 	-482.604131 	-0.001036
193 	-480.219035 	-480.227121 	-0.000017
194 	-478.037774 	-478.074259 	-0.000076
195 	-478.231519 	-478.422845 	-0.000400
196 	-480.139660 	-480.142567 	-0.000006
197 	-482.325162 	-482.362458 	-0.000077
198 	-483.876297 	-484.615678 	-0.001528
199 	-489.112068 	-489.399036 	-0.000587
200 	-484.568865 	-484.788857 	-0.000454
201 	-483.784948 	-484.162351 	-0.000780
202 	-488.617864 	-488.968028 	-0.000717
203 	-485.102955 	-485.918447 	-0.001681
204 	-490.254836 	-490.360291 	-0.000215
205 	-487.178438 	-487.368905 	-0.000391
206 	-488.912537 	-491.126374 	-0.004528
207 	-488.441371 	-489.201088 	-0.001555
208 	-493.478127 	-493.703107 	-0.000456
209 	-491.353030 	-491.661413 	-0.000628
210 	-491.085275 	-491.085967 	-0.000001
211 	-490.489718 	-493.144474 	-0.005412
212 	-495.414928 	-495.641476 	-0.000457
213 	-489.018664 	-489.045649 	-0.000055
214 	-490.336830 	-490.343180 	-0.000013
215 	-488.631414 	-488.634262 	-0.000006
216 	-486.733206 	-486.818167 	-0.000175
217 	-486.459676 	-491.836828 	-0.011054
218 	-491.173385 	-492.720693 	-0.003150
219 	-485.486916 	-486.952579 	-0.003019
220 	-489.909947 	-490.139059 	-0.000468
221 	-486.716319 	-487.277783 	-0.001154
222 	-487.929607 	-491.090542 	-0.006478
223 	-485.614160 	-486.572322 	-0.001973
224 	-488.528104 	-490.039102 	-0.003093
225 	-484.537874 	-485.184500 	-0.001335
226 	-485.270836 	-488.898234 	-0.007475
227 	-483.095559 	-483.280841 	-0.000384
228 	-487.573409 	-487.617130 	-0.000090
229 	-486.607721 	-486.832145 	-0.000461
230 	-491.074854 	-491.229221 	-0.000314
231 	-487.732988 	-487.908642 	-0.000360
232 	-491.720252 	-492.170705 	-0.000916
233 	-490.692768 	-491.317288 	-0.001273
234 	-492.771787 	-494.754804 	-0.004024
235 	-489.331850 	-490.183254 	-0.001740
