Problem:                                pltexpA2
First Stage Rows:                       63
First Stage Columns:                    188
First Stage Non-zeros:                  385
Number of replications:                 30
Status:                                 COMPROMISE SOLUTION
Total Objective Function Upper Bound:   -9.476,[-9.499184,-9.452575],half-width:0.023, stdev:0.012
Total Objective Function Lower Bound:   -9.484,[-9.505307,-9.463386],half-width:0.021, stdev:0.011

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 OBJ          -9.475879e+00 
     1 R0000101      5.000000e+02  5.000000e+02  5.000000e+02  0.000000e+00  9.102352e-01 
     2 R0000201      4.700000e+02  4.700000e+02  4.700000e+02 -1.256607e-03  7.716563e+04 
     3 R0000301      6.000000e+02  6.000000e+02  6.000000e+02 -1.257194e-03  3.247625e+04 
     4 R0000401      1.100000e+02  1.100000e+02  1.100000e+02 -1.254977e-03  2.176824e+05 
     5 R0000501      3.400000e+02  3.400000e+02  3.400000e+02 -5.646598e-03  3.092769e-02 
     6 R0000601      1.600000e+02  1.600000e+02  1.600000e+02 -5.655803e-03  3.097811e-02 
     7 R0000701      1.350000e+02  1.350000e+02  1.350000e+02  0.000000e+00  2.648530e-02 
     8 R0000801      2.450000e+02  2.450000e+02  2.450000e+02  0.000000e+00  2.643796e-02 
     9 R0000901      6.100000e+02  6.100000e+02  6.100000e+02 -9.173661e-04  1.306253e+00 
    10 R0001001      2.500000e+02  2.500000e+02  2.500000e+02 -8.745046e-04  4.229701e-02 
    11 R0001101      2.300000e+02  2.300000e+02  2.300000e+02 -8.713667e-04  1.405602e+05 
    12 R0001201      4.700000e+02  4.700000e+02  4.700000e+02  4.350410e-04  7.445006e+04 
    13 R0001301      2.300000e+02  2.300000e+02  2.300000e+02  4.351960e-04  8.521747e+04 
    14 R0001401      2.400000e+02  2.400000e+02  2.400000e+02  0.000000e+00  1.652545e+05 
    15 R0001501      9.200000e+01  9.200000e+01  9.200000e+01 -1.829969e-04  1.306346e+00 
    16 R0001601      3.800000e+01  3.800000e+01  3.800000e+01 -1.829643e-04  9.321626e-02 
    17 R0001701      3.500000e+01  3.500000e+01  3.500000e+01 -1.829486e-04  1.405602e+05 
    18 R0001801      7.100000e+01  7.100000e+01  7.100000e+01 -3.718258e-04  7.445006e+04 
    19 R0001901      3.500000e+01  3.500000e+01  3.500000e+01 -3.637366e-04  8.521752e+04 
    20 R0002001      3.600000e+01  3.600000e+01  3.600000e+01  0.000000e+00  1.652545e+05 
    21 R0002101      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.000494e+04 
    22 R0002201      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.075600e+04 
    23 R0002301      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.177879e+05 
    24 R0002401      0.000000e+00  0.000000e+00  0.000000e+00 -4.170496e-02  1.095903e-01 
    25 R0002501      0.000000e+00  0.000000e+00  0.000000e+00 -4.194387e-02  2.480597e+05 
    26 R0002601      0.000000e+00  0.000000e+00  0.000000e+00 -2.258613e-02  1.159059e+00 
    27 R0002701      0.000000e+00  0.000000e+00  0.000000e+00 -9.861677e-02  1.353697e+00 
    28 R0002801      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.716564e+04 
    29 R0002901      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.247616e+04 
    30 R0003001      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.176824e+05 
    31 R0003101      0.000000e+00  0.000000e+00  0.000000e+00 -2.823118e-02  1.009071e-01 
    32 R0003201      0.000000e+00  0.000000e+00  0.000000e+00 -3.277666e-02  1.058953e-01 
    33 R0003301      0.000000e+00  0.000000e+00  0.000000e+00 -3.069866e-02  9.468459e-01 
    34 R0003401      0.000000e+00  0.000000e+00  0.000000e+00 -1.761621e-01  7.752851e+03 
    35 R0003501      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.790195e+05 
    36 R0003601      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.119189e+05 
    37 R0003701      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.126345e+05 
    38 R0003801      0.000000e+00  0.000000e+00  0.000000e+00 -3.147127e-02  1.405602e+05 
    39 R0003901      0.000000e+00  0.000000e+00  0.000000e+00 -3.171202e-02  1.405602e+05 
    40 R0004001      0.000000e+00  0.000000e+00  0.000000e+00 -3.423773e-02  1.405602e+05 
    41 R0004101      0.000000e+00  0.000000e+00  0.000000e+00 -1.378808e-01  1.405600e+05 
    42 R0004201      0.000000e+00  0.000000e+00  0.000000e+00 -2.085801e-02  2.675063e+04 
    43 R0004301      0.000000e+00  0.000000e+00  0.000000e+00 -2.246192e-02  7.979074e+04 
    44 R0004401      0.000000e+00  0.000000e+00  0.000000e+00 -2.287733e-02  3.031678e+05 
    45 R0004501      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.620891e+05 
    46 R0004601      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.597386e+04 
    47 R0004701      0.000000e+00  0.000000e+00  0.000000e+00 -2.917647e-02  4.137502e+04 
    48 R0004801      0.000000e+00  0.000000e+00  0.000000e+00 -3.135756e-02  9.822093e+04 
    49 R0004901      0.000000e+00  0.000000e+00  0.000000e+00 -1.900442e-02  5.084154e-01 
    50 R0005001      0.000000e+00  0.000000e+00  0.000000e+00 -1.953289e-02  5.080327e-01 
    51 R0005101      0.000000e+00  0.000000e+00  0.000000e+00 -2.338643e-02  5.075497e-01 
    52 R0005201      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.521751e+04 
    53 R0005301      0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.521751e+04 
    54 R0005401      0.000000e+00  0.000000e+00  0.000000e+00 -2.962181e-02  5.071355e-01 
    55 R0005501      0.000000e+00  0.000000e+00  0.000000e+00 -3.079864e-02  5.075040e-01 
    56 R0005601      0.000000e+00  0.000000e+00  0.000000e+00 -2.105786e-02  8.615015e+04 
    57 R0005701      0.000000e+00  0.000000e+00  0.000000e+00 -1.763245e-02  2.160263e+04 
    58 R0005801      0.000000e+00  0.000000e+00  0.000000e+00 -4.126318e-02  3.592699e+05 
    59 R0005901      0.000000e+00  0.000000e+00  0.000000e+00 -2.848384e-02  1.415875e+05 
    60 R0006001      0.000000e+00  0.000000e+00  0.000000e+00 -3.117555e-02  4.808026e-01 
    61 R0006101      0.000000e+00  0.000000e+00  0.000000e+00 -2.826731e-02  7.230322e+04 
    62 R0006201      0.000000e+00  0.000000e+00  0.000000e+00 -3.026518e-02  4.798205e-01 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 C0001001      3.538112e-01  0.000000e+00               0.000000e+00  0.000000e+00 
     2 C0002001      4.907606e-01  0.000000e+00               0.000000e+00  0.000000e+00 
     3 C0003001      8.385449e-02  0.000000e+00               0.000000e+00  0.000000e+00 
     4 C0004001      0.000000e+00  0.000000e+00               3.072425e+01  4.753615e+00 
     5 C0005001      0.000000e+00  0.000000e+00               3.055653e+01  1.403211e+01 
     6 C0006001      0.000000e+00  0.000000e+00               4.131118e+01  1.194354e+02 
     7 C0007001      0.000000e+00  0.000000e+00               1.244303e+02  2.669563e+01 
     8 C0008001      3.999330e-01  0.000000e+00               0.000000e+00  0.000000e+00 
     9 C0009001      4.627146e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    10 C0010001      9.211246e-02  0.000000e+00               0.000000e+00  0.000000e+00 
    11 C0011001      0.000000e+00  0.000000e+00               5.187055e+01  2.676005e+01 
    12 C0012001      0.000000e+00  0.000000e+00               5.056145e+01  1.093342e+01 
    13 C0013001      0.000000e+00  0.000000e+00               4.999705e+01  2.737883e+01 
    14 C0014001      0.000000e+00  0.000000e+00               1.466662e+02  2.051960e+02 
    15 C0015001      4.016964e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    16 C0016001      4.612450e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    17 C0017001      9.287334e-02  0.000000e+00               0.000000e+00  0.000000e+00 
    18 C0018001      0.000000e+00  0.000000e+00               5.166124e+01  3.851081e+01 
    19 C0019001      0.000000e+00  0.000000e+00               5.159744e+01  1.255474e+01 
    20 C0020001      0.000000e+00  0.000000e+00               4.985813e+01  3.203699e+01 
    21 C0021001      0.000000e+00  0.000000e+00               1.610704e+02  3.230596e+02 
    22 C0022001      0.000000e+00  0.000000e+00               4.821736e+01  1.019270e+01 
    23 C0023001      0.000000e+00  0.000000e+00               4.734964e+01  1.081648e+01 
    24 C0024001      0.000000e+00  0.000000e+00               4.712490e+01  1.082831e+01 
    25 C0025001      4.301081e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    26 C0026001      2.067287e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    27 C0027001      0.000000e+00  0.000000e+00               4.154526e+01  9.680053e+00 
    28 C0028001      0.000000e+00  0.000000e+00               3.766029e+01  8.545069e+00 
    29 C0029001      0.000000e+00  0.000000e+00               2.471968e+01  4.904939e+00 
    30 C0030001      0.000000e+00  0.000000e+00               2.457963e+01  4.816814e+00 
    31 C0031001      0.000000e+00  0.000000e+00               2.355845e+01  4.790615e+00 
    32 C0032001      4.049634e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    33 C0033001      1.817493e-01  0.000000e+00               0.000000e+00  0.000000e+00 
    34 C0034001      0.000000e+00  0.000000e+00               2.084224e+01  3.763429e+00 
    35 C0035001      0.000000e+00  0.000000e+00               1.920539e+01  3.711803e+00 
    36 C0036001      0.000000e+00  0.000000e+00               9.392432e+01  3.037392e+01 
    37 C0037001      0.000000e+00  0.000000e+00               9.486973e+01  3.605229e+01 
    38 C0038001      0.000000e+00  0.000000e+00               8.834765e+01  6.433894e+01 
    39 C0039001      0.000000e+00  0.000000e+00               2.212188e+01  3.473461e+00 
    40 C0040001      0.000000e+00  0.000000e+00               2.137897e+01  2.809993e+00 
    41 C0041001      0.000000e+00  0.000000e+00               2.081879e+01  3.907754e+00 
    42 C0042001      0.000000e+00  0.000000e+00               1.888737e+01  3.502999e+00 
    43 C0043001      2.330548e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    44 C0044001      3.260220e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    45 C0045001      5.092321e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    46 C0046001      0.000000e+00  0.000000e+00               4.327013e-02  0.000000e+00 
    47 C0047001      0.000000e+00  0.000000e+00               4.351811e-02  0.000000e+00 
    48 C0048001      0.000000e+00  0.000000e+00               1.850378e-02  0.000000e+00 
    49 C0049001      0.000000e+00  0.000000e+00               8.953195e-02  2.535385e-04 
    50 C0050001      1.071393e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    51 C0051001      1.228615e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    52 C0052001      1.999928e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    53 C0053001      0.000000e+00  0.000000e+00               2.975221e-02  0.000000e+00 
    54 C0054001      0.000000e+00  0.000000e+00               3.430697e-02  0.000000e+00 
    55 C0055001      0.000000e+00  0.000000e+00               2.657407e-02  0.000000e+00 
    56 C0056001      0.000000e+00  0.000000e+00               1.670353e-01  0.000000e+00 
    57 C0057001      9.904601e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    58 C0058001      1.126874e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    59 C0059001      1.826659e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    60 C0060001      0.000000e+00  0.000000e+00               3.298915e-02  0.000000e+00 
    61 C0061001      0.000000e+00  0.000000e+00               3.323918e-02  0.000000e+00 
    62 C0062001      0.000000e+00  0.000000e+00               3.011001e-02  0.000000e+00 
    63 C0063001      0.000000e+00  0.000000e+00               1.287508e-01  0.000000e+00 
    64 C0064001      0.000000e+00  0.000000e+00               1.967696e-02  7.619354e-05 
    65 C0065001      0.000000e+00  0.000000e+00               2.128150e-02  6.656372e-05 
    66 C0066001      0.000000e+00  0.000000e+00               2.169443e-02  0.000000e+00 
    67 C0067001      2.326866e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    68 C0068001      1.118383e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    69 C0069001      0.000000e+00  0.000000e+00               2.372229e-02  0.000000e+00 
    70 C0070001      0.000000e+00  0.000000e+00               2.090181e-02  0.000000e+00 
    71 C0071001      0.000000e+00  0.000000e+00               1.782459e-02  0.000000e+00 
    72 C0072001      0.000000e+00  0.000000e+00               1.835371e-02  0.000000e+00 
    73 C0073001      0.000000e+00  0.000000e+00               2.220483e-02  0.000000e+00 
    74 C0074001      1.073134e+02  0.000000e+00               0.000000e+00  0.000000e+00 
    75 C0075001      4.816166e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    76 C0076001      0.000000e+00  0.000000e+00               2.416608e-02  0.000000e+00 
    77 C0077001      0.000000e+00  0.000000e+00               2.034255e-02  0.000000e+00 
    78 C0078001      0.000000e+00  0.000000e+00               2.031351e-02  0.000000e+00 
    79 C0079001      0.000000e+00  0.000000e+00               1.688867e-02  0.000000e+00 
    80 C0080001      0.000000e+00  0.000000e+00               4.051728e-02  0.000000e+00 
    81 C0081001      0.000000e+00  0.000000e+00               2.912969e-02  0.000000e+00 
    82 C0082001      0.000000e+00  0.000000e+00               3.183063e-02  0.000000e+00 
    83 C0083001      0.000000e+00  0.000000e+00               2.324787e-02  0.000000e+00 
    84 C0084001      0.000000e+00  0.000000e+00               2.024400e-02  0.000000e+00 
    85 C0085001      1.531883e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    86 C0086001      1.849009e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    87 C0087001      7.940790e+00  0.000000e+00               0.000000e+00  0.000000e+00 
    88 C0088001      0.000000e+00  0.000000e+00               4.333486e-02  6.033507e-05 
    89 C0089001      0.000000e+00  0.000000e+00               4.358313e-02  0.000000e+00 
    90 C0090001      0.000000e+00  0.000000e+00               1.877045e-02  0.000000e+00 
    91 C0091001      0.000000e+00  0.000000e+00               8.979797e-02  0.000000e+00 
    92 C0092001      8.039524e+00  0.000000e+00               0.000000e+00  0.000000e+00 
    93 C0093001      1.039843e+01  0.000000e+00               0.000000e+00  0.000000e+00 
    94 C0094001      6.527193e+00  0.000000e+00               0.000000e+00  0.000000e+00 
    95 C0095001      0.000000e+00  0.000000e+00               2.986089e-02  0.000000e+00 
    96 C0096001      0.000000e+00  0.000000e+00               3.441561e-02  0.000000e+00 
    97 C0097001      0.000000e+00  0.000000e+00               2.688279e-02  1.008509e-04 
    98 C0098001      0.000000e+00  0.000000e+00               1.673438e-01  0.000000e+00 
    99 C0099001      7.401624e+00  0.000000e+00               0.000000e+00  0.000000e+00 
   100 C0100001      9.540590e+00  0.000000e+00               0.000000e+00  0.000000e+00 
   101 C0101001      6.342933e+00  0.000000e+00               0.000000e+00  0.000000e+00 
   102 C0102001      0.000000e+00  0.000000e+00               3.310094e-02  4.886547e-04 
   103 C0103001      0.000000e+00  0.000000e+00               3.335093e-02  0.000000e+00 
   104 C0104001      0.000000e+00  0.000000e+00               3.042182e-02  3.659371e-05 
   105 C0105001      0.000000e+00  0.000000e+00               1.290625e-01  7.480295e-04 
   106 C0106001      0.000000e+00  0.000000e+00               2.098693e-02  0.000000e+00 
   107 C0107001      0.000000e+00  0.000000e+00               2.259139e-02  3.297635e-05 
   108 C0108001      0.000000e+00  0.000000e+00               2.300487e-02  0.000000e+00 
   109 C0109001      0.000000e+00  0.000000e+00               2.000024e-03  0.000000e+00 
   110 C0110001      0.000000e+00  0.000000e+00               2.014401e-03  0.000000e+00 
   111 C0111001      0.000000e+00  0.000000e+00               2.555015e-02  0.000000e+00 
   112 C0112001      0.000000e+00  0.000000e+00               2.272884e-02  0.000000e+00 
   113 C0113001      0.000000e+00  0.000000e+00               1.912533e-02  0.000000e+00 
   114 C0114001      0.000000e+00  0.000000e+00               1.965433e-02  0.000000e+00 
   115 C0115001      0.000000e+00  0.000000e+00               2.350593e-02  0.000000e+00 
   116 C0116001      0.000000e+00  0.000000e+00               1.983579e-03  0.000000e+00 
   117 C0117001      0.000000e+00  0.000000e+00               2.006259e-03  0.000000e+00 
   118 C0118001      0.000000e+00  0.000000e+00               2.598744e-02  0.000000e+00 
   119 C0119001      0.000000e+00  0.000000e+00               2.216193e-02  0.000000e+00 
   120 C0120001      0.000000e+00  0.000000e+00               2.081686e-02  0.000000e+00 
   121 C0121001      0.000000e+00  0.000000e+00               1.739205e-02  0.000000e+00 
   122 C0122001      0.000000e+00  0.000000e+00               4.102057e-02  1.196992e-04 
   123 C0123001      0.000000e+00  0.000000e+00               2.993331e-02  0.000000e+00 
   124 C0124001      0.000000e+00  0.000000e+00               3.263430e-02  3.554866e-05 
   125 C0125001      0.000000e+00  0.000000e+00               2.427109e-02  2.059157e-05 
   126 C0126001      0.000000e+00  0.000000e+00               2.126658e-02  1.129621e-05 
   127 S0000101      5.000000e+02  0.000000e+00               0.000000e+00  0.000000e+00 
   128 S0000201      0.000000e+00  0.000000e+00               1.507949e-03  0.000000e+00 
   129 S0000301      0.000000e+00  0.000000e+00               1.512035e-03  0.000000e+00 
   130 S0000401      0.000000e+00  0.000000e+00               1.496318e-03  0.000000e+00 
   131 S0000501      0.000000e+00  0.000000e+00               5.712096e-03  0.000000e+00 
   132 S0000601      0.000000e+00  0.000000e+00               5.720727e-03  0.000000e+00 
   133 S0000701      1.350000e+02  0.000000e+00               0.000000e+00  0.000000e+00 
   134 S0000801      2.450000e+02  0.000000e+00               0.000000e+00  0.000000e+00 
