Iter 	incumb_est 	candid_est 	error
1 	-1301.999999 	-3335.567279 	-1.561880
2 	-466.016981 	-783.817628 	-0.681951
3 	-554.815168 	-872.301159 	-0.572237
4 	-481.474227 	-526.751615 	-0.094039
5 	-334.389219 	-611.400733 	-0.828410
6 	-417.660754 	-577.501185 	-0.382704
7 	-455.101807 	-493.222038 	-0.083762
8 	-475.804260 	-524.108939 	-0.101522
9 	-275.817468 	-554.188145 	-1.009257
10 	-357.539108 	-416.441789 	-0.164745
11 	-284.113795 	-408.716701 	-0.438567
12 	-298.743883 	-338.752850 	-0.133924
13 	-246.556274 	-410.465074 	-0.664793
14 	-299.154783 	-402.119137 	-0.344184
15 	-307.340360 	-379.915314 	-0.236139
16 	-353.455708 	-372.668921 	-0.054358
17 	-316.594113 	-347.337854 	-0.097108
18 	-355.742862 	-358.044471 	-0.006470
19 	-352.138501 	-378.862013 	-0.075889
20 	-386.790873 	-402.843651 	-0.041502
21 	-341.505728 	-374.409369 	-0.096349
22 	-367.522791 	-375.016076 	-0.020389
23 	-359.251159 	-387.668325 	-0.079101
24 	-378.273051 	-399.496687 	-0.056107
25 	-374.365258 	-408.115728 	-0.090154
26 	-381.615326 	-397.685570 	-0.042111
27 	-362.533752 	-402.795956 	-0.111058
28 	-386.914187 	-410.238062 	-0.060282
29 	-360.826496 	-388.739913 	-0.077360
30 	-383.638478 	-394.158963 	-0.027423
31 	-363.272892 	-382.414486 	-0.052692
32 	-360.130673 	-380.374194 	-0.056212
33 	-339.194226 	-360.890509 	-0.063964
34 	-359.958688 	-373.108842 	-0.036532
35 	-336.701028 	-348.722239 	-0.035703
36 	-356.381164 	-360.976368 	-0.012894
37 	-326.127530 	-328.086558 	-0.006007
38 	-320.501125 	-340.592334 	-0.062687
39 	-325.825323 	-343.979323 	-0.055717
40 	-343.809338 	-345.568540 	-0.005117
41 	-293.209058 	-297.718871 	-0.015381
42 	-309.210570 	-311.173849 	-0.006349
43 	-309.425841 	-317.650213 	-0.026579
44 	-326.147661 	-329.811134 	-0.011233
45 	-289.461323 	-298.677898 	-0.031840
46 	-302.079635 	-305.346439 	-0.010814
47 	-278.712625 	-289.909047 	-0.040172
48 	-294.680819 	-297.481485 	-0.009504
49 	-281.196380 	-290.200082 	-0.032019
50 	-292.650764 	-295.569365 	-0.009973
51 	-277.614677 	-287.678786 	-0.036252
52 	-292.522976 	-293.847416 	-0.004528
53 	-267.161271 	-279.274349 	-0.045340
54 	-281.710991 	-286.519187 	-0.017068
55 	-262.858803 	-268.720422 	-0.022299
56 	-264.401828 	-270.727873 	-0.023926
57 	-267.211171 	-276.942738 	-0.036419
58 	-280.756602 	-282.695823 	-0.006907
59 	-273.008770 	-275.263739 	-0.008260
60 	-277.719464 	-279.630047 	-0.006880
61 	-283.194832 	-287.117525 	-0.013852
62 	-295.608564 	-296.789650 	-0.003995
63 	-292.453393 	-296.050611 	-0.012300
64 	-300.727656 	-303.845993 	-0.010369
65 	-288.931660 	-295.775830 	-0.023688
66 	-296.362160 	-299.097161 	-0.009229
67 	-275.805494 	-287.800361 	-0.043490
68 	-287.232563 	-290.603008 	-0.011734
69 	-269.638380 	-274.686467 	-0.018722
70 	-281.069254 	-282.737719 	-0.005936
71 	-271.185748 	-275.514453 	-0.015962
72 	-282.428798 	-283.120196 	-0.002448
73 	-275.881672 	-276.268584 	-0.001402
74 	-282.468004 	-282.534884 	-0.000237
75 	-286.209301 	-286.266211 	-0.000199
76 	-290.709690 	-294.349531 	-0.012521
77 	-282.886782 	-283.183923 	-0.001050
78 	-290.869013 	-292.934312 	-0.007100
79 	-295.218771 	-296.000632 	-0.002648
80 	-294.566770 	-303.552578 	-0.030505
81 	-296.384202 	-296.546837 	-0.000549
82 	-288.809275 	-294.926809 	-0.021182
83 	-287.390887 	-287.700950 	-0.001079
84 	-291.209277 	-296.103646 	-0.016807
85 	-286.768296 	-288.244189 	-0.005147
86 	-295.447634 	-295.999556 	-0.001868
87 	-283.103829 	-286.332246 	-0.011404
88 	-292.246643 	-293.037436 	-0.002706
89 	-292.841043 	-293.051512 	-0.000719
90 	-292.040006 	-292.141993 	-0.000349
91 	-290.563614 	-292.490890 	-0.006633
92 	-299.227829 	-299.374372 	-0.000490
93 	-298.590325 	-300.078680 	-0.004985
94 	-301.390689 	-306.022817 	-0.015369
95 	-292.541491 	-295.319597 	-0.009496
96 	-300.847723 	-301.102088 	-0.000845
97 	-291.741160 	-292.825680 	-0.003717
98 	-299.683142 	-299.868321 	-0.000618
99 	-296.167643 	-296.316855 	-0.000504
100 	-300.484657 	-302.854638 	-0.007887
101 	-304.047030 	-304.181066 	-0.000441
102 	-301.562879 	-303.126464 	-0.005185
103 	-297.495096 	-297.957666 	-0.001555
104 	-299.493260 	-301.491025 	-0.006670
105 	-296.910141 	-297.889149 	-0.003297
106 	-292.318421 	-293.356512 	-0.003551
107 	-288.749777 	-290.342696 	-0.005517
108 	-284.995092 	-288.778011 	-0.013274
109 	-285.872655 	-288.112424 	-0.007835
110 	-284.607142 	-288.015267 	-0.011975
111 	-284.177240 	-286.498209 	-0.008167
112 	-284.510590 	-287.218239 	-0.009517
113 	-285.760573 	-288.646996 	-0.010101
114 	-292.441266 	-292.680059 	-0.000817
115 	-289.717907 	-290.213827 	-0.001712
116 	-291.320759 	-292.057938 	-0.002530
117 	-294.851792 	-295.424901 	-0.001944
118 	-293.752899 	-294.933670 	-0.004020
119 	-289.848622 	-290.721536 	-0.003012
120 	-288.455888 	-289.128224 	-0.002331
121 	-285.605869 	-286.785042 	-0.004129
122 	-283.729549 	-284.089602 	-0.001269
123 	-284.306810 	-285.781123 	-0.005186
124 	-287.302799 	-287.518688 	-0.000751
125 	-287.774142 	-289.240090 	-0.005094
126 	-289.307755 	-289.715864 	-0.001411
127 	-289.972580 	-290.628625 	-0.002262
128 	-289.407129 	-289.798060 	-0.001351
129 	-287.849473 	-288.120107 	-0.000940
130 	-288.461699 	-289.058985 	-0.002071
131 	-286.467687 	-286.573347 	-0.000369
132 	-286.529954 	-286.879998 	-0.001222
133 	-279.426466 	-279.626399 	-0.000716
134 	-277.924865 	-278.118462 	-0.000697
135 	-273.907355 	-274.212497 	-0.001114
136 	-269.112416 	-269.216686 	-0.000387
137 	-269.773453 	-270.186266 	-0.001530
