Iter 	incumb_est 	candid_est 	error
1 	-1600.687657 	-3061.912144 	-0.912873
2 	-624.944190 	-895.098830 	-0.432286
3 	-710.991545 	-944.739529 	-0.328763
4 	-720.630534 	-808.856286 	-0.122429
5 	-480.621386 	-699.884036 	-0.456207
6 	-488.563292 	-580.506617 	-0.188191
7 	-473.167913 	-610.479912 	-0.290197
8 	-554.990513 	-619.152856 	-0.115610
9 	-433.580451 	-435.514207 	-0.004460
10 	-454.740942 	-487.058385 	-0.071068
11 	-450.818755 	-470.304653 	-0.043223
12 	-431.388977 	-441.495757 	-0.023428
13 	-421.190029 	-508.261434 	-0.206727
14 	-479.806105 	-548.503397 	-0.143177
15 	-447.336939 	-458.913146 	-0.025878
16 	-485.015835 	-492.138809 	-0.014686
17 	-450.350167 	-490.218667 	-0.088528
18 	-494.320441 	-511.269110 	-0.034287
19 	-499.862080 	-501.005666 	-0.002288
20 	-492.586229 	-504.765157 	-0.024724
21 	-491.314013 	-525.697837 	-0.069983
22 	-525.427699 	-537.868230 	-0.023677
23 	-514.343848 	-515.119162 	-0.001507
24 	-517.141731 	-528.146180 	-0.021279
25 	-530.507954 	-533.418162 	-0.005486
26 	-535.285821 	-559.041112 	-0.044379
27 	-513.882124 	-515.528337 	-0.003203
28 	-514.834766 	-526.606484 	-0.022865
29 	-507.072762 	-529.672011 	-0.044568
30 	-531.564174 	-542.996541 	-0.021507
31 	-505.541628 	-512.283788 	-0.013337
32 	-480.806373 	-491.545998 	-0.022337
33 	-505.323231 	-509.067007 	-0.007409
34 	-483.315023 	-484.933153 	-0.003348
35 	-480.854564 	-480.871774 	-0.000036
36 	-458.492086 	-493.307097 	-0.075934
37 	-480.961562 	-499.803425 	-0.039175
38 	-460.566266 	-471.727616 	-0.024234
39 	-470.975290 	-472.117919 	-0.002426
40 	-447.931899 	-473.592908 	-0.057288
41 	-468.466797 	-474.888536 	-0.013708
42 	-441.697976 	-442.801905 	-0.002499
43 	-454.634360 	-454.833415 	-0.000438
44 	-435.383260 	-435.949139 	-0.001300
45 	-435.780944 	-442.767565 	-0.016032
46 	-454.750173 	-457.688914 	-0.006462
47 	-425.768702 	-426.117686 	-0.000820
48 	-424.456967 	-426.123566 	-0.003926
49 	-442.595839 	-442.833489 	-0.000537
50 	-421.770172 	-424.532949 	-0.006550
51 	-436.146142 	-439.217195 	-0.007041
52 	-415.897453 	-415.937461 	-0.000096
53 	-408.423709 	-410.122725 	-0.004160
54 	-425.308388 	-425.579249 	-0.000637
55 	-406.269609 	-406.902442 	-0.001558
56 	-410.925061 	-421.986385 	-0.026918
57 	-409.898979 	-410.466500 	-0.001385
58 	-417.253648 	-417.382042 	-0.000308
59 	-417.980461 	-426.705368 	-0.020874
60 	-414.488790 	-417.043199 	-0.006163
61 	-429.999339 	-430.351157 	-0.000818
62 	-428.836716 	-428.844580 	-0.000018
63 	-432.502835 	-433.053126 	-0.001272
64 	-433.249115 	-443.372871 	-0.023367
65 	-430.074347 	-433.640434 	-0.008292
66 	-438.871699 	-442.788919 	-0.008926
67 	-418.431642 	-427.014108 	-0.020511
68 	-431.908375 	-434.456375 	-0.005899
69 	-413.471724 	-415.063569 	-0.003850
70 	-419.350228 	-424.890462 	-0.013211
71 	-414.661422 	-419.221916 	-0.010998
72 	-427.909083 	-429.318131 	-0.003293
73 	-414.932617 	-414.965568 	-0.000079
74 	-420.581521 	-425.603146 	-0.011940
75 	-423.977378 	-424.173017 	-0.000461
76 	-429.000163 	-429.000871 	-0.000002
77 	-422.186232 	-422.447967 	-0.000620
78 	-425.619080 	-432.129867 	-0.015297
79 	-430.779101 	-433.600411 	-0.006549
80 	-430.600319 	-435.290833 	-0.010893
81 	-432.468070 	-437.676077 	-0.012043
82 	-438.338147 	-442.511959 	-0.009522
83 	-424.343767 	-428.238803 	-0.009179
84 	-435.583639 	-436.235767 	-0.001497
85 	-424.770149 	-426.165455 	-0.003285
86 	-430.841102 	-434.782234 	-0.009148
87 	-421.653829 	-425.014740 	-0.007971
88 	-432.251680 	-432.596822 	-0.000798
89 	-429.345267 	-430.865478 	-0.003541
90 	-430.329241 	-436.002375 	-0.013183
91 	-427.488666 	-427.935228 	-0.001045
92 	-433.510027 	-435.994755 	-0.005732
93 	-437.606582 	-437.638083 	-0.000072
94 	-436.810713 	-436.959002 	-0.000339
95 	-432.128588 	-432.159614 	-0.000072
96 	-434.370691 	-434.652495 	-0.000649
97 	-430.861618 	-430.911443 	-0.000116
98 	-434.134801 	-434.135444 	-0.000001
99 	-433.418941 	-433.444185 	-0.000058
100 	-437.250643 	-437.250645 	-0.000000
101 	-441.833909 	-442.085994 	-0.000571
102 	-439.619747 	-439.625969 	-0.000014
103 	-435.982183 	-436.836985 	-0.001961
104 	-437.945131 	-438.139603 	-0.000444
105 	-435.442537 	-436.946861 	-0.003455
106 	-431.222951 	-431.226398 	-0.000008
107 	-427.729096 	-429.930137 	-0.005146
108 	-423.448777 	-423.448776 	0.000000
109 	-424.767396 	-427.812356 	-0.007169
110 	-422.251060 	-422.319688 	-0.000163
111 	-427.281823 	-429.011977 	-0.004049
112 	-426.509142 	-430.022645 	-0.008238
113 	-434.943709 	-436.490631 	-0.003557
114 	-429.740724 	-432.039612 	-0.005349
115 	-438.000501 	-438.609146 	-0.001390
116 	-430.065094 	-431.025864 	-0.002234
117 	-433.924941 	-434.506932 	-0.001341
118 	-432.067608 	-434.632871 	-0.005937
119 	-440.030193 	-440.683772 	-0.001485
120 	-427.321590 	-427.585316 	-0.000617
121 	-425.712609 	-429.887012 	-0.009806
122 	-423.462979 	-423.467411 	-0.000010
123 	-424.628625 	-425.689113 	-0.002497
124 	-428.080772 	-428.362216 	-0.000657
125 	-431.892142 	-435.196818 	-0.007652
126 	-431.055465 	-431.099441 	-0.000102
127 	-433.594903 	-434.076322 	-0.001110
128 	-431.874328 	-432.869176 	-0.002304
129 	-434.275343 	-437.666942 	-0.007810
130 	-428.871622 	-431.523498 	-0.006183
131 	-436.129206 	-436.495569 	-0.000840
132 	-427.995877 	-428.095233 	-0.000232
133 	-421.453204 	-421.455437 	-0.000005
134 	-419.911923 	-421.847972 	-0.004611
135 	-424.775849 	-426.614932 	-0.004330
136 	-411.871463 	-415.462546 	-0.008719
137 	-418.857549 	-419.789020 	-0.002224
138 	-410.692001 	-411.147242 	-0.001108
139 	-414.334941 	-417.057323 	-0.006570
140 	-411.580098 	-411.588588 	-0.000021
141 	-410.518363 	-410.601037 	-0.000201
142 	-413.298075 	-416.618548 	-0.008034
143 	-412.683105 	-412.737210 	-0.000131
144 	-415.890449 	-416.721846 	-0.001999
145 	-417.394476 	-419.523801 	-0.005101
146 	-417.753155 	-418.015927 	-0.000629
147 	-418.906113 	-418.923624 	-0.000042
148 	-416.541544 	-417.384451 	-0.002024
149 	-419.150123 	-419.338556 	-0.000450
150 	-419.870353 	-420.184366 	-0.000748
151 	-420.961371 	-420.961465 	-0.000000
152 	-421.095671 	-421.923721 	-0.001966
153 	-421.095234 	-426.563209 	-0.012985
154 	-427.160641 	-428.129498 	-0.002268
155 	-421.153662 	-421.329271 	-0.000417
156 	-427.140932 	-427.422778 	-0.000660
157 	-425.713444 	-426.475765 	-0.001791
158 	-431.596066 	-431.673316 	-0.000179
159 	-422.712006 	-423.101814 	-0.000922
160 	-428.490639 	-428.492935 	-0.000005
161 	-426.495241 	-426.551021 	-0.000131
162 	-426.887464 	-426.940680 	-0.000125
163 	-423.955803 	-430.052026 	-0.014379
164 	-429.541098 	-433.504264 	-0.009227
165 	-425.679577 	-426.542628 	-0.002027
166 	-430.864663 	-431.159509 	-0.000684
167 	-421.142942 	-421.181692 	-0.000092
168 	-423.632844 	-426.230053 	-0.006131
169 	-423.502858 	-423.783626 	-0.000663
170 	-426.319061 	-428.786970 	-0.005789
171 	-421.101885 	-421.101885 	-0.000000
172 	-423.981840 	-424.207466 	-0.000532
173 	-426.187316 	-426.322321 	-0.000317
174 	-423.965836 	-429.461820 	-0.012963
175 	-423.347358 	-425.435328 	-0.004932
176 	-428.555295 	-429.703752 	-0.002680
177 	-425.087060 	-425.509312 	-0.000993
178 	-424.050747 	-425.803019 	-0.004132
179 	-424.205969 	-427.585154 	-0.007966
180 	-429.293404 	-430.884746 	-0.003707
181 	-423.395450 	-424.092254 	-0.001646
182 	-423.035109 	-423.137291 	-0.000242
183 	-421.548594 	-428.209441 	-0.015801
184 	-426.539875 	-429.208221 	-0.006256
185 	-421.811315 	-422.970679 	-0.002749
186 	-425.144221 	-426.026126 	-0.002074
187 	-429.856114 	-430.102250 	-0.000573
188 	-424.077416 	-424.219477 	-0.000335
189 	-423.837738 	-428.040485 	-0.009916
190 	-421.592047 	-422.721773 	-0.002680
191 	-426.496151 	-426.909306 	-0.000969
192 	-421.308068 	-421.573700 	-0.000630
193 	-419.760860 	-420.356092 	-0.001418
194 	-417.188308 	-420.831471 	-0.008733
195 	-422.014399 	-423.812211 	-0.004260
196 	-419.382214 	-419.990365 	-0.001450
197 	-421.812775 	-422.997903 	-0.002810
198 	-422.369993 	-424.524769 	-0.005102
199 	-427.073039 	-428.013850 	-0.002203
200 	-422.680097 	-423.102073 	-0.000998
201 	-421.979462 	-422.043261 	-0.000151
202 	-422.295857 	-422.508170 	-0.000503
203 	-423.694286 	-425.175190 	-0.003495
204 	-425.188112 	-425.199152 	-0.000026
205 	-426.435760 	-427.423186 	-0.002316
206 	-427.308130 	-427.590454 	-0.000661
207 	-429.273722 	-431.170287 	-0.004418
208 	-431.292012 	-431.314855 	-0.000053
209 	-430.592280 	-432.339933 	-0.004059
210 	-431.061088 	-431.410060 	-0.000810
211 	-431.422074 	-433.529381 	-0.004885
212 	-427.573611 	-427.607948 	-0.000080
213 	-429.379889 	-429.841065 	-0.001074
214 	-430.383961 	-430.710709 	-0.000759
215 	-429.181870 	-431.233257 	-0.004780
216 	-427.256439 	-427.991174 	-0.001720
217 	-428.512243 	-430.054252 	-0.003599
218 	-424.036124 	-425.262140 	-0.002891
219 	-428.000747 	-428.269718 	-0.000628
220 	-425.887107 	-426.526992 	-0.001502
221 	-427.483962 	-429.034686 	-0.003628
222 	-426.664076 	-427.798236 	-0.002658
223 	-427.405524 	-428.911561 	-0.003524
224 	-426.313478 	-426.934148 	-0.001456
225 	-425.445528 	-426.118030 	-0.001581
226 	-423.146840 	-423.395878 	-0.000589
227 	-423.516329 	-423.811344 	-0.000697
228 	-425.482950 	-425.561023 	-0.000183
229 	-426.190998 	-426.675924 	-0.001138
230 	-427.531408 	-427.538417 	-0.000016
231 	-427.125043 	-427.298777 	-0.000407
232 	-427.378390 	-427.386939 	-0.000020
233 	-430.110018 	-430.497538 	-0.000901
234 	-430.361427 	-430.424112 	-0.000146
235 	-428.544533 	-428.727614 	-0.000427
236 	-428.319538 	-428.471361 	-0.000354
237 	-426.579884 	-426.644287 	-0.000151
238 	-426.320835 	-426.613426 	-0.000686
239 	-426.019820 	-426.024765 	-0.000012
240 	-424.502538 	-424.625277 	-0.000289
241 	-423.279602 	-423.328362 	-0.000115
242 	-422.965209 	-423.175591 	-0.000497
243 	-422.959033 	-422.965959 	-0.000016
244 	-423.835531 	-423.920098 	-0.000200
245 	-423.865200 	-423.890491 	-0.000060
246 	-425.103343 	-427.302796 	-0.005174
247 	-426.223847 	-426.409463 	-0.000435
248 	-425.130385 	-428.484684 	-0.007890
249 	-422.280414 	-422.282362 	-0.000005
250 	-420.634027 	-420.789373 	-0.000369
251 	-418.923550 	-419.039858 	-0.000278
252 	-420.412967 	-421.751675 	-0.003184
253 	-419.656454 	-419.658668 	-0.000005
254 	-420.700769 	-420.851441 	-0.000358
255 	-422.636067 	-422.702061 	-0.000156
256 	-421.876000 	-422.719226 	-0.001999
257 	-421.483398 	-421.721114 	-0.000564
258 	-423.294352 	-423.999108 	-0.001665
259 	-421.978771 	-422.047748 	-0.000163
260 	-423.070050 	-423.626363 	-0.001315
261 	-422.449489 	-422.453321 	-0.000009
262 	-423.091939 	-423.092843 	-0.000002
263 	-423.423464 	-423.424145 	-0.000002
264 	-421.094928 	-421.136327 	-0.000098
265 	-420.985922 	-421.842937 	-0.002036
266 	-421.040145 	-421.167080 	-0.000301
267 	-421.233997 	-421.742654 	-0.001208
268 	-420.447381 	-420.719862 	-0.000648
269 	-420.284023 	-420.497208 	-0.000507
270 	-421.355472 	-421.801256 	-0.001058
271 	-422.186865 	-422.583050 	-0.000938
272 	-422.722698 	-423.311749 	-0.001393
273 	-422.815127 	-424.010730 	-0.002828
274 	-422.773023 	-423.502038 	-0.001724
275 	-424.294678 	-425.223316 	-0.002189
276 	-424.559908 	-424.966523 	-0.000958
277 	-422.407321 	-422.428894 	-0.000051
278 	-424.362172 	-424.579782 	-0.000513
279 	-425.395658 	-425.480949 	-0.000200
280 	-425.279386 	-425.364012 	-0.000199
281 	-424.318771 	-424.495395 	-0.000416
282 	-422.526462 	-422.701573 	-0.000414
283 	-422.666032 	-422.742486 	-0.000181
284 	-421.834646 	-421.903332 	-0.000163
285 	-421.706280 	-421.858131 	-0.000360
286 	-420.753984 	-420.868773 	-0.000273
287 	-422.086714 	-422.164375 	-0.000184
288 	-419.893848 	-420.073026 	-0.000427
289 	-421.030368 	-421.056684 	-0.000063
290 	-420.179413 	-420.426579 	-0.000588
291 	-420.758652 	-420.818878 	-0.000143
292 	-419.773529 	-419.906006 	-0.000316
293 	-419.009741 	-419.034344 	-0.000059
294 	-420.130015 	-420.189680 	-0.000142
295 	-421.306580 	-421.366273 	-0.000142
296 	-420.941190 	-421.030558 	-0.000212
297 	-422.190016 	-422.293333 	-0.000245
298 	-422.779172 	-422.816731 	-0.000089
299 	-420.847498 	-420.850856 	-0.000008
300 	-421.670972 	-421.714439 	-0.000103
301 	-422.519800 	-422.520605 	-0.000002
302 	-423.170431 	-423.170436 	-0.000000
303 	-424.606295 	-424.607279 	-0.000002
304 	-422.075124 	-422.115136 	-0.000095
305 	-423.063810 	-423.073071 	-0.000022
306 	-424.297091 	-424.366000 	-0.000162
307 	-425.535228 	-425.536705 	-0.000003
308 	-424.504259 	-424.528296 	-0.000057
309 	-425.412176 	-425.720911 	-0.000726
310 	-425.993170 	-425.993339 	-0.000000
311 	-424.482667 	-424.517414 	-0.000082
312 	-422.841208 	-422.861145 	-0.000047
313 	-423.471568 	-423.550154 	-0.000186
314 	-424.311290 	-424.326521 	-0.000036
315 	-425.111849 	-425.118772 	-0.000016
316 	-424.862676 	-425.049723 	-0.000440
317 	-424.876206 	-424.924572 	-0.000114
318 	-424.978938 	-425.356339 	-0.000888
319 	-423.372566 	-423.488905 	-0.000275
320 	-424.249740 	-425.174812 	-0.002180
321 	-425.240871 	-425.423212 	-0.000429
322 	-423.738789 	-424.835999 	-0.002589
323 	-421.622051 	-421.693697 	-0.000170
324 	-420.982656 	-421.173349 	-0.000453
325 	-421.081075 	-421.214328 	-0.000316
326 	-420.174293 	-420.712551 	-0.001281
327 	-419.670689 	-419.873834 	-0.000484
328 	-418.993107 	-419.340826 	-0.000830
329 	-418.365304 	-418.473034 	-0.000258
330 	-416.084925 	-416.156528 	-0.000172
331 	-413.684238 	-413.731762 	-0.000115
332 	-413.185023 	-413.197634 	-0.000031
333 	-413.657793 	-413.736340 	-0.000190
334 	-412.901091 	-412.971379 	-0.000170
335 	-412.026871 	-412.055308 	-0.000069
336 	-412.372715 	-412.388386 	-0.000038
337 	-413.441348 	-413.492245 	-0.000123
338 	-414.095303 	-414.098189 	-0.000007
339 	-412.300785 	-412.383877 	-0.000202
340 	-412.407465 	-412.437237 	-0.000072
341 	-411.846216 	-411.882833 	-0.000089
342 	-412.780875 	-412.818368 	-0.000091
343 	-412.158108 	-412.168994 	-0.000026
344 	-412.463060 	-412.479587 	-0.000040
345 	-412.062912 	-412.085816 	-0.000056
