Iter 	incumb_est 	candid_est 	error
1 	-1654.024738 	-3013.045156 	-0.821645
2 	-687.420858 	-910.472043 	-0.324475
3 	-722.727768 	-963.398100 	-0.333003
4 	-736.003748 	-821.731629 	-0.116478
5 	-495.706553 	-714.625530 	-0.441630
6 	-507.753989 	-587.994016 	-0.158029
7 	-470.684117 	-622.251830 	-0.322016
8 	-558.239371 	-632.084658 	-0.132282
9 	-445.766935 	-446.626281 	-0.001928
10 	-478.732230 	-517.990129 	-0.082004
11 	-472.982806 	-495.764226 	-0.048165
12 	-450.315645 	-465.888753 	-0.034583
13 	-443.029623 	-528.979155 	-0.194004
14 	-501.754032 	-502.333309 	-0.001155
15 	-472.102176 	-536.603042 	-0.136625
16 	-523.774448 	-557.638499 	-0.064654
17 	-473.784576 	-484.955044 	-0.023577
18 	-500.052151 	-520.729440 	-0.041350
19 	-544.054324 	-551.312631 	-0.013341
20 	-517.688115 	-518.497259 	-0.001563
21 	-522.700667 	-536.613254 	-0.026617
22 	-560.850002 	-568.990449 	-0.014514
23 	-541.716795 	-548.723087 	-0.012933
24 	-575.894681 	-576.010595 	-0.000201
25 	-553.937799 	-569.344800 	-0.027814
26 	-585.016578 	-585.238421 	-0.000379
27 	-541.018505 	-543.206241 	-0.004044
28 	-570.177207 	-576.704440 	-0.011448
29 	-537.077313 	-544.803844 	-0.014386
30 	-564.423475 	-566.056718 	-0.002894
31 	-538.201745 	-538.613975 	-0.000766
32 	-511.138829 	-518.288740 	-0.013988
33 	-536.901457 	-544.048398 	-0.013311
34 	-514.414880 	-518.799216 	-0.008523
35 	-510.615761 	-513.752056 	-0.006142
36 	-489.108135 	-523.256120 	-0.069817
37 	-512.681038 	-531.931809 	-0.037549
38 	-491.235272 	-501.338237 	-0.020566
39 	-503.198589 	-509.538331 	-0.012599
40 	-485.652132 	-514.624362 	-0.059656
41 	-467.240029 	-473.116467 	-0.012577
42 	-489.949992 	-492.666274 	-0.005544
43 	-483.873782 	-484.022370 	-0.000307
44 	-465.627932 	-469.168910 	-0.007605
45 	-466.373584 	-469.004869 	-0.005642
46 	-469.735663 	-483.973324 	-0.030310
47 	-457.804566 	-465.659271 	-0.017157
48 	-474.893001 	-477.147014 	-0.004746
49 	-460.218418 	-470.176960 	-0.021639
50 	-462.533458 	-473.669766 	-0.024077
51 	-449.943398 	-457.599430 	-0.017016
52 	-464.311901 	-467.551765 	-0.006978
53 	-440.599460 	-452.728108 	-0.027528
54 	-458.756109 	-460.873453 	-0.004615
55 	-437.083985 	-437.241765 	-0.000361
56 	-437.571221 	-438.876021 	-0.002982
57 	-450.144064 	-454.047612 	-0.008672
58 	-450.171503 	-454.223976 	-0.009002
59 	-458.381669 	-462.813426 	-0.009668
60 	-447.299787 	-448.139505 	-0.001877
61 	-458.854463 	-461.728674 	-0.006264
62 	-460.764371 	-460.772110 	-0.000017
63 	-464.854510 	-464.858183 	-0.000008
64 	-463.515372 	-466.664646 	-0.006794
65 	-478.330119 	-481.541209 	-0.006713
66 	-461.028629 	-463.360850 	-0.005059
67 	-454.201329 	-465.942593 	-0.025850
68 	-448.751284 	-459.701984 	-0.024403
69 	-462.921177 	-468.624107 	-0.012319
70 	-447.395848 	-450.649616 	-0.007273
71 	-449.005632 	-449.182952 	-0.000395
72 	-450.744724 	-464.541669 	-0.030609
73 	-464.110877 	-473.055767 	-0.019273
74 	-452.656182 	-453.995969 	-0.002960
75 	-458.470959 	-462.067520 	-0.007845
76 	-461.527589 	-467.507539 	-0.012957
77 	-468.800598 	-472.565546 	-0.008031
78 	-457.530419 	-461.845699 	-0.009432
79 	-469.795526 	-471.961338 	-0.004610
80 	-459.289247 	-459.620513 	-0.000721
81 	-465.714811 	-469.700891 	-0.008559
82 	-457.081011 	-457.286927 	-0.000451
83 	-457.931634 	-469.462654 	-0.025181
84 	-458.449037 	-459.478120 	-0.002245
85 	-461.034061 	-468.205248 	-0.015555
86 	-457.739384 	-457.881409 	-0.000310
87 	-453.151829 	-468.497821 	-0.033865
88 	-455.033704 	-456.820689 	-0.003927
89 	-465.948763 	-466.242380 	-0.000630
90 	-457.944232 	-457.962658 	-0.000040
91 	-457.020659 	-457.195395 	-0.000382
92 	-462.941339 	-463.259618 	-0.000688
93 	-468.867390 	-470.767894 	-0.004053
94 	-467.296061 	-474.180015 	-0.014731
95 	-477.392670 	-481.582533 	-0.008777
96 	-465.040922 	-467.765886 	-0.005860
97 	-466.166392 	-471.650865 	-0.011765
98 	-464.271664 	-467.340074 	-0.006609
99 	-473.990879 	-474.794763 	-0.001696
100 	-468.669708 	-471.003472 	-0.004980
101 	-478.341652 	-478.630236 	-0.000603
102 	-471.862770 	-473.506982 	-0.003485
103 	-473.260187 	-479.569778 	-0.013332
104 	-470.002542 	-472.096223 	-0.004455
105 	-472.878176 	-477.581827 	-0.009947
106 	-463.642011 	-468.136908 	-0.009695
107 	-470.166331 	-472.275883 	-0.004487
108 	-455.724574 	-461.439776 	-0.012541
109 	-464.854933 	-465.596253 	-0.001595
110 	-455.315745 	-455.347888 	-0.000071
111 	-461.696414 	-461.704740 	-0.000018
112 	-459.547282 	-461.132746 	-0.003450
113 	-467.463627 	-468.345728 	-0.001887
114 	-461.494577 	-464.882319 	-0.007341
115 	-462.784109 	-467.463872 	-0.010112
116 	-461.740486 	-465.878658 	-0.008962
117 	-468.134384 	-469.438935 	-0.002787
118 	-464.187229 	-468.528414 	-0.009352
119 	-467.747695 	-470.937443 	-0.006819
120 	-459.534326 	-462.862753 	-0.007243
121 	-464.144988 	-466.885215 	-0.005904
122 	-455.626278 	-458.022609 	-0.005259
123 	-463.342542 	-463.739572 	-0.000857
124 	-460.716748 	-461.502062 	-0.001705
125 	-463.277874 	-468.228910 	-0.010687
126 	-463.550903 	-465.062658 	-0.003261
127 	-468.847573 	-470.999332 	-0.004589
128 	-464.520757 	-467.418927 	-0.006239
129 	-467.115073 	-470.389748 	-0.007010
130 	-461.086737 	-464.805858 	-0.008066
131 	-464.022054 	-466.874489 	-0.006147
132 	-460.041290 	-462.497403 	-0.005339
133 	-455.830858 	-462.225146 	-0.014028
134 	-452.106252 	-453.117647 	-0.002237
135 	-449.962905 	-455.047652 	-0.011300
136 	-444.170069 	-444.391603 	-0.000499
137 	-445.962085 	-449.624582 	-0.008213
138 	-443.002436 	-443.007830 	-0.000012
139 	-444.688388 	-445.085531 	-0.000893
140 	-444.568367 	-451.078352 	-0.014643
141 	-442.724434 	-442.786315 	-0.000140
142 	-445.371453 	-446.972003 	-0.003594
143 	-444.950243 	-445.266062 	-0.000710
144 	-448.666871 	-450.721756 	-0.004580
145 	-448.467761 	-449.164517 	-0.001554
146 	-450.936633 	-453.444051 	-0.005560
147 	-450.436048 	-451.583098 	-0.002547
148 	-449.224798 	-452.670278 	-0.007670
149 	-450.993697 	-451.542229 	-0.001216
150 	-452.983550 	-455.702957 	-0.006003
151 	-452.623207 	-453.521959 	-0.001986
152 	-453.846561 	-456.383020 	-0.005589
153 	-452.174678 	-453.444265 	-0.002808
154 	-454.127810 	-455.798824 	-0.003680
155 	-452.534293 	-453.239406 	-0.001558
156 	-455.346124 	-456.338630 	-0.002180
157 	-456.676320 	-457.669939 	-0.002176
158 	-457.778160 	-459.058399 	-0.002797
159 	-453.092871 	-454.372782 	-0.002825
160 	-454.803850 	-455.563108 	-0.001669
161 	-456.500125 	-458.051551 	-0.003399
162 	-457.726108 	-458.134670 	-0.000893
163 	-454.384373 	-455.385916 	-0.002204
164 	-455.759262 	-455.946258 	-0.000410
165 	-455.651279 	-456.864303 	-0.002662
166 	-453.060533 	-453.372570 	-0.000689
167 	-450.259492 	-451.666057 	-0.003124
168 	-453.469468 	-453.611507 	-0.000313
169 	-452.316108 	-453.894256 	-0.003489
170 	-454.164838 	-454.211222 	-0.000102
171 	-450.471459 	-451.544753 	-0.002383
172 	-454.437765 	-454.554219 	-0.000256
173 	-456.454394 	-457.177477 	-0.001584
174 	-454.491436 	-454.535641 	-0.000097
175 	-454.211797 	-454.663472 	-0.000994
176 	-456.864867 	-456.871724 	-0.000015
177 	-456.754229 	-457.027980 	-0.000599
178 	-455.735163 	-455.768468 	-0.000073
179 	-456.252264 	-456.404371 	-0.000333
180 	-458.691631 	-458.764430 	-0.000159
181 	-456.021542 	-456.089940 	-0.000150
182 	-455.643382 	-455.643774 	-0.000001
183 	-454.600596 	-454.626261 	-0.000056
184 	-452.542572 	-452.547473 	-0.000011
185 	-454.659490 	-454.716799 	-0.000126
186 	-457.907579 	-457.907993 	-0.000001
187 	-456.803240 	-456.903418 	-0.000219
188 	-456.408364 	-457.822886 	-0.003099
189 	-461.688751 	-462.036608 	-0.000753
190 	-454.023877 	-454.046596 	-0.000050
191 	-453.911176 	-459.527544 	-0.012373
192 	-454.037303 	-454.318111 	-0.000618
193 	-454.021541 	-458.670912 	-0.010240
194 	-450.029241 	-451.365930 	-0.002970
195 	-455.179868 	-455.558179 	-0.000831
196 	-452.061591 	-452.157334 	-0.000212
197 	-454.218766 	-455.351777 	-0.002494
198 	-455.455845 	-456.821045 	-0.002997
199 	-460.475672 	-461.203128 	-0.001580
200 	-455.976314 	-456.278649 	-0.000663
201 	-455.097975 	-455.185310 	-0.000192
202 	-455.282202 	-455.695088 	-0.000907
203 	-456.257289 	-457.049674 	-0.001737
204 	-461.208558 	-461.475587 	-0.000579
205 	-458.817317 	-459.631761 	-0.001775
206 	-462.985418 	-463.556134 	-0.001233
207 	-460.438376 	-461.494669 	-0.002294
208 	-465.274327 	-465.521164 	-0.000531
209 	-463.051260 	-463.191100 	-0.000302
210 	-463.215011 	-463.218075 	-0.000007
211 	-462.595371 	-463.233941 	-0.001380
212 	-462.811224 	-466.809951 	-0.008640
213 	-461.111947 	-461.962801 	-0.001845
214 	-464.759293 	-465.657154 	-0.001932
215 	-460.674350 	-461.076224 	-0.000872
216 	-460.379264 	-462.932800 	-0.005547
217 	-458.535963 	-460.587112 	-0.004473
218 	-458.520792 	-461.179547 	-0.005799
219 	-457.654526 	-458.760425 	-0.002416
220 	-459.428288 	-460.827576 	-0.003046
221 	-458.685941 	-459.511535 	-0.001800
222 	-460.535513 	-461.965365 	-0.003105
223 	-457.716721 	-459.164921 	-0.003164
224 	-461.029473 	-461.829918 	-0.001736
225 	-456.706159 	-457.369670 	-0.001453
226 	-456.312763 	-458.968225 	-0.005819
227 	-455.313708 	-455.504775 	-0.000420
228 	-458.654072 	-459.638695 	-0.002147
229 	-458.533844 	-458.550569 	-0.000036
230 	-460.221536 	-460.221726 	-0.000000
231 	-459.513034 	-459.669278 	-0.000340
232 	-459.798038 	-460.426777 	-0.001367
233 	-462.345503 	-463.321372 	-0.002111
234 	-463.750907 	-464.946797 	-0.002579
235 	-460.979363 	-461.678415 	-0.001516
236 	-461.796701 	-463.292800 	-0.003240
237 	-459.098113 	-459.417688 	-0.000696
238 	-459.875048 	-461.548325 	-0.003639
239 	-458.596333 	-458.687682 	-0.000199
240 	-457.204215 	-457.262350 	-0.000127
241 	-455.568527 	-455.787474 	-0.000481
242 	-455.656859 	-456.308212 	-0.001429
243 	-455.441315 	-455.506355 	-0.000143
244 	-456.007474 	-456.295684 	-0.000632
245 	-456.508681 	-459.401571 	-0.006337
246 	-457.342994 	-457.452839 	-0.000240
247 	-458.901361 	-460.506933 	-0.003499
248 	-456.642252 	-456.664139 	-0.000048
249 	-454.527581 	-454.868142 	-0.000749
250 	-452.787122 	-452.867360 	-0.000177
251 	-451.149946 	-451.661748 	-0.001134
252 	-452.303442 	-452.477440 	-0.000385
253 	-451.912804 	-453.162044 	-0.002764
254 	-452.781552 	-452.840014 	-0.000129
255 	-454.597345 	-454.737267 	-0.000308
256 	-453.535329 	-453.656673 	-0.000268
257 	-453.260416 	-453.315953 	-0.000123
258 	-454.779938 	-454.986160 	-0.000453
259 	-454.178551 	-454.854999 	-0.001489
260 	-454.799750 	-454.897617 	-0.000215
261 	-454.480925 	-454.668621 	-0.000413
262 	-455.208599 	-455.243296 	-0.000076
263 	-455.688651 	-455.952796 	-0.000580
264 	-453.268108 	-453.273462 	-0.000012
265 	-453.143311 	-453.175881 	-0.000072
266 	-453.352276 	-453.353038 	-0.000002
267 	-453.539446 	-453.545162 	-0.000013
268 	-452.822023 	-452.891740 	-0.000154
269 	-452.794476 	-453.207048 	-0.000911
270 	-453.827835 	-454.027309 	-0.000440
271 	-454.850336 	-455.814536 	-0.002120
272 	-455.272389 	-455.621212 	-0.000766
273 	-455.380523 	-456.899780 	-0.003336
274 	-455.426004 	-455.939773 	-0.001128
275 	-456.816112 	-457.875249 	-0.002319
276 	-457.213070 	-457.484507 	-0.000594
277 	-455.431320 	-456.069212 	-0.001401
278 	-456.868705 	-456.997875 	-0.000283
279 	-458.193148 	-458.305534 	-0.000245
280 	-457.841079 	-457.881520 	-0.000088
281 	-456.838104 	-456.909487 	-0.000156
282 	-455.309397 	-456.114159 	-0.001768
283 	-455.317249 	-455.469846 	-0.000335
284 	-454.425192 	-455.370197 	-0.002080
285 	-454.053786 	-454.114417 	-0.000134
286 	-453.241052 	-453.352056 	-0.000245
287 	-454.511637 	-454.525313 	-0.000030
288 	-452.423273 	-452.461104 	-0.000084
289 	-453.574972 	-453.626368 	-0.000113
290 	-452.856672 	-452.934471 	-0.000172
291 	-453.178114 	-453.192804 	-0.000032
292 	-452.373200 	-452.400825 	-0.000061
293 	-451.544302 	-451.587789 	-0.000096
294 	-452.493472 	-452.683999 	-0.000421
295 	-453.629606 	-453.640708 	-0.000024
296 	-453.385978 	-453.386854 	-0.000002
297 	-454.353366 	-454.353540 	-0.000000
298 	-455.091595 	-455.094610 	-0.000007
299 	-453.142522 	-453.227442 	-0.000187
300 	-454.400877 	-456.242411 	-0.004053
301 	-454.697404 	-454.698338 	-0.000002
302 	-455.436263 	-455.854147 	-0.000918
303 	-457.027511 	-457.091581 	-0.000140
304 	-454.791885 	-457.535620 	-0.006033
305 	-455.538808 	-455.761333 	-0.000488
306 	-456.990929 	-458.570724 	-0.003457
307 	-457.433385 	-457.460784 	-0.000060
308 	-456.450890 	-456.572941 	-0.000267
309 	-457.387167 	-457.389787 	-0.000006
310 	-457.841748 	-460.389080 	-0.005564
311 	-456.313088 	-456.326769 	-0.000030
312 	-454.721154 	-454.837364 	-0.000256
313 	-455.005377 	-455.076348 	-0.000156
314 	-455.772055 	-455.795741 	-0.000052
315 	-456.125816 	-456.667955 	-0.001189
316 	-456.863775 	-457.866779 	-0.002195
317 	-456.037149 	-456.334572 	-0.000652
318 	-456.862396 	-457.717561 	-0.001872
319 	-454.687304 	-454.816462 	-0.000284
320 	-455.600010 	-455.676521 	-0.000168
321 	-456.855184 	-456.897563 	-0.000093
322 	-454.970716 	-454.989958 	-0.000042
323 	-453.079591 	-453.116463 	-0.000081
