Iter 	incumb_est 	candid_est 	error
1 	-1302.000002 	-3335.567279 	-1.561880
2 	-460.207961 	-773.239608 	-0.680196
3 	-520.712432 	-856.490522 	-0.644844
4 	-471.736652 	-516.967745 	-0.095882
5 	-310.368724 	-596.945075 	-0.923342
6 	-416.311895 	-569.130877 	-0.367078
7 	-447.566905 	-485.533996 	-0.084830
8 	-456.792419 	-514.239437 	-0.125762
9 	-303.396946 	-424.041371 	-0.397645
10 	-381.341951 	-426.474522 	-0.118352
11 	-297.442090 	-372.314272 	-0.251720
12 	-354.982014 	-377.782230 	-0.064229
13 	-270.280889 	-323.017356 	-0.195117
14 	-328.321325 	-345.173664 	-0.051329
15 	-301.201392 	-366.096615 	-0.215455
16 	-347.935700 	-376.503920 	-0.082108
17 	-311.686889 	-320.403053 	-0.027964
18 	-352.645969 	-359.518035 	-0.019487
19 	-344.462982 	-375.585125 	-0.090350
20 	-355.126722 	-366.527036 	-0.032102
21 	-334.204912 	-373.371881 	-0.117194
22 	-364.902855 	-385.854875 	-0.057418
23 	-350.524489 	-389.127937 	-0.110131
24 	-370.861366 	-382.354421 	-0.030990
25 	-364.751014 	-395.521752 	-0.084361
26 	-372.215334 	-410.080297 	-0.101729
27 	-353.952478 	-405.122187 	-0.144567
28 	-378.773830 	-408.970835 	-0.079723
29 	-353.135715 	-378.440425 	-0.071657
30 	-376.329535 	-389.340837 	-0.034574
31 	-356.357700 	-383.565870 	-0.076351
32 	-376.168127 	-384.105629 	-0.021101
33 	-333.105532 	-339.666884 	-0.019698
34 	-354.159791 	-356.335385 	-0.006143
35 	-332.516983 	-350.782781 	-0.054932
36 	-352.447397 	-353.764698 	-0.003738
37 	-322.491324 	-324.611058 	-0.006573
38 	-341.636602 	-342.044896 	-0.001195
39 	-322.680766 	-328.354932 	-0.017584
40 	-340.864044 	-341.689454 	-0.002422
41 	-288.873370 	-297.393072 	-0.029493
42 	-306.995716 	-309.260177 	-0.007376
43 	-305.252776 	-306.618091 	-0.004473
44 	-298.059842 	-319.951178 	-0.073446
45 	-285.738215 	-291.633200 	-0.020631
46 	-302.352860 	-305.905541 	-0.011750
47 	-275.401180 	-282.324143 	-0.025138
48 	-291.538904 	-293.562379 	-0.006941
49 	-276.335230 	-283.387982 	-0.025522
50 	-284.191470 	-290.346177 	-0.021657
51 	-273.216475 	-279.536210 	-0.023131
52 	-287.206370 	-288.151253 	-0.003290
53 	-262.811388 	-266.944703 	-0.015727
54 	-277.389175 	-279.264014 	-0.006759
55 	-258.305225 	-261.121386 	-0.010902
56 	-259.601452 	-267.718863 	-0.031269
57 	-262.707974 	-273.168434 	-0.039818
58 	-276.282180 	-278.680078 	-0.008679
59 	-268.345724 	-271.722345 	-0.012583
60 	-272.859995 	-276.670726 	-0.013966
61 	-278.712311 	-281.487296 	-0.009956
62 	-291.152627 	-292.242884 	-0.003745
63 	-288.014199 	-288.828219 	-0.002826
64 	-286.546538 	-292.045916 	-0.019192
65 	-284.533126 	-294.179354 	-0.033902
66 	-296.131289 	-297.505795 	-0.004642
67 	-271.445193 	-277.235885 	-0.021333
68 	-282.894703 	-283.607733 	-0.002520
69 	-264.841049 	-271.154138 	-0.023837
70 	-276.145377 	-278.444003 	-0.008324
71 	-266.845017 	-267.105975 	-0.000978
72 	-271.273463 	-276.694700 	-0.019984
73 	-270.831472 	-274.402917 	-0.013187
74 	-281.713580 	-282.832483 	-0.003972
75 	-281.467186 	-281.605713 	-0.000492
76 	-286.269074 	-287.026593 	-0.002646
77 	-278.523153 	-279.084010 	-0.002014
78 	-285.435788 	-288.773043 	-0.011692
79 	-291.214465 	-291.354836 	-0.000482
80 	-288.268228 	-294.767297 	-0.022545
81 	-292.173328 	-293.543923 	-0.004691
82 	-286.161177 	-293.645824 	-0.026155
83 	-283.010114 	-283.253277 	-0.000859
84 	-286.301308 	-290.499529 	-0.014664
85 	-282.225619 	-282.291177 	-0.000232
86 	-284.721498 	-290.256395 	-0.019440
87 	-278.406692 	-279.208982 	-0.002882
88 	-285.877516 	-287.308077 	-0.005004
89 	-288.249194 	-288.328392 	-0.000275
90 	-287.276121 	-287.439236 	-0.000568
91 	-286.181287 	-290.449860 	-0.014916
92 	-289.693252 	-289.886117 	-0.000666
93 	-294.577035 	-296.469078 	-0.006423
94 	-293.237796 	-293.573454 	-0.001145
95 	-288.765015 	-293.252726 	-0.015541
96 	-290.678567 	-291.717660 	-0.003575
97 	-287.580919 	-290.060903 	-0.008624
98 	-292.278634 	-292.382496 	-0.000355
99 	-291.862691 	-293.826992 	-0.006730
100 	-295.929100 	-296.440605 	-0.001728
101 	-300.407629 	-302.102848 	-0.005643
102 	-297.120073 	-297.737737 	-0.002079
103 	-293.636940 	-295.361859 	-0.005874
104 	-294.502817 	-295.706946 	-0.004089
105 	-292.841563 	-293.693970 	-0.002911
106 	-287.140905 	-288.999962 	-0.006474
107 	-285.385358 	-286.494373 	-0.003886
108 	-278.092519 	-280.617815 	-0.009081
109 	-283.036551 	-283.970215 	-0.003299
110 	-276.830997 	-279.994810 	-0.011429
111 	-281.066975 	-281.910848 	-0.003002
112 	-276.550946 	-279.615493 	-0.011081
113 	-282.561431 	-282.994909 	-0.001534
114 	-284.366779 	-286.228614 	-0.006547
115 	-285.236411 	-286.871270 	-0.005732
116 	-285.968349 	-286.863460 	-0.003130
117 	-290.000981 	-290.474809 	-0.001634
118 	-288.076713 	-289.302422 	-0.004255
119 	-285.159010 	-285.793136 	-0.002224
120 	-282.625883 	-284.172418 	-0.005472
121 	-280.747402 	-281.159030 	-0.001466
122 	-277.750769 	-279.594846 	-0.006639
123 	-279.284980 	-279.592807 	-0.001102
124 	-281.439721 	-283.188878 	-0.006215
125 	-282.851778 	-283.057168 	-0.000726
126 	-283.439493 	-284.492706 	-0.003716
127 	-284.905725 	-284.999938 	-0.000331
128 	-284.134118 	-284.526160 	-0.001380
129 	-282.899549 	-283.091426 	-0.000678
130 	-283.095676 	-283.302694 	-0.000731
131 	-281.420529 	-281.751963 	-0.001178
132 	-281.019397 	-281.333412 	-0.001117
133 	-274.231065 	-274.439650 	-0.000761
134 	-272.274087 	-272.700020 	-0.001564
135 	-268.568103 	-268.711741 	-0.000535
136 	-263.325542 	-263.861300 	-0.002035
137 	-264.294550 	-264.414590 	-0.000454
138 	-261.910940 	-262.600626 	-0.002633
139 	-263.467600 	-263.597834 	-0.000494
140 	-261.886383 	-262.607779 	-0.002755
141 	-260.816750 	-260.920994 	-0.000400
142 	-264.086140 	-264.768519 	-0.002584
143 	-264.199596 	-264.271765 	-0.000273
144 	-266.707722 	-267.388360 	-0.002552
145 	-267.494067 	-267.547140 	-0.000198
146 	-268.447679 	-269.127301 	-0.002532
147 	-270.639868 	-270.680245 	-0.000149
148 	-268.283593 	-269.066186 	-0.002917
149 	-271.070466 	-271.131569 	-0.000225
150 	-272.037979 	-272.524991 	-0.001790
151 	-274.817767 	-274.853807 	-0.000131
152 	-274.936167 	-275.279849 	-0.001250
153 	-276.407096 	-276.462735 	-0.000201
154 	-277.197897 	-277.554675 	-0.001287
155 	-276.211388 	-276.252933 	-0.000150
156 	-279.101102 	-279.441675 	-0.001220
157 	-281.260117 	-281.287435 	-0.000097
158 	-281.160454 	-281.562074 	-0.001428
159 	-277.947865 	-278.351471 	-0.001452
160 	-279.537824 	-281.098656 	-0.005584
161 	-280.369814 	-280.545910 	-0.000628
162 	-280.780854 	-281.534426 	-0.002684
163 	-277.753337 	-278.038639 	-0.001027
164 	-278.220645 	-279.197554 	-0.003511
165 	-278.581465 	-278.709824 	-0.000461
166 	-275.102141 	-275.459221 	-0.001298
167 	-275.187806 	-275.793692 	-0.002202
168 	-276.942988 	-277.541027 	-0.002159
169 	-276.764139 	-276.962276 	-0.000716
170 	-277.642423 	-278.415367 	-0.002784
171 	-274.507659 	-274.818649 	-0.001133
172 	-276.202466 	-276.785941 	-0.002112
173 	-278.624239 	-278.861219 	-0.000851
174 	-275.663296 	-276.098779 	-0.001580
175 	-275.857607 	-276.113549 	-0.000928
176 	-277.191213 	-277.580059 	-0.001403
177 	-277.374696 	-277.593399 	-0.000788
178 	-275.649660 	-275.940557 	-0.001055
179 	-276.504338 	-276.792750 	-0.001043
180 	-278.015092 	-278.230800 	-0.000776
181 	-275.377182 	-275.489972 	-0.000410
182 	-274.742330 	-274.859106 	-0.000425
183 	-273.610822 	-273.771604 	-0.000588
184 	-271.090303 	-271.145736 	-0.000204
185 	-273.882346 	-273.934874 	-0.000192
186 	-275.042872 	-275.097323 	-0.000198
187 	-275.223774 	-275.226583 	-0.000010
188 	-274.470189 	-274.591013 	-0.000440
189 	-273.560201 	-273.648246 	-0.000322
190 	-271.591625 	-271.653996 	-0.000230
191 	-271.248000 	-271.262544 	-0.000054
192 	-271.492946 	-271.519964 	-0.000100
193 	-269.457844 	-269.474805 	-0.000063
194 	-267.072703 	-267.146119 	-0.000275
195 	-267.086188 	-267.091197 	-0.000019
196 	-268.332684 	-268.361855 	-0.000109
197 	-270.438954 	-270.559437 	-0.000446
198 	-271.786691 	-271.797537 	-0.000040
199 	-273.264537 	-273.328087 	-0.000233
200 	-272.102548 	-272.106454 	-0.000014
201 	-270.858152 	-270.944768 	-0.000320
202 	-271.049992 	-271.055086 	-0.000019
203 	-271.748970 	-271.757301 	-0.000031
204 	-273.636336 	-273.644580 	-0.000030
205 	-276.054257 	-276.059775 	-0.000020
206 	-276.811395 	-276.812479 	-0.000004
207 	-277.862068 	-277.865383 	-0.000012
208 	-278.703587 	-278.706832 	-0.000012
209 	-277.848949 	-277.855765 	-0.000025
210 	-279.142657 	-279.155525 	-0.000046
211 	-278.447608 	-278.477156 	-0.000106
212 	-275.283248 	-275.303408 	-0.000073
213 	-276.164153 	-276.170072 	-0.000021
214 	-277.342806 	-277.353502 	-0.000039
215 	-275.392093 	-275.400843 	-0.000032
216 	-274.754236 	-274.755523 	-0.000005
217 	-275.013436 	-275.024479 	-0.000040
218 	-271.698946 	-271.723628 	-0.000091
219 	-273.795293 	-273.946251 	-0.000551
220 	-273.662207 	-273.692787 	-0.000112
221 	-274.278578 	-274.411840 	-0.000486
222 	-275.194813 	-275.328903 	-0.000487
223 	-274.807581 	-275.272335 	-0.001691
224 	-274.817297 	-274.872123 	-0.000200
225 	-273.380096 	-273.644755 	-0.000968
226 	-271.264740 	-271.278353 	-0.000050
227 	-271.644359 	-271.777945 	-0.000492
228 	-271.779491 	-271.786042 	-0.000024
229 	-272.581401 	-272.582649 	-0.000005
230 	-273.904054 	-273.909364 	-0.000019
