Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3159.646121 	-1.426764
2 	-521.325686 	-867.164576 	-0.663384
3 	-690.331272 	-911.990847 	-0.321092
4 	-554.318884 	-556.571658 	-0.004064
5 	-453.263225 	-688.691280 	-0.519407
6 	-505.867984 	-636.582157 	-0.258396
7 	-611.155114 	-620.357190 	-0.015057
8 	-519.371931 	-573.447861 	-0.104118
9 	-419.838823 	-465.485060 	-0.108723
10 	-406.210639 	-463.026587 	-0.139868
11 	-475.764781 	-483.639485 	-0.016552
12 	-389.044894 	-389.710618 	-0.001711
13 	-382.900145 	-429.649388 	-0.122093
14 	-391.123382 	-401.810376 	-0.027324
15 	-443.135569 	-444.079100 	-0.002129
16 	-419.834061 	-447.568321 	-0.066060
17 	-415.922989 	-431.911214 	-0.038440
18 	-423.774882 	-438.437848 	-0.034601
19 	-463.118636 	-464.235702 	-0.002412
20 	-442.775525 	-452.576232 	-0.022135
21 	-476.770441 	-476.819626 	-0.000103
22 	-449.722693 	-449.736355 	-0.000030
23 	-459.827850 	-475.171298 	-0.033368
24 	-475.253606 	-483.452010 	-0.017251
25 	-473.230599 	-490.869871 	-0.037274
26 	-468.722239 	-478.230549 	-0.020286
27 	-460.176359 	-480.534585 	-0.044240
28 	-485.396117 	-492.936758 	-0.015535
29 	-459.918319 	-460.393893 	-0.001034
30 	-470.776705 	-474.934646 	-0.008832
31 	-490.540047 	-491.494221 	-0.001945
32 	-430.359103 	-446.990983 	-0.038647
33 	-451.188933 	-454.937476 	-0.008308
34 	-430.043394 	-432.858364 	-0.006546
35 	-449.691968 	-450.913629 	-0.002717
36 	-405.475660 	-416.055428 	-0.026092
37 	-425.426520 	-432.998813 	-0.017799
38 	-406.363235 	-412.149519 	-0.014239
39 	-414.243120 	-414.367864 	-0.000301
40 	-395.379218 	-396.038432 	-0.001667
41 	-382.781761 	-396.210439 	-0.035082
42 	-387.998831 	-392.555909 	-0.011745
43 	-406.326549 	-406.805545 	-0.001179
44 	-382.087964 	-382.229874 	-0.000371
45 	-383.124282 	-388.396875 	-0.013762
46 	-374.615849 	-383.587363 	-0.023949
