Iter 	incumb_est 	candid_est 	error
1 	-1547.350575 	-3110.779133 	-1.010391
2 	-562.467519 	-880.692485 	-0.565766
3 	-700.222191 	-926.136624 	-0.322632
4 	-565.829964 	-570.173996 	-0.007677
5 	-466.503087 	-700.641562 	-0.501901
6 	-518.570235 	-637.166975 	-0.228699
7 	-627.252987 	-633.179955 	-0.009449
8 	-529.195104 	-581.670090 	-0.099160
9 	-431.959455 	-484.699580 	-0.122095
10 	-426.877157 	-473.231831 	-0.108590
11 	-437.958824 	-466.571262 	-0.065331
12 	-408.404120 	-433.043688 	-0.060331
13 	-470.490004 	-470.576985 	-0.000185
14 	-413.499876 	-418.585522 	-0.012299
15 	-466.967925 	-480.035933 	-0.027985
16 	-442.525322 	-462.315695 	-0.044721
17 	-471.478146 	-485.776094 	-0.030326
18 	-447.468345 	-453.629490 	-0.013769
19 	-487.892148 	-488.141915 	-0.000512
20 	-464.538352 	-488.028775 	-0.050567
21 	-486.298184 	-496.767943 	-0.021530
22 	-474.163438 	-483.417092 	-0.019516
23 	-498.722179 	-504.509164 	-0.011604
24 	-486.039416 	-507.377986 	-0.043903
25 	-515.218664 	-520.476200 	-0.010204
26 	-491.415515 	-504.925056 	-0.027491
27 	-516.700965 	-518.730814 	-0.003928
28 	-487.911116 	-488.629365 	-0.001472
29 	-482.030444 	-482.576058 	-0.001132
30 	-499.043957 	-512.037289 	-0.026036
31 	-479.300058 	-486.584048 	-0.015197
32 	-486.024580 	-497.484365 	-0.023579
33 	-450.641455 	-464.739199 	-0.031284
34 	-471.203347 	-475.057557 	-0.008180
35 	-448.989410 	-465.399689 	-0.036549
36 	-447.849085 	-459.975132 	-0.027076
37 	-435.990016 	-451.511972 	-0.035602
38 	-446.051225 	-450.109224 	-0.009098
39 	-433.510722 	-453.828091 	-0.046867
40 	-434.826290 	-442.773572 	-0.018277
41 	-403.087373 	-426.751370 	-0.058707
42 	-421.616779 	-432.052033 	-0.024751
43 	-426.208320 	-426.877763 	-0.001571
44 	-409.679048 	-424.849792 	-0.037031
45 	-407.817247 	-409.208551 	-0.003412
46 	-408.154193 	-423.235382 	-0.036950
47 	-398.326163 	-404.367536 	-0.015167
48 	-415.966708 	-417.361240 	-0.003353
49 	-399.687663 	-400.455341 	-0.001921
50 	-395.634058 	-402.013582 	-0.016125
51 	-392.287666 	-397.995362 	-0.014550
52 	-408.687372 	-410.396248 	-0.004181
53 	-381.713288 	-382.327126 	-0.001608
54 	-387.399246 	-391.981818 	-0.011829
55 	-379.909195 	-381.709241 	-0.004738
56 	-386.199201 	-393.364393 	-0.018553
57 	-383.080990 	-386.915649 	-0.010010
58 	-396.878971 	-397.666637 	-0.001985
59 	-388.910428 	-395.487523 	-0.016912
60 	-403.179793 	-404.036785 	-0.002126
61 	-396.816896 	-396.987322 	-0.000429
62 	-401.325869 	-404.150653 	-0.007039
63 	-412.067855 	-414.330437 	-0.005491
64 	-402.980686 	-407.525023 	-0.011277
65 	-409.388882 	-414.278681 	-0.011944
66 	-400.376005 	-406.494788 	-0.015283
67 	-402.399806 	-409.969942 	-0.018812
68 	-387.537873 	-395.973761 	-0.021768
69 	-395.564752 	-398.483459 	-0.007379
70 	-385.587308 	-394.265485 	-0.022506
71 	-390.977473 	-394.215583 	-0.008282
72 	-387.480520 	-395.945217 	-0.021845
73 	-392.053618 	-395.569543 	-0.008968
74 	-393.321060 	-397.800689 	-0.011389
75 	-399.388760 	-402.141793 	-0.006893
76 	-400.319964 	-405.577327 	-0.013133
77 	-396.231156 	-402.578469 	-0.016019
78 	-398.550573 	-403.881034 	-0.013375
79 	-409.119276 	-409.247924 	-0.000314
80 	-400.471878 	-409.689792 	-0.023018
81 	-410.986058 	-412.451948 	-0.003567
82 	-399.526251 	-399.767169 	-0.000603
83 	-398.554827 	-403.599970 	-0.012659
84 	-406.525232 	-408.064315 	-0.003786
85 	-397.494877 	-403.930665 	-0.016191
86 	-407.457353 	-407.963443 	-0.001242
87 	-394.448179 	-395.085646 	-0.001616
88 	-399.665649 	-401.285631 	-0.004053
89 	-402.504507 	-402.508872 	-0.000011
90 	-401.385472 	-401.446395 	-0.000152
91 	-400.765348 	-401.435716 	-0.001673
92 	-405.277005 	-405.741322 	-0.001146
93 	-409.909326 	-410.099284 	-0.000463
94 	-408.818741 	-409.715950 	-0.002195
95 	-405.161572 	-405.899558 	-0.001821
96 	-406.006043 	-407.624170 	-0.003985
97 	-404.534333 	-406.269150 	-0.004288
98 	-406.643096 	-407.111239 	-0.001151
99 	-406.042960 	-406.091382 	-0.000119
100 	-409.256226 	-410.047929 	-0.001934
101 	-413.672934 	-413.674458 	-0.000004
102 	-411.141739 	-412.519811 	-0.003352
103 	-408.371298 	-408.425654 	-0.000133
104 	-408.509860 	-410.456851 	-0.004766
105 	-407.547862 	-407.553319 	-0.000013
106 	-401.830493 	-404.463802 	-0.006553
107 	-400.595470 	-400.653579 	-0.000145
108 	-393.511965 	-396.935166 	-0.008699
109 	-397.794802 	-397.847097 	-0.000131
110 	-392.064412 	-395.971091 	-0.009964
111 	-399.367278 	-399.368337 	-0.000003
112 	-394.846976 	-398.922580 	-0.010322
113 	-400.283430 	-400.399570 	-0.000290
114 	-401.331103 	-402.588658 	-0.003133
115 	-401.647159 	-401.658628 	-0.000029
116 	-402.600384 	-403.219580 	-0.001538
117 	-405.932831 	-407.854590 	-0.004734
118 	-413.305669 	-414.332483 	-0.002484
119 	-401.030450 	-401.412534 	-0.000953
120 	-399.684406 	-403.152870 	-0.008678
121 	-397.058156 	-402.304672 	-0.013213
122 	-404.262005 	-406.482907 	-0.005494
123 	-395.989427 	-396.974459 	-0.002488
124 	-399.909846 	-400.781029 	-0.002178
125 	-400.043140 	-405.620847 	-0.013943
126 	-406.994604 	-409.809812 	-0.006917
127 	-404.605685 	-405.400058 	-0.001963
128 	-404.610134 	-408.077558 	-0.008570
129 	-402.019409 	-403.676657 	-0.004122
130 	-408.741781 	-409.132599 	-0.000956
131 	-400.055442 	-400.129292 	-0.000185
132 	-400.465149 	-400.798632 	-0.000833
133 	-393.603832 	-395.076577 	-0.003742
134 	-395.421038 	-398.376577 	-0.007474
135 	-388.346902 	-391.373696 	-0.007794
136 	-394.873232 	-395.314077 	-0.001116
137 	-384.325058 	-385.368776 	-0.002716
138 	-384.170993 	-388.432529 	-0.011093
139 	-384.428576 	-384.473001 	-0.000116
140 	-383.786591 	-385.578139 	-0.004668
141 	-382.390184 	-382.888704 	-0.001304
142 	-386.948061 	-388.412810 	-0.003785
143 	-385.047614 	-385.047664 	-0.000000
144 	-388.740852 	-389.378402 	-0.001640
145 	-388.881144 	-389.240579 	-0.000924
146 	-391.375932 	-394.651859 	-0.008370
147 	-391.804521 	-393.109981 	-0.003332
148 	-395.068363 	-397.556684 	-0.006298
149 	-391.598484 	-392.204206 	-0.001547
150 	-394.755963 	-396.648401 	-0.004794
151 	-393.891914 	-395.415260 	-0.003867
152 	-399.539346 	-399.732250 	-0.000483
153 	-394.222293 	-396.514167 	-0.005814
154 	-400.014488 	-400.193757 	-0.000448
155 	-394.525233 	-396.270732 	-0.004424
156 	-400.215673 	-400.602970 	-0.000968
157 	-399.539778 	-400.520335 	-0.002454
158 	-402.114203 	-404.620093 	-0.006232
159 	-396.576474 	-398.481295 	-0.004803
160 	-402.045292 	-402.191259 	-0.000363
161 	-400.513577 	-401.405924 	-0.002228
162 	-402.379661 	-404.970057 	-0.006438
163 	-398.049704 	-398.760624 	-0.001786
164 	-401.040926 	-402.809140 	-0.004409
165 	-399.731754 	-401.030474 	-0.003249
166 	-398.235233 	-403.158947 	-0.012364
167 	-395.523515 	-397.308936 	-0.004514
168 	-399.941000 	-400.539659 	-0.001497
169 	-397.712075 	-399.815375 	-0.005288
170 	-400.944834 	-402.183408 	-0.003089
171 	-395.262229 	-396.839801 	-0.003991
172 	-399.679124 	-400.131406 	-0.001132
173 	-399.926254 	-400.992019 	-0.002665
174 	-398.814128 	-402.936016 	-0.010335
175 	-396.973548 	-397.588933 	-0.001550
176 	-399.869964 	-401.459759 	-0.003976
177 	-398.365000 	-398.733569 	-0.000925
178 	-397.377642 	-398.822326 	-0.003636
179 	-397.549109 	-397.750208 	-0.000506
180 	-399.368088 	-400.199534 	-0.002082
181 	-396.612056 	-396.683826 	-0.000181
182 	-396.006780 	-397.017674 	-0.002553
183 	-394.758925 	-394.770497 	-0.000029
184 	-392.664095 	-393.918426 	-0.003194
185 	-394.920706 	-394.921887 	-0.000003
186 	-397.394978 	-397.402111 	-0.000018
187 	-397.243680 	-397.422651 	-0.000451
188 	-396.692913 	-396.696802 	-0.000010
189 	-395.785317 	-395.785589 	-0.000001
190 	-394.114475 	-394.123116 	-0.000022
191 	-393.433080 	-393.446686 	-0.000035
192 	-393.636575 	-393.666531 	-0.000076
193 	-391.737903 	-391.738610 	-0.000002
194 	-389.466023 	-389.539289 	-0.000188
195 	-389.225958 	-389.572330 	-0.000890
196 	-393.731139 	-393.879351 	-0.000376
197 	-393.459796 	-393.657746 	-0.000503
198 	-397.400624 	-397.897784 	-0.001251
199 	-395.706207 	-395.714643 	-0.000021
200 	-394.735683 	-395.313683 	-0.001464
201 	-399.138504 	-399.743668 	-0.001516
