Iter 	incumb_est 	candid_est 	error
1 	-1301.999993 	-3335.567279 	-1.561880
2 	-471.825994 	-794.395647 	-0.683662
3 	-588.917904 	-888.111795 	-0.508040
4 	-491.211803 	-536.535484 	-0.092269
5 	-358.409713 	-625.856390 	-0.746204
6 	-419.009612 	-585.871492 	-0.398229
7 	-462.636709 	-500.910079 	-0.082729
8 	-495.870760 	-534.929493 	-0.078768
9 	-286.883167 	-521.752239 	-0.818692
10 	-368.301786 	-427.665867 	-0.161183
11 	-320.813271 	-339.583305 	-0.058508
12 	-380.336985 	-385.303898 	-0.013059
13 	-295.985224 	-322.046358 	-0.088049
14 	-350.165941 	-359.293091 	-0.026065
15 	-312.029895 	-362.700227 	-0.162389
16 	-358.435231 	-370.769779 	-0.034412
17 	-321.911612 	-328.862468 	-0.021592
18 	-362.611815 	-365.889530 	-0.009039
19 	-357.839791 	-386.292468 	-0.079512
20 	-392.673564 	-397.357717 	-0.011929
21 	-348.386800 	-376.164002 	-0.079731
22 	-377.132322 	-380.946718 	-0.010114
23 	-365.661340 	-389.900182 	-0.066288
24 	-381.021192 	-409.019088 	-0.073481
25 	-380.069746 	-413.466527 	-0.087870
26 	-391.795882 	-395.449292 	-0.009325
27 	-368.558443 	-400.036614 	-0.085409
28 	-393.056901 	-393.180919 	-0.000316
29 	-367.127225 	-390.778510 	-0.064423
30 	-390.040160 	-399.782956 	-0.024979
31 	-369.814040 	-383.345100 	-0.036589
32 	-391.210953 	-394.236097 	-0.007733
33 	-346.905644 	-350.155390 	-0.009368
34 	-366.677058 	-367.920954 	-0.003392
35 	-343.048483 	-403.874699 	-0.177311
36 	-361.802686 	-395.852899 	-0.094113
37 	-330.562023 	-367.959785 	-0.113134
38 	-348.657754 	-366.003870 	-0.049751
39 	-328.543055 	-352.486444 	-0.072877
40 	-345.784473 	-346.640434 	-0.002475
41 	-298.251629 	-312.796418 	-0.048767
42 	-315.393252 	-323.361121 	-0.025263
43 	-314.199863 	-319.414588 	-0.016597
44 	-293.925190 	-322.867189 	-0.098467
45 	-292.732396 	-323.629046 	-0.105546
46 	-308.503426 	-323.687746 	-0.049219
47 	-280.608659 	-300.689541 	-0.071562
48 	-295.975141 	-305.478382 	-0.032108
49 	-287.045058 	-306.131732 	-0.066494
50 	-302.649131 	-308.782314 	-0.020265
51 	-284.335957 	-285.313069 	-0.003436
52 	-282.473643 	-285.857819 	-0.011981
53 	-274.129128 	-280.439982 	-0.023021
54 	-285.075342 	-287.807234 	-0.009583
55 	-270.442945 	-272.123743 	-0.006215
56 	-276.854223 	-283.333216 	-0.023402
57 	-274.364471 	-280.921546 	-0.023899
58 	-288.034889 	-291.489853 	-0.011995
59 	-279.260222 	-281.367215 	-0.007545
60 	-284.076920 	-288.787671 	-0.016583
61 	-289.090274 	-289.887383 	-0.002757
62 	-295.410087 	-301.252550 	-0.019777
63 	-297.350494 	-299.743465 	-0.008048
64 	-300.384361 	-307.816902 	-0.024743
65 	-294.085945 	-298.941279 	-0.016510
66 	-302.166101 	-305.566051 	-0.011252
67 	-281.201610 	-290.118274 	-0.031709
68 	-292.761126 	-294.452278 	-0.005777
69 	-275.313954 	-280.123658 	-0.017470
70 	-286.772726 	-287.777774 	-0.003505
71 	-276.814396 	-277.754463 	-0.003396
72 	-281.515488 	-285.556922 	-0.014356
73 	-281.827397 	-287.940915 	-0.021692
74 	-292.749733 	-293.706706 	-0.003269
75 	-291.882988 	-292.199789 	-0.001085
76 	-296.673337 	-299.612805 	-0.009908
77 	-288.244364 	-297.504588 	-0.032126
78 	-298.524312 	-301.524278 	-0.010049
79 	-300.276256 	-301.793827 	-0.005054
80 	-297.028631 	-300.524173 	-0.011768
81 	-301.821004 	-304.985990 	-0.010486
82 	-294.867768 	-300.074904 	-0.017659
83 	-292.737879 	-295.841262 	-0.010601
84 	-296.220273 	-300.404800 	-0.014126
85 	-292.029704 	-294.371280 	-0.008018
86 	-296.549476 	-299.051098 	-0.008436
87 	-288.283588 	-290.932778 	-0.009190
88 	-297.394914 	-298.536342 	-0.003838
