Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3335.567279 	-1.561880
2 	-470.166276 	-791.373356 	-0.683178
3 	-579.174265 	-883.594471 	-0.525611
4 	-488.429639 	-533.740093 	-0.092768
5 	-351.546715 	-621.726202 	-0.768545
6 	-418.624224 	-583.479976 	-0.393804
7 	-460.483880 	-498.713496 	-0.083021
8 	-490.029856 	-531.896710 	-0.085437
9 	-283.593992 	-530.620184 	-0.871056
10 	-365.111943 	-417.528555 	-0.143563
11 	-295.451543 	-406.812477 	-0.376918
12 	-306.827825 	-338.270850 	-0.102478
13 	-257.346085 	-403.656633 	-0.568536
14 	-309.728366 	-396.986090 	-0.281723
15 	-316.658496 	-340.278442 	-0.074591
16 	-360.323065 	-367.951984 	-0.021172
17 	-321.132540 	-328.492914 	-0.022920
18 	-354.654703 	-371.490766 	-0.047472
19 	-364.560132 	-393.509105 	-0.079408
20 	-397.096705 	-399.654638 	-0.006442
21 	-352.874835 	-371.664858 	-0.053248
22 	-382.984688 	-387.350913 	-0.011401
23 	-373.731845 	-387.097923 	-0.035764
24 	-389.810870 	-407.038964 	-0.044196
25 	-391.238138 	-412.317103 	-0.053878
26 	-415.240194 	-418.978657 	-0.009003
27 	-375.837575 	-392.131633 	-0.043354
28 	-398.675219 	-402.254106 	-0.008977
29 	-371.053547 	-380.429977 	-0.025270
30 	-392.528149 	-396.780432 	-0.010833
31 	-370.820172 	-373.462281 	-0.007125
32 	-359.006430 	-394.446551 	-0.098717
33 	-345.038703 	-349.315736 	-0.012396
34 	-364.752024 	-368.556810 	-0.010431
35 	-340.422427 	-344.839214 	-0.012974
36 	-324.404898 	-359.563004 	-0.108377
37 	-327.955373 	-354.068392 	-0.079624
38 	-346.043169 	-357.903078 	-0.034273
39 	-325.953821 	-342.755054 	-0.051545
40 	-343.187266 	-354.207477 	-0.032111
41 	-295.022454 	-302.524954 	-0.025430
42 	-312.171719 	-317.108521 	-0.015814
43 	-313.504066 	-320.808028 	-0.023298
44 	-330.075741 	-334.260388 	-0.012678
45 	-293.220466 	-296.886473 	-0.012503
46 	-295.130027 	-309.717435 	-0.049427
47 	-282.179842 	-297.232069 	-0.053343
48 	-298.023132 	-308.011241 	-0.033515
49 	-282.467739 	-296.222102 	-0.048694
50 	-297.671540 	-301.452616 	-0.012702
51 	-280.739870 	-288.455081 	-0.027482
52 	-295.392137 	-296.539611 	-0.003885
53 	-270.575078 	-280.996604 	-0.038516
54 	-285.067254 	-288.230059 	-0.011095
55 	-267.565813 	-269.458551 	-0.007074
56 	-271.048772 	-279.181209 	-0.030004
57 	-271.268342 	-278.324042 	-0.026010
58 	-284.749104 	-286.685149 	-0.006799
59 	-277.789406 	-278.880469 	-0.003928
60 	-287.751475 	-290.778811 	-0.010521
61 	-287.123625 	-294.304920 	-0.025011
62 	-299.782618 	-301.978513 	-0.007325
63 	-295.684693 	-297.091066 	-0.004756
64 	-295.154710 	-305.474916 	-0.034965
65 	-292.638283 	-292.836416 	-0.000677
66 	-290.518627 	-291.196951 	-0.002335
67 	-287.381020 	-300.591474 	-0.045968
68 	-277.233003 	-281.008016 	-0.013617
69 	-284.630998 	-288.000867 	-0.011839
70 	-274.860517 	-279.634053 	-0.017367
71 	-281.814090 	-284.399456 	-0.009174
72 	-278.154013 	-283.713806 	-0.019988
73 	-286.810588 	-288.217617 	-0.004906
74 	-286.029806 	-288.508026 	-0.008664
75 	-296.398377 	-296.450147 	-0.000175
76 	-293.607244 	-296.989231 	-0.011519
77 	-295.016865 	-301.592105 	-0.022288
78 	-291.704975 	-295.510730 	-0.013047
79 	-301.537829 	-303.020820 	-0.004918
80 	-294.844962 	-298.080234 	-0.010973
81 	-304.568962 	-305.518781 	-0.003119
82 	-291.616503 	-292.856336 	-0.004252
83 	-294.434567 	-299.085821 	-0.015797
84 	-292.860229 	-297.604659 	-0.016200
85 	-300.908851 	-301.880637 	-0.003230
86 	-292.158439 	-296.566871 	-0.015089
87 	-291.935319 	-297.862527 	-0.020303
88 	-292.074672 	-295.401448 	-0.011390
89 	-300.571924 	-300.815977 	-0.000812
90 	-294.774389 	-301.067935 	-0.021350
91 	-301.908437 	-302.890782 	-0.003254
92 	-296.972228 	-301.867733 	-0.016485
93 	-305.418644 	-306.081921 	-0.002172
94 	-300.666665 	-305.772082 	-0.016980
95 	-303.795330 	-307.112906 	-0.010920
96 	-298.114467 	-302.754779 	-0.015566
97 	-298.526570 	-302.110734 	-0.012006
98 	-299.747951 	-302.606515 	-0.009537
99 	-303.167404 	-305.532567 	-0.007802
100 	-303.142843 	-306.272430 	-0.010324
101 	-310.704916 	-310.853522 	-0.000478
102 	-304.058081 	-309.468203 	-0.017793
103 	-308.068207 	-310.531786 	-0.007997
104 	-301.456755 	-306.530507 	-0.016831
105 	-304.384897 	-306.440802 	-0.006754
106 	-294.110171 	-301.552717 	-0.025305
107 	-300.683409 	-301.204282 	-0.001732
108 	-285.076546 	-293.344743 	-0.029003
109 	-292.424793 	-294.795672 	-0.008108
110 	-285.861190 	-288.044716 	-0.007638
111 	-288.871259 	-290.244439 	-0.004754
112 	-286.008511 	-288.361023 	-0.008225
113 	-290.615336 	-291.682616 	-0.003672
114 	-294.042771 	-295.247131 	-0.004096
115 	-294.529741 	-297.815299 	-0.011155
116 	-295.310990 	-295.851919 	-0.001832
117 	-299.121948 	-300.695377 	-0.005260
118 	-297.286559 	-297.943351 	-0.002209
119 	-294.162418 	-295.664781 	-0.005107
120 	-292.045100 	-292.906483 	-0.002949
121 	-289.961863 	-290.820103 	-0.002960
122 	-287.372491 	-288.466444 	-0.003807
123 	-289.060434 	-290.112549 	-0.003640
124 	-290.905745 	-292.072104 	-0.004009
125 	-292.470320 	-293.226289 	-0.002585
126 	-293.036558 	-293.654073 	-0.002107
127 	-294.390088 	-295.083969 	-0.002357
128 	-293.354483 	-293.625629 	-0.000924
129 	-292.238321 	-293.271276 	-0.003535
130 	-292.511234 	-292.617272 	-0.000363
131 	-290.692613 	-290.734181 	-0.000143
132 	-290.694877 	-291.004855 	-0.001066
133 	-283.704935 	-283.718858 	-0.000049
134 	-282.143826 	-282.579148 	-0.001543
135 	-278.237779 	-278.260598 	-0.000082
136 	-273.371193 	-273.376579 	-0.000020
137 	-274.150566 	-274.206605 	-0.000204
138 	-272.170182 	-272.460380 	-0.001066
139 	-273.290758 	-273.302250 	-0.000042
140 	-272.140102 	-272.168185 	-0.000103
141 	-270.818364 	-270.845573 	-0.000100
142 	-274.227690 	-274.242801 	-0.000055
143 	-273.816538 	-273.853013 	-0.000133
144 	-276.713290 	-276.741299 	-0.000101
145 	-277.217890 	-277.270371 	-0.000189
146 	-278.252253 	-278.278287 	-0.000094
147 	-280.229315 	-280.407410 	-0.000636
148 	-278.191350 	-278.210649 	-0.000069
149 	-280.472073 	-280.596412 	-0.000443
150 	-281.328685 	-281.361696 	-0.000117
151 	-283.868899 	-284.085642 	-0.000764
152 	-284.277941 	-284.297066 	-0.000067
153 	-285.287737 	-285.317128 	-0.000103
154 	-286.355984 	-286.393186 	-0.000130
155 	-285.245260 	-285.295640 	-0.000177
156 	-288.203921 	-288.231021 	-0.000094
157 	-290.240656 	-290.293430 	-0.000182
158 	-290.404978 	-290.416101 	-0.000038
159 	-286.754688 	-286.793044 	-0.000134
160 	-287.798782 	-287.878715 	-0.000278
161 	-289.448078 	-289.516141 	-0.000235
162 	-289.887773 	-289.924731 	-0.000127
163 	-286.925711 	-286.960208 	-0.000120
164 	-287.381885 	-287.395061 	-0.000046
165 	-287.831696 	-287.894498 	-0.000218
166 	-284.379914 	-284.406825 	-0.000095
167 	-284.201212 	-284.285296 	-0.000296
168 	-286.149369 	-286.159620 	-0.000036
169 	-285.565525 	-285.700213 	-0.000472
170 	-286.812548 	-286.821150 	-0.000030
171 	-283.369173 	-283.461910 	-0.000327
172 	-285.408806 	-285.414350 	-0.000019
173 	-287.342162 	-287.428482 	-0.000300
174 	-284.745112 	-284.748920 	-0.000013
175 	-284.402944 	-284.470055 	-0.000236
176 	-285.990360 	-285.991412 	-0.000004
177 	-285.645023 	-285.709453 	-0.000226
178 	-284.278217 	-284.279501 	-0.000005
179 	-284.832932 	-284.873479 	-0.000142
180 	-286.529695 	-286.531878 	-0.000008
181 	-283.713302 	-283.744965 	-0.000112
182 	-283.311555 	-283.317736 	-0.000022
183 	-282.003216 	-282.021682 	-0.000065
184 	-279.693323 	-279.714852 	-0.000077
185 	-282.202668 	-282.218730 	-0.000057
186 	-283.596386 	-283.620426 	-0.000085
187 	-283.627449 	-283.629507 	-0.000007
188 	-282.963717 	-282.997371 	-0.000119
189 	-281.937987 	-281.944005 	-0.000021
190 	-280.137097 	-280.157046 	-0.000071
191 	-279.754150 	-279.765350 	-0.000040
192 	-280.089279 	-280.100300 	-0.000039
193 	-278.063663 	-278.080680 	-0.000061
194 	-275.677193 	-275.682895 	-0.000021
195 	-275.752564 	-275.775598 	-0.000084
196 	-277.203507 	-277.212817 	-0.000034
197 	-279.317598 	-279.329144 	-0.000041
198 	-280.716520 	-280.723825 	-0.000026
199 	-282.224831 	-282.240910 	-0.000057
200 	-281.090675 	-281.094509 	-0.000014
201 	-279.874255 	-279.883501 	-0.000033
202 	-280.095263 	-280.097435 	-0.000008
203 	-280.820114 	-280.832865 	-0.000045
204 	-282.821194 	-282.823558 	-0.000008
205 	-285.170246 	-285.173830 	-0.000013
206 	-285.952957 	-285.958642 	-0.000020
207 	-287.024915 	-287.026735 	-0.000006
208 	-288.116630 	-288.122721 	-0.000021
209 	-287.278267 	-287.280040 	-0.000006
210 	-288.582064 	-288.590558 	-0.000029
211 	-287.887014 	-287.888477 	-0.000005
212 	-284.717907 	-284.728807 	-0.000038
213 	-285.821256 	-285.822516 	-0.000004
214 	-287.005174 	-287.011168 	-0.000021
215 	-285.059837 	-285.060719 	-0.000003
216 	-284.371338 	-284.374195 	-0.000010
217 	-284.531237 	-284.534624 	-0.000012
218 	-281.221043 	-281.222286 	-0.000004
219 	-283.115976 	-283.118548 	-0.000009
220 	-282.882998 	-282.883715 	-0.000003
221 	-283.344183 	-283.347046 	-0.000010
222 	-284.367395 	-284.367638 	-0.000001
223 	-283.818607 	-283.822070 	-0.000012
224 	-284.021356 	-284.021760 	-0.000001
225 	-282.508135 	-282.510085 	-0.000007
226 	-280.499718 	-280.500516 	-0.000003
227 	-280.846285 	-280.847277 	-0.000004
228 	-281.266721 	-281.267589 	-0.000003
229 	-281.908609 	-281.909817 	-0.000004
230 	-283.125371 	-283.125983 	-0.000002
231 	-283.031535 	-283.033941 	-0.000009
232 	-283.409968 	-283.410153 	-0.000001
233 	-284.570635 	-284.574782 	-0.000015
234 	-284.890306 	-284.890375 	-0.000000
235 	-283.076467 	-283.079328 	-0.000010
236 	-282.676087 	-282.676106 	-0.000000
237 	-280.911395 	-280.913191 	-0.000006
238 	-280.416220 	-280.416344 	-0.000000
239 	-280.027944 	-280.029017 	-0.000004
240 	-278.324868 	-278.325203 	-0.000001
241 	-277.735450 	-277.736976 	-0.000005
242 	-277.386407 	-277.386490 	-0.000000
243 	-277.485993 	-277.486894 	-0.000003
244 	-278.177616 	-278.177826 	-0.000001
245 	-278.118351 	-278.118845 	-0.000002
246 	-279.328171 	-279.328416 	-0.000001
247 	-280.541175 	-280.541574 	-0.000001
248 	-278.496999 	-278.497439 	-0.000002
249 	-277.439608 	-277.440215 	-0.000002
250 	-275.594528 	-275.594688 	-0.000001
251 	-273.758657 	-273.758983 	-0.000001
252 	-275.477444 	-275.477503 	-0.000000
253 	-274.611647 	-274.612170 	-0.000002
254 	-275.831142 	-275.831255 	-0.000000
255 	-277.531060 	-277.531614 	-0.000002
256 	-276.366794 	-276.366915 	-0.000000
257 	-276.830369 	-276.831140 	-0.000003
258 	-277.822696 	-277.822721 	-0.000000
259 	-276.859997 	-276.860611 	-0.000002
260 	-277.696752 	-277.696795 	-0.000000
261 	-277.217955 	-277.218330 	-0.000001
262 	-277.629189 	-277.629236 	-0.000000
263 	-278.034312 	-278.034612 	-0.000001
264 	-275.554327 	-275.554429 	-0.000000
