Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3335.567279 	-1.561880
2 	-470.996135 	-792.884501 	-0.683420
3 	-584.046085 	-885.853134 	-0.516752
4 	-489.820721 	-535.137788 	-0.092518
5 	-354.978214 	-623.791296 	-0.757266
6 	-418.816918 	-584.675735 	-0.396017
7 	-461.560294 	-499.811788 	-0.082874
8 	-492.939546 	-533.418404 	-0.082117
9 	-285.225825 	-526.148315 	-0.844673
10 	-366.695386 	-417.767112 	-0.139276
11 	-297.878996 	-406.379517 	-0.364244
12 	-308.488949 	-338.815095 	-0.098305
13 	-259.663964 	-400.827910 	-0.543641
14 	-312.002395 	-384.603752 	-0.232695
15 	-315.929391 	-335.266743 	-0.061208
16 	-356.940905 	-373.586864 	-0.046635
17 	-319.933314 	-325.581999 	-0.017656
18 	-343.584819 	-351.899507 	-0.024200
19 	-355.724305 	-384.740199 	-0.081568
20 	-388.470630 	-401.489823 	-0.033514
21 	-340.444404 	-387.895811 	-0.139381
22 	-370.908332 	-391.208440 	-0.054731
23 	-366.151469 	-397.088385 	-0.084492
24 	-390.560945 	-408.073393 	-0.044839
25 	-385.865158 	-411.403238 	-0.066184
26 	-386.751841 	-392.195404 	-0.014075
27 	-370.289646 	-401.045683 	-0.083059
28 	-392.230091 	-425.661022 	-0.085233
29 	-365.354800 	-407.590103 	-0.115601
30 	-386.864667 	-401.500427 	-0.037832
31 	-364.990068 	-394.504927 	-0.080865
32 	-359.047817 	-383.195966 	-0.067256
33 	-337.523848 	-386.327513 	-0.144593
34 	-357.321700 	-387.014181 	-0.083097
35 	-332.895004 	-366.919489 	-0.102208
36 	-351.721554 	-365.417270 	-0.038939
37 	-329.929530 	-361.406265 	-0.095404
38 	-348.190228 	-361.733348 	-0.038896
39 	-328.241771 	-349.318390 	-0.064211
40 	-334.493927 	-344.468664 	-0.029820
41 	-297.738182 	-314.788508 	-0.057266
42 	-315.026227 	-324.623072 	-0.030464
43 	-313.599522 	-318.705469 	-0.016282
44 	-293.983992 	-322.204674 	-0.095994
45 	-292.417674 	-323.720620 	-0.107049
46 	-308.318073 	-322.459749 	-0.045867
47 	-280.555248 	-301.560247 	-0.074869
48 	-296.040265 	-305.071432 	-0.030507
49 	-286.457791 	-305.441875 	-0.066272
50 	-302.083152 	-308.033879 	-0.019699
51 	-283.473815 	-284.824451 	-0.004765
52 	-283.065340 	-292.231349 	-0.032381
53 	-273.329225 	-288.489184 	-0.055464
54 	-288.040274 	-293.967548 	-0.020578
55 	-269.395970 	-270.383581 	-0.003666
56 	-270.364566 	-278.832713 	-0.031321
57 	-273.511736 	-279.625875 	-0.022354
58 	-287.205082 	-288.098625 	-0.003111
59 	-278.851645 	-280.210357 	-0.004873
60 	-288.956444 	-291.853430 	-0.010026
61 	-287.849764 	-294.784322 	-0.024091
62 	-300.560751 	-302.808414 	-0.007478
63 	-296.598920 	-297.888362 	-0.004347
64 	-296.483449 	-306.727111 	-0.034551
65 	-293.661313 	-293.729237 	-0.000231
66 	-291.657843 	-295.279291 	-0.012417
67 	-281.084401 	-283.449920 	-0.008416
68 	-289.452998 	-292.331712 	-0.009945
69 	-274.364288 	-279.181122 	-0.017556
70 	-285.815241 	-286.997227 	-0.004135
71 	-276.050785 	-278.688501 	-0.009555
72 	-287.361458 	-287.955463 	-0.002067
73 	-280.943737 	-281.792439 	-0.003021
74 	-288.017921 	-289.764003 	-0.006062
75 	-291.088239 	-291.929903 	-0.002891
76 	-295.383732 	-299.922291 	-0.015365
77 	-287.518043 	-289.058070 	-0.005356
78 	-297.811647 	-298.010860 	-0.000669
79 	-299.614896 	-300.040995 	-0.001422
80 	-298.434728 	-306.739448 	-0.027828
81 	-301.169278 	-303.675823 	-0.008323
82 	-300.934514 	-309.422616 	-0.028206
83 	-292.114613 	-295.210739 	-0.010599
84 	-300.312882 	-301.340036 	-0.003420
85 	-291.433558 	-295.961797 	-0.015538
86 	-300.724089 	-300.938535 	-0.000713
87 	-287.713316 	-290.897123 	-0.011066
88 	-296.834974 	-297.359105 	-0.001766
89 	-297.707141 	-299.201982 	-0.005021
90 	-299.458769 	-304.558303 	-0.017029
91 	-295.461928 	-298.647581 	-0.010782
92 	-304.144043 	-304.457094 	-0.001029
93 	-303.210592 	-303.786584 	-0.001900
94 	-303.519650 	-308.908231 	-0.017754
95 	-297.147402 	-301.348323 	-0.014137
96 	-305.450205 	-305.941891 	-0.001610
97 	-296.127562 	-297.371562 	-0.004201
98 	-302.468335 	-303.491016 	-0.003381
99 	-300.627487 	-303.330922 	-0.008993
100 	-308.563378 	-308.612699 	-0.000160
101 	-308.166043 	-308.834610 	-0.002170
102 	-306.791299 	-312.321930 	-0.018027
103 	-301.562158 	-304.703112 	-0.010416
104 	-307.034036 	-308.483365 	-0.004720
105 	-300.927230 	-305.017618 	-0.013593
106 	-301.035380 	-305.416295 	-0.014553
107 	-292.718760 	-297.698236 	-0.017011
108 	-292.032445 	-295.950472 	-0.013416
109 	-289.795299 	-294.069529 	-0.014749
110 	-287.637807 	-289.020641 	-0.004808
111 	-288.290478 	-292.954210 	-0.016177
112 	-287.746075 	-288.684608 	-0.003262
113 	-289.826559 	-293.656934 	-0.013216
114 	-296.336778 	-296.576857 	-0.000810
115 	-294.195415 	-296.319521 	-0.007220
116 	-297.644580 	-299.586789 	-0.006525
117 	-299.093583 	-301.241472 	-0.007181
118 	-299.506376 	-301.955753 	-0.008178
119 	-294.043383 	-296.597032 	-0.008685
120 	-294.137531 	-295.949035 	-0.006159
121 	-289.755154 	-292.669329 	-0.010057
122 	-289.341714 	-290.450193 	-0.003831
123 	-288.412098 	-291.635696 	-0.011177
124 	-292.792241 	-293.435821 	-0.002198
125 	-291.781799 	-294.880168 	-0.010619
126 	-295.082496 	-296.101149 	-0.003452
127 	-294.291330 	-296.036699 	-0.005931
128 	-294.994499 	-296.033786 	-0.003523
129 	-292.275164 	-293.320997 	-0.003578
130 	-293.584076 	-293.816066 	-0.000790
131 	-291.148714 	-291.792878 	-0.002212
132 	-291.268283 	-291.453367 	-0.000635
133 	-284.605236 	-285.545106 	-0.003302
134 	-282.733673 	-283.021304 	-0.001017
135 	-279.149557 	-279.707925 	-0.002000
136 	-273.989631 	-274.400763 	-0.001501
137 	-275.007678 	-275.402723 	-0.001436
138 	-272.652769 	-273.109645 	-0.001676
139 	-274.188409 	-274.788717 	-0.002189
140 	-272.752896 	-272.964965 	-0.000778
141 	-271.727041 	-272.079917 	-0.001299
142 	-274.813564 	-275.062138 	-0.000905
143 	-274.635706 	-274.957051 	-0.001170
144 	-277.237478 	-277.482683 	-0.000884
145 	-278.030410 	-278.261955 	-0.000833
146 	-278.728973 	-279.002443 	-0.000981
147 	-280.923887 	-281.089400 	-0.000589
148 	-278.670086 	-279.002120 	-0.001191
149 	-281.159623 	-281.277564 	-0.000419
150 	-281.707720 	-282.024750 	-0.001125
151 	-284.601458 	-284.820452 	-0.000769
152 	-284.753625 	-284.927550 	-0.000611
153 	-285.842867 	-285.895376 	-0.000184
154 	-286.889112 	-286.966226 	-0.000269
155 	-285.784713 	-285.816993 	-0.000113
156 	-288.794171 	-288.834318 	-0.000139
157 	-290.817960 	-290.840401 	-0.000077
158 	-291.060257 	-291.078639 	-0.000063
159 	-287.399091 	-287.441822 	-0.000149
160 	-288.448209 	-288.476218 	-0.000097
161 	-290.175721 	-290.279061 	-0.000356
162 	-290.614982 	-290.659525 	-0.000153
163 	-287.717017 	-287.753780 	-0.000128
164 	-288.305271 	-288.385132 	-0.000277
165 	-288.680056 	-288.739728 	-0.000207
166 	-285.240614 	-285.551561 	-0.001090
167 	-285.091228 	-285.181665 	-0.000317
168 	-287.058962 	-287.194440 	-0.000472
169 	-286.505044 	-286.722148 	-0.000758
170 	-287.763581 	-287.819552 	-0.000195
171 	-284.274956 	-284.394099 	-0.000419
172 	-286.344199 	-286.405589 	-0.000214
173 	-288.249771 	-288.372154 	-0.000425
174 	-285.661003 	-285.729749 	-0.000241
175 	-285.286951 	-285.380060 	-0.000326
176 	-286.896346 	-286.949852 	-0.000186
177 	-286.519541 	-286.621118 	-0.000355
178 	-285.161016 	-285.224034 	-0.000221
179 	-285.681055 	-285.739191 	-0.000203
180 	-287.394228 	-287.466534 	-0.000252
181 	-284.543643 	-284.592482 	-0.000172
182 	-284.150238 	-284.251523 	-0.000356
183 	-282.808222 	-282.838641 	-0.000108
184 	-280.495932 	-280.539686 	-0.000156
185 	-283.020349 	-283.043605 	-0.000082
186 	-284.448820 	-284.492581 	-0.000154
187 	-284.495340 	-284.540409 	-0.000158
188 	-283.847445 	-283.902109 	-0.000193
189 	-282.785597 	-282.810385 	-0.000088
190 	-280.985331 	-281.011982 	-0.000095
191 	-280.581904 	-280.596117 	-0.000051
192 	-280.917754 	-280.959633 	-0.000149
193 	-278.871972 	-278.882677 	-0.000038
194 	-276.486315 	-276.544182 	-0.000209
195 	-276.553788 	-276.588470 	-0.000125
196 	-278.058239 	-278.109012 	-0.000183
197 	-280.145578 	-280.173653 	-0.000100
198 	-281.572669 	-281.597809 	-0.000089
199 	-283.081290 	-283.220349 	-0.000491
200 	-281.935019 	-281.959778 	-0.000088
201 	-280.731848 	-280.745383 	-0.000048
202 	-280.956559 	-281.059627 	-0.000367
203 	-281.669675 	-281.679464 	-0.000035
204 	-283.705580 	-283.811259 	-0.000372
205 	-286.043448 	-286.061513 	-0.000063
206 	-286.828296 	-286.944702 	-0.000406
207 	-287.890178 	-287.898084 	-0.000027
208 	-289.021693 	-289.077514 	-0.000193
209 	-288.176409 	-288.184775 	-0.000029
210 	-289.478998 	-289.553938 	-0.000259
211 	-288.777132 	-288.785605 	-0.000029
212 	-285.612692 	-285.623537 	-0.000038
213 	-286.744392 	-286.750431 	-0.000021
214 	-287.931519 	-287.990861 	-0.000206
215 	-285.979708 	-285.983705 	-0.000014
216 	-285.278120 	-285.308717 	-0.000107
217 	-285.424696 	-285.447179 	-0.000079
218 	-282.117787 	-282.132837 	-0.000053
219 	-284.012005 	-284.028229 	-0.000057
220 	-283.787750 	-283.797069 	-0.000033
221 	-284.251777 	-284.269947 	-0.000064
222 	-285.262663 	-285.266563 	-0.000014
223 	-284.707774 	-284.731449 	-0.000083
224 	-284.913739 	-284.919620 	-0.000021
225 	-283.394482 	-283.406851 	-0.000044
226 	-281.389266 	-281.398946 	-0.000034
227 	-281.729864 	-281.735368 	-0.000020
228 	-282.190537 	-282.200585 	-0.000036
229 	-282.828586 	-282.835544 	-0.000025
230 	-284.057034 	-284.064179 	-0.000025
231 	-283.947377 	-283.963537 	-0.000057
232 	-284.325098 	-284.326779 	-0.000006
233 	-285.518027 	-285.548004 	-0.000105
234 	-285.839582 	-285.840277 	-0.000002
235 	-284.020294 	-284.040258 	-0.000070
236 	-283.621952 	-283.622691 	-0.000003
237 	-281.851252 	-281.863168 	-0.000042
238 	-281.358115 	-281.360102 	-0.000007
239 	-280.963899 	-280.970506 	-0.000024
240 	-279.262860 	-279.266914 	-0.000015
241 	-278.655552 	-278.665928 	-0.000037
242 	-278.308594 	-278.310088 	-0.000005
243 	-278.402419 	-278.408137 	-0.000021
244 	-279.096125 	-279.098912 	-0.000010
245 	-279.031161 	-279.033961 	-0.000010
246 	-280.245177 	-280.248183 	-0.000011
247 	-281.452534 	-281.454690 	-0.000008
248 	-279.410429 	-279.415235 	-0.000017
249 	-278.335821 	-278.339641 	-0.000014
250 	-276.492856 	-276.494968 	-0.000008
251 	-274.651502 	-274.653320 	-0.000007
252 	-276.377910 	-276.378893 	-0.000004
253 	-275.506665 	-275.510057 	-0.000012
254 	-276.728246 	-276.729802 	-0.000006
255 	-278.433944 	-278.437516 	-0.000013
256 	-277.272146 	-277.273726 	-0.000006
257 	-277.718644 	-277.724049 	-0.000019
258 	-278.724944 	-278.725405 	-0.000002
259 	-277.756493 	-277.760679 	-0.000015
260 	-278.595702 	-278.596409 	-0.000003
261 	-278.111209 	-278.113611 	-0.000009
262 	-278.530974 	-278.533583 	-0.000009
263 	-278.934485 	-278.935499 	-0.000004
264 	-276.452295 	-276.453713 	-0.000005
