Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3149.872723 	-1.419257
2 	-523.153604 	-869.803763 	-0.662616
3 	-692.243061 	-913.485860 	-0.319603
4 	-556.554705 	-559.292125 	-0.004919
5 	-455.844802 	-689.956193 	-0.513577
6 	-508.141805 	-635.777844 	-0.251182
7 	-613.341529 	-622.039621 	-0.014181
8 	-521.646650 	-574.820147 	-0.101934
9 	-422.087324 	-469.327964 	-0.111921
10 	-410.494313 	-464.622047 	-0.131860
11 	-464.773713 	-474.272118 	-0.020437
12 	-392.895029 	-422.701644 	-0.075864
13 	-452.896067 	-454.769654 	-0.004137
14 	-395.482172 	-395.762148 	-0.000708
15 	-404.143213 	-425.166816 	-0.052020
16 	-428.220484 	-434.122390 	-0.013782
17 	-410.732213 	-446.231652 	-0.086430
18 	-452.752736 	-461.575939 	-0.019488
19 	-453.713263 	-461.476014 	-0.017109
20 	-447.268811 	-452.230152 	-0.011093
21 	-446.570020 	-462.439420 	-0.035536
22 	-462.871998 	-472.189523 	-0.020130
23 	-465.232771 	-481.241541 	-0.034410
24 	-474.253378 	-478.530013 	-0.009018
25 	-478.757385 	-496.887023 	-0.037868
26 	-474.188634 	-477.584933 	-0.007162
27 	-465.471600 	-495.400112 	-0.064297
28 	-488.203602 	-489.293273 	-0.002232
29 	-460.622421 	-485.587992 	-0.054200
30 	-484.171728 	-488.575850 	-0.009096
31 	-461.328175 	-466.284460 	-0.010744
32 	-483.383596 	-483.395715 	-0.000025
33 	-435.528556 	-435.528554 	0.000000
34 	-435.872876 	-439.976130 	-0.009414
35 	-432.061781 	-443.247781 	-0.025890
36 	-452.479554 	-453.753077 	-0.002815
37 	-420.269647 	-420.271528 	-0.000004
38 	-413.200814 	-436.518003 	-0.056431
39 	-418.873793 	-421.603896 	-0.006518
40 	-424.510086 	-436.118676 	-0.027346
41 	-387.052699 	-387.055366 	-0.000007
42 	-392.894077 	-405.211268 	-0.031350
43 	-406.007153 	-406.014339 	-0.000018
44 	-386.705123 	-402.078692 	-0.039755
45 	-386.709506 	-388.952878 	-0.005801
46 	-389.236929 	-400.397697 	-0.028673
47 	-376.346196 	-384.875843 	-0.022664
48 	-392.820267 	-394.193501 	-0.003496
49 	-378.358317 	-387.206026 	-0.023384
50 	-383.427741 	-390.724282 	-0.019030
51 	-372.482025 	-377.200063 	-0.012666
52 	-385.770757 	-387.662382 	-0.004903
53 	-361.615828 	-369.107449 	-0.020717
54 	-376.829951 	-378.230922 	-0.003718
55 	-360.564330 	-360.646332 	-0.000227
56 	-360.340145 	-363.377226 	-0.008428
57 	-369.985746 	-373.859689 	-0.010471
58 	-369.229001 	-372.504125 	-0.008870
59 	-374.304079 	-379.888752 	-0.014920
60 	-369.461377 	-369.533620 	-0.000196
61 	-377.043399 	-379.333148 	-0.006073
