Iter 	incumb_est 	candid_est 	error
1 	-1302.000000 	-3169.419519 	-1.434270
2 	-519.497769 	-864.557379 	-0.664218
3 	-688.451473 	-910.514065 	-0.322554
4 	-552.115052 	-553.851190 	-0.003145
5 	-450.713637 	-687.447344 	-0.525242
6 	-503.615275 	-637.392644 	-0.265634
7 	-608.989690 	-618.695025 	-0.015937
8 	-517.117656 	-572.092275 	-0.106310
9 	-417.610700 	-461.642155 	-0.105437
10 	-401.974980 	-461.470839 	-0.148009
11 	-471.770272 	-479.697179 	-0.016802
12 	-385.238153 	-385.691465 	-0.001177
13 	-378.360272 	-421.694031 	-0.114530
14 	-386.814542 	-400.085856 	-0.034309
15 	-439.008452 	-439.499675 	-0.001119
16 	-416.573991 	-417.867903 	-0.003106
17 	-440.672589 	-460.142855 	-0.044183
18 	-417.147335 	-433.903813 	-0.040169
19 	-453.654126 	-473.062740 	-0.042783
20 	-439.626943 	-452.987584 	-0.030391
21 	-471.258589 	-471.498656 	-0.000509
22 	-444.216166 	-460.390187 	-0.036410
23 	-473.197044 	-473.836475 	-0.001351
24 	-461.749691 	-465.097737 	-0.007251
25 	-487.710758 	-489.866413 	-0.004420
26 	-466.181138 	-481.722456 	-0.033338
27 	-490.055035 	-491.020310 	-0.001970
28 	-462.019895 	-462.518125 	-0.001078
29 	-460.710426 	-488.675165 	-0.060699
30 	-466.354758 	-468.373614 	-0.004329
31 	-487.142552 	-487.386368 	-0.000501
32 	-426.162879 	-439.945715 	-0.032342
33 	-447.058932 	-450.538441 	-0.007783
34 	-425.841488 	-426.056247 	-0.000504
35 	-421.810550 	-428.166066 	-0.015067
36 	-441.267496 	-444.458985 	-0.007233
37 	-410.356522 	-411.251199 	-0.002180
38 	-404.994175 	-416.262363 	-0.027823
39 	-409.637547 	-411.291852 	-0.004038
40 	-408.708499 	-429.556616 	-0.051010
41 	-377.097669 	-387.248761 	-0.026919
42 	-396.157987 	-399.307434 	-0.007950
43 	-396.089277 	-397.422711 	-0.003366
44 	-378.251930 	-396.154428 	-0.047330
45 	-377.542575 	-377.585742 	-0.000114
46 	-370.969945 	-385.492193 	-0.039147
47 	-367.844898 	-369.881415 	-0.005536
48 	-375.603370 	-382.941083 	-0.019536
49 	-368.893338 	-374.589791 	-0.015442
50 	-375.880117 	-382.114555 	-0.016586
51 	-363.340639 	-363.507640 	-0.000460
52 	-360.502356 	-366.988837 	-0.017993
53 	-352.552857 	-354.700737 	-0.006092
54 	-367.626440 	-367.804601 	-0.000485
55 	-351.536545 	-352.159398 	-0.001772
56 	-352.141892 	-363.584614 	-0.032495
57 	-354.142226 	-354.179443 	-0.000105
58 	-360.366762 	-365.992268 	-0.015611
59 	-359.144937 	-360.181449 	-0.002886
60 	-366.499357 	-371.902902 	-0.014744
61 	-367.775137 	-368.029915 	-0.000693
62 	-372.146737 	-375.996212 	-0.010344
63 	-374.580496 	-374.720466 	-0.000374
64 	-373.600840 	-379.301730 	-0.015259
65 	-371.900870 	-372.399573 	-0.001341
66 	-370.621866 	-372.459962 	-0.004959
67 	-360.017437 	-363.954952 	-0.010937
68 	-369.573131 	-371.514352 	-0.005253
69 	-353.177885 	-360.111243 	-0.019631
70 	-364.955787 	-365.530201 	-0.001574
71 	-353.439482 	-360.680103 	-0.020486
72 	-364.985428 	-365.535927 	-0.001508
73 	-356.677335 	-356.767746 	-0.000253
74 	-363.267107 	-363.268474 	-0.000004
75 	-365.631671 	-369.137645 	-0.009589
76 	-376.409513 	-376.531454 	-0.000324
77 	-362.145593 	-368.216413 	-0.016763
78 	-372.715776 	-374.562572 	-0.004955
79 	-373.701842 	-374.668751 	-0.002587
80 	-373.187581 	-381.141634 	-0.021314
81 	-376.543881 	-376.558002 	-0.000038
82 	-368.935657 	-371.625111 	-0.007290
83 	-367.811884 	-368.014276 	-0.000550
84 	-369.792346 	-370.918211 	-0.003045
85 	-366.883081 	-367.760795 	-0.002392
86 	-373.035831 	-375.600649 	-0.006876
87 	-364.017306 	-365.844594 	-0.005020
88 	-372.481482 	-373.264036 	-0.002101
89 	-372.436494 	-372.678413 	-0.000650
90 	-371.835204 	-372.356085 	-0.001401
91 	-370.536932 	-371.299160 	-0.002057
92 	-376.463292 	-377.946515 	-0.003940
93 	-378.900613 	-380.008370 	-0.002924
94 	-379.850541 	-382.891096 	-0.008005
95 	-373.655358 	-375.828434 	-0.005816
96 	-378.388686 	-380.349205 	-0.005181
97 	-372.062232 	-374.559209 	-0.006711
98 	-379.591004 	-380.219815 	-0.001657
99 	-375.813942 	-376.696822 	-0.002349
100 	-380.559997 	-382.182382 	-0.004263
101 	-382.887867 	-384.002282 	-0.002911
102 	-382.113221 	-383.237127 	-0.002941
103 	-377.057188 	-378.894569 	-0.004873
104 	-379.467614 	-379.996042 	-0.001393
105 	-376.263690 	-378.583557 	-0.006166
106 	-374.145858 	-375.772492 	-0.004348
107 	-368.675586 	-371.488141 	-0.007629
108 	-365.910173 	-366.679348 	-0.002102
109 	-365.362449 	-368.646838 	-0.008989
110 	-364.344117 	-364.712066 	-0.001010
111 	-366.293896 	-370.008613 	-0.010141
112 	-366.521073 	-366.717386 	-0.000536
113 	-367.523293 	-371.345251 	-0.010399
114 	-373.806357 	-374.142319 	-0.000899
115 	-371.605055 	-372.599934 	-0.002677
116 	-373.359913 	-374.104619 	-0.001995
117 	-376.926131 	-379.550094 	-0.006961
118 	-374.458476 	-375.478748 	-0.002725
119 	-372.126330 	-375.725339 	-0.009671
120 	-369.518094 	-371.079973 	-0.004227
121 	-369.025338 	-372.340242 	-0.008983
122 	-365.594605 	-368.033691 	-0.006672
123 	-369.071316 	-371.151005 	-0.005635
124 	-369.243760 	-371.783431 	-0.006878
125 	-372.856667 	-374.521441 	-0.004465
126 	-372.967001 	-374.164387 	-0.003210
127 	-375.325947 	-377.298188 	-0.005255
128 	-373.879314 	-374.269578 	-0.001044
129 	-372.194442 	-373.012396 	-0.002198
130 	-372.238038 	-372.282779 	-0.000120
131 	-370.815662 	-372.085646 	-0.003425
132 	-371.007197 	-371.237248 	-0.000620
133 	-364.461479 	-365.072922 	-0.001678
134 	-362.752621 	-363.162632 	-0.001130
135 	-359.282022 	-359.580806 	-0.000832
136 	-354.605000 	-355.320973 	-0.002019
137 	-355.358938 	-356.501425 	-0.003215
138 	-352.491286 	-353.295393 	-0.002281
139 	-355.669327 	-357.138908 	-0.004132
140 	-354.119365 	-354.517621 	-0.001125
141 	-353.052737 	-353.215825 	-0.000462
142 	-356.490154 	-356.956307 	-0.001308
143 	-355.657423 	-355.741266 	-0.000236
144 	-359.470594 	-359.996930 	-0.001464
145 	-359.681576 	-359.930378 	-0.000692
146 	-360.354445 	-360.932419 	-0.001604
147 	-362.759245 	-362.876459 	-0.000323
148 	-360.288314 	-360.983094 	-0.001928
149 	-362.264739 	-362.326181 	-0.000170
150 	-362.590654 	-363.320540 	-0.002013
