Iter 	incumb_est 	candid_est 	error
1 	-1301.999996 	-3325.793881 	-1.554373
2 	-490.251090 	-826.760223 	-0.686402
3 	-662.292687 	-889.117138 	-0.342484
4 	-520.771748 	-563.245192 	-0.081559
5 	-413.838231 	-630.200574 	-0.522819
6 	-459.169475 	-542.555916 	-0.181603
7 	-539.044179 	-558.726826 	-0.036514
8 	-422.322640 	-539.920819 	-0.278456
9 	-388.665088 	-394.447490 	-0.014878
10 	-274.064361 	-440.528473 	-0.607391
11 	-362.005825 	-433.168554 	-0.196579
12 	-288.691759 	-360.776067 	-0.249693
13 	-303.017224 	-343.286002 	-0.132893
14 	-289.903129 	-378.111085 	-0.304267
15 	-353.337618 	-374.783842 	-0.060696
16 	-336.451509 	-413.112650 	-0.227852
17 	-385.658776 	-410.698104 	-0.064926
18 	-350.415281 	-400.356067 	-0.142519
19 	-387.687687 	-407.978098 	-0.052337
20 	-359.600004 	-425.474658 	-0.183189
21 	-391.524176 	-395.665013 	-0.010576
22 	-374.489104 	-412.180314 	-0.100647
23 	-407.709413 	-420.446922 	-0.031242
24 	-433.171278 	-435.883885 	-0.006262
25 	-429.850073 	-431.272370 	-0.003309
26 	-435.451423 	-457.233108 	-0.050021
27 	-411.669199 	-422.700018 	-0.026795
28 	-433.352234 	-437.257431 	-0.009012
29 	-404.488351 	-408.742931 	-0.010518
30 	-424.965212 	-428.695824 	-0.008779
31 	-403.626437 	-404.953368 	-0.003288
32 	-386.611518 	-424.567679 	-0.098176
33 	-375.635044 	-377.264924 	-0.004339
34 	-395.270526 	-396.242723 	-0.002460
35 	-370.796083 	-377.972274 	-0.019353
36 	-383.997103 	-389.850808 	-0.015244
37 	-357.886568 	-369.809642 	-0.033315
38 	-375.922223 	-382.674604 	-0.017962
39 	-355.487935 	-370.254530 	-0.041539
40 	-372.681773 	-373.339223 	-0.001764
41 	-325.178468 	-332.893903 	-0.023727
42 	-342.441521 	-346.457357 	-0.011727
43 	-342.108006 	-348.194573 	-0.017791
44 	-347.337877 	-358.953305 	-0.033441
45 	-320.801153 	-333.031887 	-0.038126
46 	-336.658230 	-339.744401 	-0.009167
47 	-311.515663 	-314.642268 	-0.010037
48 	-327.386660 	-328.441127 	-0.003221
49 	-313.337741 	-318.176482 	-0.015443
50 	-328.963824 	-329.530659 	-0.001723
51 	-310.177139 	-310.570801 	-0.001269
52 	-309.500184 	-319.873293 	-0.033516
53 	-299.661016 	-302.062875 	-0.008015
54 	-314.382885 	-314.545337 	-0.000517
55 	-298.126791 	-301.632697 	-0.011760
56 	-312.374212 	-313.385825 	-0.003238
57 	-300.912611 	-301.745515 	-0.002768
58 	-307.893382 	-314.037744 	-0.019956
59 	-305.617560 	-306.076544 	-0.001502
60 	-308.982631 	-315.880650 	-0.022325
61 	-315.318247 	-320.301019 	-0.015802
62 	-327.909604 	-329.037573 	-0.003440
63 	-322.326920 	-324.550104 	-0.006897
64 	-323.690574 	-330.661283 	-0.021535
65 	-319.144533 	-320.950547 	-0.005659
66 	-329.627097 	-331.502376 	-0.005689
67 	-306.955161 	-307.060982 	-0.000345
68 	-304.326593 	-308.804922 	-0.014716
69 	-300.337020 	-302.244060 	-0.006350
70 	-306.105591 	-310.752386 	-0.015180
71 	-301.228323 	-304.540051 	-0.010994
72 	-312.405227 	-314.078876 	-0.005357
73 	-306.120434 	-309.599377 	-0.011365
74 	-316.929150 	-318.476006 	-0.004881
75 	-315.130073 	-315.219328 	-0.000283
76 	-318.898796 	-324.737437 	-0.018309
77 	-311.038463 	-311.080862 	-0.000136
78 	-316.989474 	-317.965371 	-0.003079
79 	-322.396690 	-322.674051 	-0.000860
80 	-319.546208 	-323.473772 	-0.012291
81 	-324.633181 	-326.302870 	-0.005143
82 	-329.970783 	-333.798951 	-0.011602
83 	-315.344562 	-318.555525 	-0.010182
84 	-324.756715 	-325.704394 	-0.002918
85 	-314.965197 	-315.162257 	-0.000626
86 	-317.592335 	-318.842747 	-0.003937
87 	-311.376415 	-312.043631 	-0.002143
88 	-320.570753 	-320.703918 	-0.000415
89 	-320.768418 	-322.187367 	-0.004424
90 	-326.479116 	-329.453737 	-0.009111
91 	-318.623410 	-321.279186 	-0.008335
92 	-327.363073 	-328.272955 	-0.002779
93 	-326.691256 	-327.060757 	-0.001131
94 	-326.100313 	-326.774940 	-0.002069
95 	-320.997408 	-321.296923 	-0.000933
96 	-324.172266 	-326.535487 	-0.007290
97 	-319.765035 	-319.768245 	-0.000010
98 	-324.417030 	-326.501934 	-0.006427
99 	-330.392560 	-332.392276 	-0.006053
100 	-327.543076 	-328.338853 	-0.002430
101 	-333.292184 	-335.116135 	-0.005473
102 	-328.749848 	-328.923015 	-0.000527
103 	-325.866938 	-332.483494 	-0.020304
104 	-326.499738 	-326.513788 	-0.000043
105 	-324.490074 	-324.585631 	-0.000294
106 	-320.129977 	-323.532596 	-0.010629
107 	-316.584419 	-317.263468 	-0.002145
108 	-313.201968 	-318.892654 	-0.018169
109 	-313.475936 	-314.699104 	-0.003902
110 	-313.023938 	-317.455436 	-0.014157
111 	-313.285385 	-314.982468 	-0.005417
112 	-314.404286 	-317.813710 	-0.010844
113 	-315.082856 	-317.139035 	-0.006526
114 	-321.739121 	-322.117321 	-0.001175
115 	-318.696469 	-318.712317 	-0.000050
116 	-320.197810 	-320.202388 	-0.000014
117 	-323.250663 	-323.262761 	-0.000037
118 	-321.870908 	-322.003686 	-0.000413
119 	-319.046955 	-322.947331 	-0.012225
120 	-316.851372 	-317.470656 	-0.001954
121 	-316.464773 	-321.423516 	-0.015669
122 	-312.393411 	-313.723597 	-0.004258
123 	-316.358936 	-318.541885 	-0.006900
124 	-316.081181 	-317.740388 	-0.005249
125 	-319.885660 	-321.849162 	-0.006138
126 	-319.018992 	-319.560561 	-0.001698
127 	-322.153502 	-324.655070 	-0.007765
128 	-319.241017 	-319.269289 	-0.000089
129 	-317.957493 	-318.043558 	-0.000271
130 	-319.098697 	-323.562751 	-0.013990
131 	-316.982643 	-317.097112 	-0.000361
132 	-317.136705 	-317.211826 	-0.000237
133 	-310.303065 	-310.388834 	-0.000276
134 	-308.890492 	-308.973962 	-0.000270
135 	-304.944078 	-305.168154 	-0.000735
136 	-300.235681 	-300.236572 	-0.000003
137 	-300.370629 	-300.723671 	-0.001175
138 	-298.558445 	-303.747481 	-0.017380
139 	-304.649047 	-308.695029 	-0.013281
140 	-299.301375 	-302.704090 	-0.011369
141 	-305.300317 	-305.883294 	-0.001910
142 	-301.498849 	-301.538435 	-0.000131
143 	-303.297080 	-308.179026 	-0.016096
144 	-304.084768 	-305.193629 	-0.003647
145 	-309.885232 	-310.087009 	-0.000651
146 	-305.241283 	-306.942549 	-0.005574
147 	-310.954962 	-311.486415 	-0.001709
148 	-305.409742 	-306.495925 	-0.003556
149 	-311.045597 	-311.563652 	-0.001666
150 	-307.866717 	-310.022715 	-0.007003
151 	-313.411653 	-314.281993 	-0.002777
152 	-310.979385 	-311.523068 	-0.001748
153 	-316.431494 	-316.648906 	-0.000687
154 	-312.806803 	-313.601919 	-0.002542
155 	-317.094620 	-318.146045 	-0.003316
156 	-314.753070 	-315.522779 	-0.002445
157 	-320.042236 	-320.070870 	-0.000089
158 	-316.741763 	-317.596565 	-0.002699
159 	-316.474466 	-321.539477 	-0.016004
160 	-313.731712 	-315.369873 	-0.005222
161 	-318.895813 	-319.847125 	-0.002983
162 	-316.648520 	-317.764256 	-0.003524
163 	-317.872913 	-321.572407 	-0.011638
164 	-314.629078 	-316.755022 	-0.006757
165 	-319.662551 	-320.636435 	-0.003047
166 	-311.769421 	-314.350494 	-0.008279
167 	-316.759736 	-317.288630 	-0.001670
168 	-313.590790 	-315.352181 	-0.005617
169 	-317.610523 	-318.502156 	-0.002807
170 	-314.456708 	-316.189528 	-0.005511
171 	-315.221638 	-318.615300 	-0.010766
172 	-313.146482 	-317.959319 	-0.015369
173 	-317.894306 	-319.998403 	-0.006619
174 	-312.292178 	-313.601746 	-0.004193
175 	-313.367827 	-315.643423 	-0.007262
176 	-313.127120 	-316.125453 	-0.009575
177 	-317.767758 	-320.009373 	-0.007054
178 	-311.132977 	-312.633180 	-0.004822
179 	-315.732904 	-316.679679 	-0.002999
180 	-313.606822 	-313.826752 	-0.000701
181 	-311.412010 	-314.629450 	-0.010332
182 	-310.476018 	-311.423085 	-0.003050
183 	-312.137221 	-315.186688 	-0.009770
184 	-306.962863 	-307.495935 	-0.001737
185 	-310.394610 	-311.275486 	-0.002838
186 	-311.005799 	-311.287871 	-0.000907
187 	-313.007771 	-315.141281 	-0.006816
188 	-310.289281 	-310.529968 	-0.000776
189 	-309.424243 	-310.628881 	-0.003893
190 	-307.547729 	-307.944859 	-0.001291
191 	-307.524593 	-311.887304 	-0.014187
192 	-307.487666 	-307.905747 	-0.001360
193 	-307.858757 	-311.701802 	-0.012483
194 	-303.158142 	-304.275597 	-0.003686
195 	-307.430289 	-307.888105 	-0.001489
196 	-305.266858 	-305.516018 	-0.000816
197 	-307.486595 	-309.224805 	-0.005653
198 	-308.127546 	-308.255801 	-0.000416
199 	-309.647405 	-311.236209 	-0.005131
200 	-308.489942 	-308.711261 	-0.000717
201 	-308.615994 	-311.890024 	-0.010609
202 	-307.573814 	-308.284809 	-0.002312
203 	-311.655849 	-311.805058 	-0.000479
204 	-310.594110 	-310.768380 	-0.000561
205 	-313.783068 	-314.483317 	-0.002232
206 	-313.625191 	-313.759660 	-0.000429
207 	-314.802179 	-315.284824 	-0.001533
208 	-316.409956 	-316.685752 	-0.000872
209 	-317.160863 	-319.441299 	-0.007190
210 	-316.943226 	-317.620903 	-0.002138
211 	-320.826087 	-320.897139 	-0.000221
212 	-313.145626 	-313.368778 	-0.000713
213 	-315.113690 	-315.995678 	-0.002799
214 	-316.085405 	-316.510580 	-0.001345
215 	-315.681327 	-318.347128 	-0.008445
216 	-313.363441 	-313.518818 	-0.000496
217 	-313.635888 	-314.703969 	-0.003405
218 	-310.290438 	-310.524901 	-0.000756
219 	-312.420871 	-314.050383 	-0.005216
220 	-311.529429 	-311.647227 	-0.000378
221 	-311.908399 	-312.088626 	-0.000578
222 	-313.132022 	-313.483257 	-0.001122
223 	-313.285917 	-315.480055 	-0.007004
224 	-312.845372 	-313.027097 	-0.000581
225 	-311.656932 	-313.143094 	-0.004769
226 	-309.382072 	-309.513753 	-0.000426
227 	-309.738275 	-310.015299 	-0.000894
228 	-310.624616 	-310.702314 	-0.000250
229 	-311.053369 	-311.255209 	-0.000649
230 	-312.085926 	-312.134931 	-0.000157
231 	-312.027600 	-312.560611 	-0.001708
232 	-312.453174 	-312.688421 	-0.000753
233 	-314.413955 	-314.689883 	-0.000878
234 	-314.395368 	-314.661321 	-0.000846
235 	-313.023534 	-313.884107 	-0.002749
236 	-312.231354 	-312.359285 	-0.000410
237 	-310.531801 	-310.559349 	-0.000089
238 	-310.020915 	-310.080221 	-0.000191
239 	-309.697027 	-309.769341 	-0.000233
240 	-307.978168 	-308.019651 	-0.000135
241 	-307.327225 	-307.447397 	-0.000391
242 	-307.033738 	-307.074676 	-0.000133
243 	-307.129499 	-307.196650 	-0.000219
244 	-307.876011 	-307.953266 	-0.000251
245 	-307.812744 	-307.849715 	-0.000120
246 	-308.790385 	-308.889997 	-0.000323
247 	-310.000375 	-310.018284 	-0.000058
248 	-307.997299 	-308.062298 	-0.000211
249 	-306.847642 	-306.987431 	-0.000456
250 	-305.025844 	-305.079389 	-0.000176
251 	-303.223161 	-303.224328 	-0.000004
252 	-305.195566 	-305.286407 	-0.000298
253 	-304.361371 	-304.482858 	-0.000399
254 	-305.255401 	-305.314112 	-0.000192
255 	-306.932086 	-307.048276 	-0.000379
256 	-305.777477 	-305.813907 	-0.000119
257 	-306.190481 	-306.243671 	-0.000174
258 	-307.174529 	-307.355199 	-0.000588
259 	-306.200916 	-306.267141 	-0.000216
260 	-307.085404 	-307.187504 	-0.000332
261 	-306.595635 	-306.696854 	-0.000330
262 	-306.915211 	-306.977306 	-0.000202
263 	-307.309836 	-307.427281 	-0.000382
264 	-304.877109 	-304.911664 	-0.000113
265 	-304.711610 	-304.866373 	-0.000508
266 	-304.906022 	-304.922681 	-0.000055
267 	-305.066038 	-305.235224 	-0.000555
268 	-304.216918 	-304.220396 	-0.000011
269 	-303.790720 	-303.994311 	-0.000670
270 	-304.892826 	-304.893088 	-0.000001
271 	-305.360397 	-305.574229 	-0.000700
272 	-306.258849 	-306.261317 	-0.000008
273 	-305.480687 	-305.582517 	-0.000333
274 	-306.254977 	-306.411575 	-0.000511
275 	-308.015095 	-309.082771 	-0.003466
276 	-308.101003 	-308.110602 	-0.000031
277 	-305.791983 	-306.966990 	-0.003843
278 	-307.300579 	-307.307823 	-0.000024
279 	-307.950509 	-307.964900 	-0.000047
280 	-307.961787 	-308.073808 	-0.000364
281 	-306.800751 	-306.847430 	-0.000152
282 	-305.081752 	-305.765351 	-0.002241
283 	-304.905163 	-304.909079 	-0.000013
284 	-305.202859 	-305.426696 	-0.000733
285 	-305.610102 	-307.851418 	-0.007334
286 	-303.964473 	-304.030669 	-0.000218
287 	-305.651332 	-306.802813 	-0.003767
288 	-303.008344 	-303.022866 	-0.000048
289 	-304.093478 	-304.586247 	-0.001620
290 	-303.098440 	-303.099944 	-0.000005
291 	-303.690565 	-303.796091 	-0.000347
292 	-302.859873 	-302.921990 	-0.000205
293 	-302.077503 	-302.323127 	-0.000813
294 	-303.483433 	-303.509920 	-0.000087
295 	-304.755049 	-305.031780 	-0.000908
296 	-304.373339 	-304.376302 	-0.000010
297 	-306.038322 	-306.156347 	-0.000386
298 	-307.188453 	-308.648004 	-0.004751
299 	-304.693863 	-304.747198 	-0.000175
300 	-305.430436 	-306.789833 	-0.004451
301 	-306.868414 	-306.900262 	-0.000104
302 	-307.758370 	-308.992779 	-0.004011
303 	-308.632417 	-308.653768 	-0.000069
304 	-306.013850 	-306.546874 	-0.001742
305 	-306.968001 	-306.971084 	-0.000010
306 	-308.303606 	-308.309653 	-0.000020
307 	-309.635343 	-309.645837 	-0.000034
308 	-308.480816 	-308.497508 	-0.000054
309 	-309.184546 	-309.208919 	-0.000079
310 	-310.353363 	-310.372071 	-0.000060
311 	-308.715567 	-308.723517 	-0.000026
312 	-306.952241 	-306.956561 	-0.000014
313 	-308.424107 	-308.773188 	-0.001132
314 	-309.465260 	-309.487642 	-0.000072
315 	-310.990144 	-311.157403 	-0.000538
316 	-310.575551 	-310.591265 	-0.000051
317 	-310.484515 	-310.669920 	-0.000597
318 	-310.420970 	-310.427859 	-0.000022
319 	-308.767612 	-308.972382 	-0.000663
320 	-309.331436 	-309.337971 	-0.000021
321 	-310.183610 	-310.193413 	-0.000032
322 	-308.951151 	-309.043588 	-0.000299
323 	-306.944716 	-306.956513 	-0.000038
